GEOID,GNIS ID,Name,Short Name,State,CBSA,Metropolitan Division,Central,Time Zone,Time Zone 2,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
08123,198177,Weld County,Weld,CO,24540,,T,America/Denver,,H1,331466,120293,3984.958,31.787,40.55483,-104.3925314
08125,198178,Yuma County,Yuma,CO,,,F,America/Denver,,H1,9938,4313,2364.399,4.299,40.0028993,-102.4242263
10005,217269,Sussex County,Sussex,DE,42580,,T,America/New_York,,H1,240668,144210,936.146,260.277,38.6832974,-75.3395417
10003,217270,New Castle County,New Castle,DE,37980,48864,T,America/New_York,,H1,570567,233746,426.337,67.69,39.5783304,-75.6389781
10001,217271,Kent County,Kent,DE,20100,,T,America/New_York,,H1,182400,73600,586.061,212.27,39.0959548,-75.5046139
06017,277273,El Dorado County,El Dorado,CA,40900,,T,America/Los_Angeles,,H1,191713,93679,1707.841,78.519,38.778737,-120.5246511
06019,277274,Fresno County,Fresno,CA,23420,,T,America/Los_Angeles,,H1,1008280,339270,5958.383,52.745,36.7581801,-119.6493226
06021,277275,Glenn County,Glenn,CA,,,F,America/Los_Angeles,,H1,28657,10914,1313.968,13.009,39.5984048,-122.3922068
06025,277277,Imperial County,Imperial,CA,20940,,T,America/Los_Angeles,,H1,179578,56907,4175.528,305.073,33.0395904,-115.365337
06031,277280,Kings County,Kings,CA,25260,,T,America/Los_Angeles,,H1,152515,46500,1390.972,1.222,36.0752247,-119.8154727
06033,277281,Lake County,Lake,CA,17340,,T,America/Los_Angeles,,H1,68024,34313,1255.082,73.012,39.1000567,-122.7533879
06037,277283,Los Angeles County,Los Angeles,CA,31080,31084,T,America/Los_Angeles,,H1,9936690,3599561,4060.246,689.194,34.1981819,-118.2610565
06039,277284,Madera County,Madera,CA,23420,,F,America/Los_Angeles,,H1,157243,49880,2136.918,16.321,37.2180441,-119.7626445
06041,277285,Marin County,Marin,CA,41860,42034,T,America/Los_Angeles,,H1,260485,111681,520.141,308.036,38.0551875,-122.7488624
06043,277286,Mariposa County,Mariposa,CA,,,F,America/Los_Angeles,,H1,17130,9824,1448.84,13.985,37.5815223,-119.905517
06045,277287,Mendocino County,Mendocino,CA,46380,,T,America/Los_Angeles,,H1,91145,41380,3506.807,371.348,39.4336238,-123.4315539
06047,277288,Merced County,Merced,CA,32900,,T,America/Los_Angeles,,H1,282290,87895,1938.004,40.648,37.1918705,-120.717688
06049,277289,Modoc County,Modoc,CA,,,F,America/Los_Angeles,,H1,8651,4784,3948.233,255.022,41.5898336,-120.725029
06051,277290,Mono County,Mono,CA,,,F,America/Los_Angeles,,H1,13219,13625,3048.904,82.894,37.9389758,-118.8866994
06053,277291,Monterey County,Monterey,CA,41500,,T,America/Los_Angeles,,H1,437609,143743,3281.718,489.503,36.2397744,-121.3089015
06055,277292,Napa County,Napa,CA,34900,,T,America/Los_Angeles,,H1,137384,55588,751.975,40.326,38.5069636,-122.330637
06059,277294,Orange County,Orange,CA,31080,11244,T,America/Los_Angeles,,H1,3175227,1130658,792.861,156.856,33.676976,-117.7767669
06061,277295,Placer County,Placer,CA,40900,,T,America/Los_Angeles,,H1,406608,173090,1407.084,95.152,39.0634314,-120.7176459
06063,277296,Plumas County,Plumas,CA,,,F,America/Los_Angeles,,H1,19650,15436,2553.062,60.382,40.0046825,-120.8385976
06065,277297,Riverside County,Riverside,CA,40140,,T,America/Los_Angeles,,H1,2429487,851646,7209.253,93.77,33.7436751,-115.9938177
06067,277298,Sacramento County,Sacramento,CA,40900,,T,America/Los_Angeles,,H1,1579211,588894,965.28,29.083,38.4493215,-121.3442553
06069,277299,San Benito County,San Benito,CA,41940,,F,America/Los_Angeles,,H1,64753,20485,1388.652,1.822,36.6057059,-121.0749955
06071,277300,San Bernardino County,San Bernardino,CA,40140,,T,America/Los_Angeles,,H1,2180563,733104,20068.167,37.227,34.841438,-116.178479
06073,277301,San Diego County,San Diego,CA,41740,,T,America/Los_Angeles,,H1,3289701,1230349,4210.46,315.269,33.028188,-116.770206
06075,277302,San Francisco County,San Francisco,CA,41860,41884,T,America/Los_Angeles,,H6,851036,408198,46.7,185.214,37.7782253,-122.4425085
06077,277303,San Joaquin County,San Joaquin,CA,44700,,T,America/Los_Angeles,,H1,779445,252327,1392.238,34.363,37.9347652,-121.2714384
06079,277304,San Luis Obispo County,San Luis Obispo,CA,42020,,T,America/Los_Angeles,,H1,281712,123968,3300.842,314.924,35.3874491,-120.4521908
06081,277305,San Mateo County,San Mateo,CA,41860,41884,T,America/Los_Angeles,,H1,754250,284211,448.606,292.342,37.4362064,-122.3556618
06083,277306,Santa Barbara County,Santa Barbara,CA,42200,,T,America/Los_Angeles,,H1,445213,158807,2733.941,1053.75,34.5382513,-120.0310111
06085,277307,Santa Clara County,Santa Clara,CA,41940,,T,America/Los_Angeles,,H1,1916831,688287,1291.084,12.971,37.2324842,-121.6962791
06087,277308,Santa Cruz County,Santa Cruz,CA,42100,,T,America/Los_Angeles,,H1,268571,106433,445.106,162.055,37.0216058,-122.0097874
06091,277310,Sierra County,Sierra,CA,,,F,America/Los_Angeles,,H1,2916,2092,953.168,8.996,39.5804001,-120.5159964
06093,277311,Siskiyou County,Siskiyou,CA,,,F,America/Los_Angeles,,H1,44049,23013,6278.767,69.171,41.5926866,-122.5403678
06095,277312,Solano County,Solano,CA,46700,,T,America/Los_Angeles,,H1,450995,162513,821.736,84.408,38.2669215,-121.9399901
06099,277314,Stanislaus County,Stanislaus,CA,33700,,T,America/Los_Angeles,,H1,552063,183317,1496.15,17.907,37.5591559,-120.9976755
06101,277315,Sutter County,Sutter,CA,49700,,T,America/Los_Angeles,,H1,99101,34560,602.696,5.719,39.0345595,-121.6948497
06105,277317,Trinity County,Trinity,CA,,,F,America/Los_Angeles,,H1,15889,8201,3179.268,28.343,40.6506936,-123.1126277
06107,277318,Tulare County,Tulare,CA,47300,,T,America/Los_Angeles,,H1,473446,151190,4823.899,14.387,36.2201906,-118.8004614
06109,277319,Tuolumne County,Tuolumne,CA,43760,,T,America/Los_Angeles,,H1,54993,31447,2220.911,53.54,38.0276014,-119.9547536
06111,277320,Ventura County,Ventura,CA,37100,,T,America/Los_Angeles,,H1,842009,293491,1840.775,365.784,34.3570691,-119.1260143
06113,277321,Yolo County,Yolo,CA,40900,,F,America/Los_Angeles,,H1,217141,80533,1012.988,8.837,38.6866688,-121.9011177
06115,277322,Yuba County,Yuba,CA,49700,,T,America/Los_Angeles,,H1,81705,29626,632.006,12.002,39.2690077,-121.3512627
12031,293656,Duval County,Duval,FL,27260,,T,America/New_York,,H6,995708,437330,762.617,155.846,30.3354403,-81.6480093
12027,294452,DeSoto County,DeSoto,FL,11580,,T,America/New_York,,H1,34258,15567,636.695,2.411,27.186302,-81.8094436
12075,295724,Levy County,Levy,FL,23540,,F,America/New_York,,H1,43268,20972,1118.254,472.702,29.2620684,-82.8304268
12029,295725,Dixie County,Dixie,FL,,,F,America/New_York,,H1,16737,9304,705.035,338.359,29.5517661,-83.2284951
12019,295726,Clay County,Clay,FL,27260,,T,America/New_York,,H1,219650,85593,604.598,38.946,29.9830664,-81.8578845
12131,295727,Walton County,Walton,FL,18880,,T,America/Chicago,,H1,76618,56744,1038.298,371.151,30.57123,-86.1744452
12123,295728,Taylor County,Taylor,FL,,,F,America/New_York,,H1,21421,11110,1043.337,468.562,29.9742659,-83.6412725
12121,295729,Suwannee County,Suwannee,FL,,,F,America/New_York,,H1,43881,18948,688.586,3.67,30.1956117,-82.9914924
12089,295730,Nassau County,Nassau,FL,27260,,F,America/New_York,,H1,91538,42121,648.681,77.24,30.6105781,-81.7714179
12079,295731,Madison County,Madison,FL,,,F,America/New_York,,H1,17986,8362,696.529,19.164,30.444143,-83.4701228
12067,295732,Lafayette County,Lafayette,FL,,,F,America/New_York,,H1,8107,3403,543.345,4.563,29.9855183,-83.1810673
12065,295733,Jefferson County,Jefferson,FL,45220,,F,America/New_York,,H1,14458,6741,598.079,74.542,30.3994894,-83.907669
12063,295734,Jackson County,Jackson,FL,,,F,America/Chicago,,H1,47704,20022,918.23,36.334,30.7953911,-85.2154597
12059,295735,Holmes County,Holmes,FL,,,F,America/Chicago,,H1,19529,8635,478.857,10.191,30.8678906,-85.8141024
12047,295736,Hamilton County,Hamilton,FL,,,F,America/New_York,,H1,13492,5630,514.295,4.761,30.4964267,-82.9479591
12033,295737,Escambia County,Escambia,FL,37860,,T,America/Chicago,,H1,321296,146123,656.994,468.716,30.5271999,-87.3143571
12005,295738,Bay County,Bay,FL,37460,,T,America/Chicago,,H1,181055,104428,758.598,708.122,30.1324607,-85.6331909
12101,295739,Pasco County,Pasco,FL,45300,45294,T,America/New_York,,H1,569211,259083,746.604,267.987,28.3055967,-82.5050968
12119,295740,Sumter County,Sumter,FL,48680,,T,America/New_York,,H1,131832,76923,557.144,22.685,28.7048225,-82.0809954
12115,295741,Sarasota County,Sarasota,FL,35840,,T,America/New_York,,H1,439392,254601,556.006,419.546,27.1807705,-82.4341388
12015,295742,Charlotte County,Charlotte,FL,39460,,T,America/New_York,,H1,189900,111330,681.118,266.118,26.8967159,-81.9973652
12043,295743,Glades County,Glades,FL,17500,,F,America/New_York,,H1,12179,6554,806.822,180.423,26.9563872,-81.1889852
12081,295744,Manatee County,Manatee,FL,35840,,T,America/New_York,,H1,405069,208358,742.762,221.269,27.4754909,-82.3928542
12103,295745,Pinellas County,Pinellas,FL,45300,41304,T,America/New_York,,H1,959918,516276,273.782,593.046,27.9039837,-82.7988163
12049,295746,Hardee County,Hardee,FL,,,F,America/New_York,,H1,25528,9837,637.569,0.569,27.4927095,-81.8100059
12105,295747,Polk County,Polk,FL,29460,,T,America/New_York,,H1,736229,320023,1798.119,212.293,27.9488715,-81.6976854
12097,295748,Osceola County,Osceola,FL,36740,,F,America/New_York,,H1,393745,156976,1327.542,178.436,28.0626533,-81.1494899
12009,295749,Brevard County,Brevard,FL,37340,,T,America/New_York,,H1,610723,290314,1014.97,542.066,28.3003179,-80.7012088
12095,295750,Orange County,Orange,FL,36740,,T,America/New_York,,H1,1427403,565109,902.992,100.444,28.514448,-81.3235289
12053,295751,Hernando County,Hernando,FL,45300,45294,F,America/New_York,,H1,196621,89635,472.966,242.442,28.5574803,-82.5282238
12017,295752,Citrus County,Citrus,FL,26140,,T,America/New_York,,H1,155173,82142,581.912,378.829,28.8521545,-82.594245
12011,295753,Broward County,Broward,FL,33100,22744,T,America/New_York,,H1,1940907,859621,1202.909,105.519,26.1521315,-80.4604569
12021,295754,Collier County,Collier,FL,34940,,T,America/New_York,,H1,380221,229814,1996.848,608.192,26.1003679,-81.4445472
12086,295755,Miami-Dade County,Miami-Dade,FL,33100,33124,T,America/New_York,,H1,2688237,1075278,1899.925,489.397,25.6105808,-80.5054405
12055,295756,Highlands County,Highlands,FL,42700,,T,America/New_York,,H1,102339,57605,1017.66,89.061,27.3433797,-81.3410379
12057,295757,Hillsborough County,Hillsborough,FL,45300,45294,T,America/New_York,,H1,1468560,606334,1022.502,305.32,27.8916508,-82.3702003
12071,295758,Lee County,Lee,FL,15980,,T,America/New_York,,H1,772902,419916,781.026,733.802,26.5634967,-81.984836
12087,295759,Monroe County,Monroe,FL,28580,,T,America/New_York,,H1,82044,54034,983.034,4306.531,24.7949433,-81.2551855
12093,295760,Okeechobee County,Okeechobee,FL,36380,,T,America/New_York,,H1,39870,18496,769.286,122.751,27.3863272,-80.8885612
12099,295761,Palm Beach County,Palm Beach,FL,33100,48424,T,America/New_York,,H1,1494805,708303,1964.292,418.909,26.647556,-80.4365175
12133,295762,Washington County,Washington,FL,37460,,F,America/Chicago,,H1,25014,10874,584.677,31.277,30.6105923,-85.6653287
12041,303633,Gilchrist County,Gilchrist,FL,23540,,F,America/New_York,,H1,18070,7579,349.695,5.545,29.7258227,-82.8003665
12007,303634,Bradford County,Bradford,FL,,,F,America/New_York,,H1,27816,10771,293.966,6.525,29.9499596,-82.1687778
12117,303665,Seminole County,Seminole,FL,36740,,T,America/New_York,,H1,471321,194744,309.379,35.96,28.7169673,-81.2363192
12023,306909,Columbia County,Columbia,FL,29380,,T,America/New_York,,H1,69832,29835,797.377,3.941,30.2242399,-82.6215389
12107,306910,Putnam County,Putnam,FL,37260,,T,America/New_York,,H1,73604,36183,728.354,98.567,29.6086348,-81.7443041
12037,306911,Franklin County,Franklin,FL,,,F,America/New_York,,H1,12276,8415,544.999,876.606,29.7538954,-84.8025937
12129,306912,Wakulla County,Wakulla,FL,45220,,F,America/New_York,,H1,33732,13843,606.418,310.469,30.0947525,-84.349187
12125,306913,Union County,Union,FL,,,F,America/New_York,,H1,15524,4716,243.555,6.197,30.0438391,-82.371441
12113,306914,Santa Rosa County,Santa Rosa,FL,37860,,T,America/Chicago,,H1,188994,76585,1012.401,209.767,30.6765306,-87.0121448
12091,306915,Okaloosa County,Okaloosa,FL,18880,,T,America/Chicago,,H1,212021,101408,929.862,316.827,30.6153713,-86.5933335
12073,306916,Leon County,Leon,FL,45220,,T,America/New_York,,H1,294128,134107,668.428,33.365,30.4580379,-84.2778815
12045,306917,Gulf County,Gulf,FL,,,F,America/Chicago,,H1,15002,8984,553.461,241.089,29.8789456,-85.2574142
12039,306918,Gadsden County,Gadsden,FL,45220,,F,America/New_York,,H1,43746,18946,516.375,12.153,30.5794689,-84.6135993
12013,306919,Calhoun County,Calhoun,FL,,,F,America/Chicago,,H1,13753,5680,567.336,6.977,30.4060343,-85.1972071
12003,306920,Baker County,Baker,FL,27260,,F,America/New_York,,H1,27969,9890,585.23,3.74,30.331071,-82.2845873
12127,306921,Volusia County,Volusia,FL,19660,,T,America/New_York,,H1,558520,273835,1101.116,331.322,29.0634475,-81.1485744
12083,306922,Marion County,Marion,FL,36100,,T,America/New_York,,H1,378225,179079,1588.422,74.24,29.2102023,-82.0566757
12061,307624,Indian River County,Indian River,FL,42680,,T,America/New_York,,H1,160986,83801,502.527,114.099,27.6964537,-80.5740873
12051,307626,Hendry County,Hendry,FL,17500,,T,America/New_York,,H1,39902,15227,1155.95,33.428,26.5534157,-81.1658956
12109,308371,Saint Johns County,St. Johns,FL,27260,,T,America/New_York,,H1,278722,120920,600.641,220.894,29.912181,-81.4098866
12111,308372,Saint Lucie County,St. Lucie,FL,38940,,T,America/New_York,,H1,334682,150054,571.873,116.127,27.3809074,-80.4456099
12035,308547,Flagler County,Flagler,FL,19660,,T,America/New_York,,H1,117515,56326,486.191,84.637,29.4711425,-81.2929914
12001,308548,Alachua County,Alachua,FL,23540,,T,America/New_York,,H1,279729,123751,875.645,93.163,29.674755,-82.3577015
12077,308549,Liberty County,Liberty,FL,,,F,America/New_York,,H1,7704,3118,835.563,7.561,30.2413631,-84.8829112
12085,308550,Martin County,Martin,FL,38940,,T,America/New_York,,H1,159399,81593,543.822,209.302,27.0816164,-80.398464
12069,308551,Lake County,Lake,FL,36740,,F,America/New_York,,H1,386829,178098,952.13,204.631,28.7614717,-81.711325
13019,326638,Berrien County,Berrien,GA,,,F,America/New_York,,H1,18187,8059,453.376,4.506,31.2760599,-83.229622
13045,326650,Carroll County,Carroll,GA,12060,12054,F,America/New_York,,H1,120060,46510,499.135,4.643,33.5827979,-85.0797631
13077,326666,Coweta County,Coweta,GA,12060,12054,T,America/New_York,,H1,147449,57067,441.071,4.896,33.3533586,-84.7633914
13145,326700,Harris County,Harris,GA,17980,,F,America/New_York,,H1,34914,14306,463.813,9.143,32.7360041,-84.9089881
13171,326713,Lamar County,Lamar,GA,,,F,America/New_York,,H1,18676,7635,183.501,2.334,33.0765358,-84.1394627
13183,326719,Long County,Long,GA,25980,,F,America/New_York,,H1,16804,6383,400.399,3.422,31.7525858,-81.7457651
13185,326720,Lowndes County,Lowndes,GA,46660,,T,America/New_York,,H1,118257,49247,497.239,13.337,30.8338569,-83.2677077
13263,326757,Talbot County,Talbot,GA,17980,,F,America/New_York,,H1,5793,3066,391.377,3.385,32.6994863,-84.5330102
13311,326781,White County,White,GA,,,F,America/New_York,,H1,28165,13798,240.744,1.512,34.6463906,-83.7471082
13007,342832,Baker County,Baker,GA,,,F,America/New_York,,H1,2878,1421,341.957,7.181,31.3261839,-84.4446695
13043,342852,Candler County,Candler,GA,,,F,America/New_York,,H1,10946,4640,243.059,5.799,32.4034428,-82.0736728
13079,342918,Crawford County,Crawford,GA,31420,,F,America/New_York,,H1,12156,5187,324.914,1.539,32.7145017,-83.9863423
13165,342985,Jenkins County,Jenkins,GA,,,F,America/New_York,,H1,8704,4451,347.378,5.095,32.7924711,-81.963532
13207,343073,Monroe County,Monroe,GA,31420,,F,America/New_York,,H1,28287,11179,396.092,2.179,33.0138972,-83.9186821
13225,343153,Peach County,Peach,GA,47580,,T,America/New_York,,H1,28054,12023,150.284,1.034,32.5687917,-83.8268637
13287,343238,Turner County,Turner,GA,45700,,F,America/New_York,,H1,8894,3916,285.417,4.563,31.7163848,-83.624093
13321,343365,Worth County,Worth,GA,10500,,F,America/New_York,,H1,20706,9258,570.691,4.064,31.5515117,-83.8508757
13177,343390,Lee County,Lee,GA,10500,,T,America/New_York,,H1,32968,12697,355.844,5.949,31.7795065,-84.1411345
13261,343504,Sumter County,Sumter,GA,11140,,T,America/New_York,,H1,29378,13493,482.877,9.734,32.0399594,-84.1970561
13233,343585,Polk County,Polk,GA,16340,,T,America/New_York,,H1,43019,17235,310.34,1.801,34.0017845,-85.1881534
13205,343645,Mitchell County,Mitchell,GA,,,F,America/New_York,,H1,21634,9044,512.158,1.666,31.2253197,-84.1943088
13275,343835,Thomas County,Thomas,GA,45620,,T,America/New_York,,H1,45665,20796,544.633,7.585,30.8636815,-83.9193134
13075,343878,Cook County,Cook,GA,,,F,America/New_York,,H1,17242,7318,228.451,4.752,31.153991,-83.4304651
13071,343936,Colquitt County,Colquitt,GA,34220,,T,America/New_York,,H1,45813,19143,547.032,9.607,31.1883905,-83.7688483
13037,344074,Calhoun County,Calhoun,GA,,,F,America/New_York,,H1,5594,2044,280.384,3.194,31.5291973,-84.6245077
13201,344088,Miller County,Miller,GA,,,F,America/New_York,,H1,5923,2849,282.423,1.24,31.1639914,-84.7307217
13277,344090,Tift County,Tift,GA,45700,,T,America/New_York,,H1,41247,17392,260.89,7.899,31.4574378,-83.5265943
13197,344107,Marion County,Marion,GA,17980,,F,America/New_York,,H1,7508,3550,365.721,1.462,32.3535092,-84.5245922
13249,344129,Schley County,Schley,GA,11140,,F,America/New_York,,H1,4565,1950,166.909,0.915,32.2616858,-84.3147208
13269,344156,Taylor County,Taylor,GA,,,F,America/New_York,,H1,7799,3946,376.686,3.012,32.5554593,-84.2504642
13005,344784,Bacon County,Bacon,GA,,,F,America/New_York,,H1,11138,4807,284.082,1.74,31.5536748,-82.4526851
13061,344805,Clay County,Clay,GA,,,F,America/New_York,,H1,2855,1882,195.404,21.833,31.6262755,-84.9801029
13099,345041,Early County,Early,GA,,,F,America/New_York,,H1,10753,4919,512.6,3.746,31.3228327,-84.9036434
13279,345220,Toombs County,Toombs,GA,47080,,T,America/New_York,,H1,26946,12062,364.013,6.98,32.1217203,-82.3312929
13009,345255,Baldwin County,Baldwin,GA,33300,,T,America/New_York,,H1,43778,20092,258.699,9.577,33.0692759,-83.2495906
13169,345367,Jones County,Jones,GA,31420,,F,America/New_York,,H1,28382,11662,393.942,1.475,33.0251332,-83.5605242
13289,345456,Twiggs County,Twiggs,GA,31420,,F,America/New_York,,H1,7955,4047,359.26,3.375,32.6672014,-83.4270835
13315,345499,Wilcox County,Wilcox,GA,,,F,America/New_York,,H1,8839,3453,377.811,4.304,31.9728932,-83.4323638
13027,345518,Brooks County,Brooks,GA,46660,,F,America/New_York,,H1,16275,7324,493.184,4.616,30.8419677,-83.5802119
13125,345642,Glascock County,Glascock,GA,,,F,America/New_York,,H1,2903,1411,143.746,0.708,33.22928,-82.6107022
13163,345714,Jefferson County,Jefferson,GA,,,F,America/New_York,,H1,15591,7167,526.555,3.112,33.0548441,-82.4181515
13003,345784,Atkinson County,Atkinson,GA,20060,,F,America/New_York,,H1,8265,3494,342.718,1.815,31.2971083,-82.8799929
13109,345923,Evans County,Evans,GA,44340,,F,America/New_York,,H1,10759,4664,182.895,3.975,32.156763,-81.8868846
13211,346008,Morgan County,Morgan,GA,12060,12054,F,America/New_York,,H1,20171,8474,347.411,7.209,33.5908249,-83.4923823
13159,346144,Jasper County,Jasper,GA,12060,12054,F,America/New_York,,H1,14882,6334,368.406,5.058,33.3164336,-83.6880896
13231,346482,Pike County,Pike,GA,12060,12054,F,America/New_York,,H1,19145,7132,216.086,3.319,33.0922652,-84.3892346
13175,346568,Laurens County,Laurens,GA,20140,,T,America/New_York,,H1,49407,21943,807.336,11.135,32.4636566,-82.9222384
13167,346664,Johnson County,Johnson,GA,20140,,F,America/New_York,,H1,9225,3587,303.019,3.574,32.7014651,-82.6600811
13293,346759,Upson County,Upson,GA,45580,,T,America/New_York,,H1,27638,12331,323.467,4.087,32.88127,-84.2993435
13319,346824,Wilkinson County,Wilkinson,GA,,,F,America/New_York,,H1,8852,4307,449.214,2.735,32.8024055,-83.1712491
13199,346892,Meriwether County,Meriwether,GA,12060,12054,F,America/New_York,,H1,20679,9522,500.907,4.182,33.0405393,-84.6882986
13193,346957,Macon County,Macon,GA,,,F,America/New_York,,H1,12099,5169,400.662,5.344,32.3583826,-84.0424794
13149,347067,Heard County,Heard,GA,12060,12054,F,America/New_York,,H1,11489,4790,295.973,5.121,33.2970284,-85.1282704
13237,347246,Putnam County,Putnam,GA,,,F,America/New_York,,H1,22206,13171,344.682,16.005,33.3217674,-83.3728414
