OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
27070102172622|58762|Monticello, IN Urban Area|33976761|168690|G3500|S|27590137836054|18181|White County|1308303895|9169176|G4020|H1|A|29963626|168690
27070117180318|58816|Monticello, KY Urban Area|16714040|104567|G3500|S|27590117178748|21231|Wayne County|1186690752|67283816|G4020|H1|A|16714040|104567
2707032391317857|58830|Monticello, MN Urban Area|22440549|1682990|G3500|S|27590424291585|27141|Sherburne County|1121230367|46966086|G4020|H1|A|1503234|528150
2707032391317857|58830|Monticello, MN Urban Area|22440549|1682990|G3500|S|27590418981847|27171|Wright County|1712395099|137650955|G4020|H1|A|20937315|1154840
27070737132960|58843|Monticello, NY Urban Area|25512157|1605299|G3500|S|27590737032446|36105|Sullivan County|2507484145|73737483|G4020|H1|A|25512157|1605299
27070368228828|58951|Montrose, CO Urban Area|50460848|0|G3500|S|27590368167188|08085|Montrose County|5804023554|4923260|G4020|H1|A|50460848|0
270704485566369|58961|Montrose, MN Urban Area|7129331|1952729|G3500|S|27590418981847|27171|Wright County|1712395099|137650955|G4020|H1|A|7129331|1952729
27070195177626|59167|Morehead, KY Urban Area|21037256|315358|G3500|S|27590144207382|21205|Rowan County|724780974|16641982|G4020|H1|A|21037256|315358
27070133537631|59194|Morehead City--Emerald Isle--Atlantic Beach, NC Urban Area|121522539|3429352|G3500|S|27590133508663|37031|Carteret County|1314689449|2131061128|G4020|H1|A|121522539|3429352
27070326688564|59221|Morgan City, LA Urban Area|51105272|2337769|G3500|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|2385223|267142
27070326688564|59221|Morgan City, LA Urban Area|51105272|2337769|G3500|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|48720049|2070627
27070765635525|59275|Morgantown, WV Urban Area|105409636|2707689|G3500|S|27590765523811|54061|Monongalia County|932632923|14991505|G4020|H1|A|105409636|2707689
27070299260229|59302|Morrilton, AR Urban Area|14817515|167130|G3500|S|27590299196714|05029|Conway County|1429458480|37757545|G4020|H1|A|14817515|167130
27070226604629|59329|Morris, IL Urban Area|22372306|330128|G3500|S|27590226575376|17063|Grundy County|1082940544|32131734|G4020|H1|A|22372306|330128
27070410275455|59356|Morris, MN Urban Area|8709379|0|G3500|S|27590410175599|27149|Stevens County|1459664592|30322218|G4020|H1|A|8709379|0
27070217854591|59410|Morristown, TN Urban Area|165513816|186099|G3500|S|27590216831270|47057|Grainger County|726715759|56600343|G4020|H1|A|17134149|3125
27070217854591|59410|Morristown, TN Urban Area|165513816|186099|G3500|S|27590217842450|47063|Hamblen County|417475125|37853343|G4020|H1|A|120279074|70317
27070217854591|59410|Morristown, TN Urban Area|165513816|186099|G3500|S|27590219124652|47073|Hawkins County|1261468092|32541837|G4020|H1|A|771074|0
27070217854591|59410|Morristown, TN Urban Area|165513816|186099|G3500|S|27590221486846|47089|Jefferson County|712435044|101640417|G4020|H1|A|27329519|112657
2707032391317827|59430|Morro Bay, CA Urban Area|13744567|2990|G3500|S|27590407929894|06079|San Luis Obispo County|8549172832|815618272|G4020|H1|A|13744567|2990
27070360987663|59491|Moscow, ID Urban Area|16588892|8987|G3500|S|27590360942083|16057|Latah County|2786483032|2369979|G4020|H1|A|16588892|8987
27070249613539|59518|Moses Lake, WA Urban Area|71676230|9828253|G3500|S|27590249548288|53025|Grant County|6940003417|289811930|G4020|H1|A|71676230|9828253
2707048542341|59572|Moultrie, GA Urban Area|49860266|639014|G3500|S|2759048542281|13071|Colquitt County|1416818773|24869747|G4020|H1|A|49860266|639014
2707032391317906|59590|Moundsville, WV Urban Area|11528556|1220|G3500|S|27590759375337|54051|Marshall County|791063472|17411505|G4020|H1|A|11528556|1220
27070319084798|59653|Mountain Grove, MO Urban Area|8307169|80485|G3500|S|27590319063237|29215|Texas County|3049106824|5071079|G4020|H1|A|260463|0
27070319084798|59653|Mountain Grove, MO Urban Area|8307169|80485|G3500|S|27590341016821|29229|Wright County|1765788195|3525240|G4020|H1|A|8046706|80485
27070699153060|59680|Mountain Home, AR Urban Area|41778578|40689|G3500|S|27590698799454|05005|Baxter County|1434660641|84907080|G4020|H1|A|41778578|40689
27070263562806|59707|Mountain Home, ID Urban Area|16983899|12773|G3500|S|27590263480029|16039|Elmore County|7964417374|68330393|G4020|H1|A|16983899|12773
27070156257952|59761|Mountain Lake Park, MD Urban Area|11327779|41325|G3500|S|27590156243289|24023|Garrett County|1681102437|22498420|G4020|H1|A|11327779|41325
2707032391318016|59779|Mountain Top, PA Urban Area|26487565|0|G3500|S|27590277115518|42079|Luzerne County|2304216457|42104537|G4020|H1|A|26487565|0
27070352452700|59815|Mount Airy, NC Urban Area|52666071|439193|G3500|S|27590291460102|37171|Surry County|1379543658|10390865|G4020|H1|A|52666071|439193
27070161569304|59842|Mount Carmel, IL Urban Area|11126845|0|G3500|S|27590161513797|17185|Wabash County|578403995|10973569|G4020|H1|A|11126845|0
27070689279998|59950|Mount Horeb, WI Urban Area|7731701|0|G3500|S|27590689263643|55025|Dane County|3098899108|106217126|G4020|H1|A|7731701|0
2707064665050|60085|Mount Pleasant, IA Urban Area|17746275|9043|G3500|S|2759064665003|19087|Henry County|1124800194|5774829|G4020|H1|A|17746275|9043
27070301198543|60112|Mount Pleasant, MI Urban Area|38235935|465999|G3500|S|27590301147437|26073|Isabella County|1483282659|12948097|G4020|H1|A|38235935|465999
27070721999486|60166|Mount Pleasant, TX Urban Area|32981554|840959|G3500|S|27590721999228|48449|Titus County|1051700249|50711188|G4020|H1|A|32981554|840959
2707032391317954|60184|Mount Plymouth, FL Urban Area|10444399|407539|G3500|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|10322391|392671
2707032391317954|60184|Mount Plymouth, FL Urban Area|10444399|407539|G3500|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|122008|14868
270704485566762|60223|Mount Shasta, CA Urban Area|15615039|11777|G3500|S|275901916854807|06093|Siskiyou County|16261933231|179149816|G4020|H1|A|15615039|11777
27070190293478|60274|Mount Sterling, KY Urban Area|30253190|132150|G3500|S|27590190133803|21173|Montgomery County|511135381|3853437|G4020|H1|A|30253190|132150
27070135401518|60328|Mount Vernon, IL Urban Area|33183843|239155|G3500|S|27590135392145|17081|Jefferson County|1479490494|32550293|G4020|H1|A|33183843|239155
27070331751527|60355|Mount Vernon, IN Urban Area|12534922|61424|G3500|S|27590331690688|18129|Posey County|1060302147|26505383|G4020|H1|A|12534922|61424
27070362229680|60382|Mount Vernon, IA Urban Area|8695639|16175|G3500|S|27590362163629|19113|Linn County|1857173066|19710590|G4020|H1|A|8695639|16175
27070399470946|60463|Mount Vernon, OH Urban Area|24589685|424832|G3500|S|27590307319227|39083|Knox County|1361036418|10721050|G4020|H1|A|24589685|424832
27070481269554|60490|Mount Vernon, WA Urban Area|79418079|1442002|G3500|S|27590481269277|53057|Skagit County|4481316828|483781973|G4020|H1|A|79418079|1442002
2707032391318091|60502|Mount Washington, KY Urban Area|33680478|168692|G3500|S|27590119246302|21029|Bullitt County|769360733|8320823|G4020|H1|A|33680478|168692
27070244660961|60517|Mukwonago, WI Urban Area|41035485|2960922|G3500|S|27590488653356|55127|Walworth County|1438448435|54928965|G4020|H1|A|3813519|626023
27070244660961|60517|Mukwonago, WI Urban Area|41035485|2960922|G3500|S|27590245814469|55133|Waukesha County|1423769478|79817825|G4020|H1|A|37221966|2334899
27070215797000|60571|Muleshoe, TX Urban Area|6955733|0|G3500|S|27590215786346|48017|Bailey County|2141847187|1775275|G4020|H1|A|6955733|0
27070239775981|60598|Mullins, SC Urban Area|10386047|0|G3500|S|27590239758070|45067|Marion County|1267466476|12418901|G4020|H1|A|10386047|0
2707051705702|60625|Muncie, IN Urban Area|124842172|650397|G3500|S|2759051705180|18035|Delaware County|1015536280|9863733|G4020|H1|A|124842172|650397
27070278862573|60652|Muncy, PA Urban Area|12917221|46190|G3500|S|27590278828733|42081|Lycoming County|3182886778|38917581|G4020|H1|A|12917221|46190
2707032391317809|60663|Munds Park, AZ Urban Area|3093852|0|G3500|S|275901203421680|04005|Coconino County|48216135399|116631422|G4020|H1|A|3093852|0
27070177220406|60733|Murfreesboro, TN Urban Area|223081412|343959|G3500|S|27590177169151|47149|Rutherford County|1603892832|12406556|G4020|H1|A|223081412|343959
27070211509758|60787|Murray, KY Urban Area|30659893|41062|G3500|S|27590211475270|21035|Calloway County|997224714|66474183|G4020|H1|A|30659893|41062
2707063195541|60814|Muscatine, IA Urban Area|41525970|103521|G3500|S|2759063195383|19139|Muscatine County|1132977286|30262321|G4020|H1|A|41525970|103521
27070192516711|60841|Muskegon--Norton Shores, MI Urban Area|290242927|16990784|G3500|S|27590192506952|26121|Muskegon County|1305130154|2476314283|G4020|H1|A|198234473|7310867
27070192516711|60841|Muskegon--Norton Shores, MI Urban Area|290242927|16990784|G3500|S|27590195226258|26139|Ottawa County|1459508868|2765824533|G4020|H1|A|92008454|9679917
27070525208064|60868|Muskogee, OK Urban Area|79354332|143679|G3500|S|27590525006271|40101|Muskogee County|2099505291|76120773|G4020|H1|A|79354332|143679
27070225150072|60895|Myrtle Beach--North Myrtle Beach, SC--NC Urban Area|567047411|12448883|G3500|S|27590502263946|37019|Brunswick County|2201703879|516599618|G4020|H1|A|79553648|4117424
27070225150072|60895|Myrtle Beach--North Myrtle Beach, SC--NC Urban Area|567047411|12448883|G3500|S|27590225048239|45043|Georgetown County|2107246447|572958789|G4020|H1|A|20901502|360846
27070225150072|60895|Myrtle Beach--North Myrtle Beach, SC--NC Urban Area|567047411|12448883|G3500|S|27590234587694|45051|Horry County|2935248129|314476303|G4020|H1|A|466592261|7970613
270704485568285|60930|Mystic Island--Little Egg Harbor, NJ Urban Area|33603836|2409781|G3500|S|275901407485403|34005|Burlington County|2070157273|54113878|G4020|H1|A|87515|0
270704485568285|60930|Mystic Island--Little Egg Harbor, NJ Urban Area|33603836|2409781|G3500|S|27590537426549|34029|Ocean County|1627252596|742162038|G4020|H1|A|33516321|2409781
270701049801971|60949|Nacogdoches, TX Urban Area|64761902|197886|G3500|S|275901049647934|48347|Nacogdoches County|2450966944|89731149|G4020|H1|A|64761902|197886
27070339399592|60976|Nampa, ID Urban Area|170587916|428457|G3500|S|27590410043168|16027|Canyon County|1520451453|43117848|G4020|H1|A|170587916|428457
27070207638869|61003|Nantucket, MA Urban Area|30176195|600790|G3500|S|27590207551744|25019|Nantucket County|119637319|666826424|G4020|H4|N|30176195|600790
27070699456239|61057|Napa, CA Urban Area|52699865|434371|G3500|S|27590699353931|06055|Napa County|1938032964|104262608|G4020|H1|A|52699865|434371
27070299902121|61084|Napoleon, OH Urban Area|16164517|534040|G3500|S|27590299848583|39069|Henry County|1077461417|9687647|G4020|H1|A|16164517|534040
27070140461295|61111|Nappanee, IN Urban Area|11190893|3011|G3500|S|27590334314787|18039|Elkhart County|1199580232|12457801|G4020|H1|A|10107484|0
27070140461295|61111|Nappanee, IN Urban Area|11190893|3011|G3500|S|27590140427236|18085|Kosciusko County|1376434729|59436572|G4020|H1|A|1083409|3011
27070227230767|61165|Nashua, NH--MA Urban Area|506500926|9287544|G3500|S|27590260056194|25017|Middlesex County|2118236393|75318289|G4020|H4|N|979445|0
27070227230767|61165|Nashua, NH--MA Urban Area|506500926|9287544|G3500|S|27590227197195|33011|Hillsborough County|2270191096|41320770|G4020|H1|A|304380099|5673940
27070227230767|61165|Nashua, NH--MA Urban Area|506500926|9287544|G3500|S|27590308857260|33015|Rockingham County|1801055120|258626550|G4020|H1|A|201141382|3613604
2707048322574|61219|Nashville, GA Urban Area|9393106|114650|G3500|S|2759048322529|13019|Berrien County|1174239566|11671125|G4020|H1|A|9393106|114650
27070134432064|61273|Nashville-Davidson, TN Urban Area|1515023996|13747388|G3500|S|27590134377631|47037|Davidson County|1304564434|56621444|G4020|H6|C|764314350|5817466
27070134432064|61273|Nashville-Davidson, TN Urban Area|1515023996|13747388|G3500|S|27590233024594|47147|Robertson County|1233703847|457701|G4020|H1|A|20174512|30604
27070134432064|61273|Nashville-Davidson, TN Urban Area|1515023996|13747388|G3500|S|27590177169151|47149|Rutherford County|1603892832|12406556|G4020|H1|A|158477492|128662
27070134432064|61273|Nashville-Davidson, TN Urban Area|1515023996|13747388|G3500|S|27590195717406|47165|Sumner County|1371292904|35631916|G4020|H1|A|197735829|6601348
27070134432064|61273|Nashville-Davidson, TN Urban Area|1515023996|13747388|G3500|S|27590239873405|47187|Williamson County|1509607199|3017704|G4020|H1|A|266633988|1007581
27070134432064|61273|Nashville-Davidson, TN Urban Area|1515023996|13747388|G3500|S|27590134377633|47189|Wilson County|1478548412|32071810|G4020|H1|A|107687825|161727
2707069118227|61327|Natchez, MS--LA Urban Area|57990889|38388|G3500|S|2759069118187|22029|Concordia Parish|1805360346|130322878|G4020|H1|A|14495792|19103
2707069118227|61327|Natchez, MS--LA Urban Area|57990889|38388|G3500|S|2759092434201|28001|Adams County|1197464268|65273639|G4020|H1|A|43495097|19285
27070507954150|61354|Natchitoches, LA Urban Area|28661363|1203849|G3500|S|27590507905001|22069|Natchitoches Parish|3246092085|119733774|G4020|H1|A|28661363|1203849
2707032391318095|61372|Navarre--Miramar Beach--Destin, FL Urban Area|309811016|21561480|G3500|S|2759088096446|12091|Okaloosa County|2409192557|819717338|G4020|H1|A|174597098|19014848
2707032391318095|61372|Navarre--Miramar Beach--Destin, FL Urban Area|309811016|21561480|G3500|S|2759090303811|12113|Santa Rosa County|2622106399|543294939|G4020|H1|A|106091997|1171260
2707032391318095|61372|Navarre--Miramar Beach--Destin, FL Urban Area|309811016|21561480|G3500|S|2759091152601|12131|Walton County|2689165614|961289588|G4020|H1|A|29121921|1375372
27070747301534|61381|Navasota, TX Urban Area|18281173|104492|G3500|S|27590747242961|48185|Grimes County|2039528342|36609847|G4020|H1|A|18281173|104492
27070114053773|61408|Nebraska City, NE Urban Area|10855932|0|G3500|S|27590114052648|31131|Otoe County|1594561690|8689332|G4020|H1|A|10855932|0
270701236583149|61435|Needles, CA--AZ Urban Area|14377299|452818|G3500|S|275901236090883|04015|Mohave County|34530024782|333401646|G4020|H1|A|4498858|83644
270701236583149|61435|Needles, CA--AZ Urban Area|14377299|452818|G3500|S|27590435411092|06071|San Bernardino County|51975908919|96406054|G4020|H1|A|9878441|369174
27070383969840|61489|Nelsonville, OH Urban Area|8068784|11451|G3500|S|27590756623711|39009|Athens County|1304431980|12361693|G4020|H1|A|7619787|8364
27070383969840|61489|Nelsonville, OH Urban Area|8068784|11451|G3500|S|27590383933372|39073|Hocking County|1091289821|5955974|G4020|H1|A|448997|3087
27070302667089|61543|Neosho, MO Urban Area|25274624|25849|G3500|S|27590302554889|29145|Newton County|1618106506|4715004|G4020|H1|A|25274624|25849
27070476468101|61570|Nephi, UT Urban Area|9098316|0|G3500|S|27590476468070|49023|Juab County|8784407522|36542088|G4020|H1|A|9098316|0
27070148855999|61597|Nevada, IA Urban Area|9541096|28250|G3500|S|27590148846640|19169|Story County|1482882553|2862354|G4020|H1|A|9541096|28250
27070324306591|61624|Nevada, MO Urban Area|15836504|87486|G3500|S|27590324279861|29217|Vernon County|2140343861|27020859|G4020|H1|A|15836504|87486
27070120365233|61651|New Albany, MS Urban Area|21272280|102687|G3500|S|27590120364116|28145|Union County|1076417818|3369003|G4020|H1|A|21272280|102687
27070105674194|61678|Newark, NY Urban Area|22865679|265163|G3500|S|27590105672981|36069|Ontario County|1668147120|47854414|G4020|H1|A|416356|83831
27070105674194|61678|Newark, NY Urban Area|22865679|265163|G3500|S|27590108825633|36117|Wayne County|1563912969|2018185131|G4020|H1|A|22449323|181332
27070297198932|61705|Newark, OH Urban Area|114192298|8906643|G3500|S|27590297098381|39045|Fairfield County|1306299961|10869534|G4020|H1|A|7089127|6086676
27070297198932|61705|Newark, OH Urban Area|114192298|8906643|G3500|S|27590307319229|39089|Licking County|1767478856|12761090|G4020|H1|A|102879476|1976029
27070297198932|61705|Newark, OH Urban Area|114192298|8906643|G3500|S|27590359940078|39127|Perry County|1056544080|11790392|G4020|H1|A|4223695|843938
27070213702314|61786|New Bedford, MA Urban Area|153604036|12950793|G3500|S|27590264619750|25005|Bristol County|1432553462|357461179|G4020|H1|A|134848951|7393635
27070213702314|61786|New Bedford, MA Urban Area|153604036|12950793|G3500|S|27590213599826|25023|Plymouth County|1705512311|1126103085|G4020|H1|A|18755085|5557158
27070450157843|61813|Newberg, OR Urban Area|27611058|41162|G3500|S|27590450133498|41071|Yamhill County|1854279942|6381028|G4020|H1|A|27611058|41162
27070536840054|61840|New Bern, NC Urban Area|106923376|3456364|G3500|S|27590536229143|37049|Craven County|1830014545|172777667|G4020|H1|A|106923376|3456364
27070242322929|61894|Newberry, SC Urban Area|26982513|31045|G3500|S|27590242312736|45071|Newberry County|1632452022|44011454|G4020|H1|A|26982513|31045
27070237190274|61921|New Boston, TX Urban Area|9654465|6794|G3500|S|27590237169975|48037|Bowie County|2291969119|98398488|G4020|H1|A|9654465|6794
2707032391317833|61948|New Braunfels, TX Urban Area|130603555|2143743|G3500|S|27590172459463|48091|Comal County|1449171061|39766953|G4020|H1|A|89203091|893996
2707032391317833|61948|New Braunfels, TX Urban Area|130603555|2143743|G3500|S|27590475823263|48187|Guadalupe County|1842136053|9157037|G4020|H1|A|41400464|1249747
2707032391318071|62083|New Carlisle, OH Urban Area|3948277|22708|G3500|S|27590290501876|39023|Clark County|1027907500|14611224|G4020|H1|A|3948277|22708
27070404928866|62110|New Castle, CO Urban Area|5749512|71940|G3500|S|27590339760720|08045|Garfield County|7633807267|21696625|G4020|H1|A|5749512|71940
27070110805443|62137|New Castle, IN Urban Area|19867719|47622|G3500|S|27590110803867|18065|Henry County|1014957932|7652084|G4020|H1|A|19867719|47622
27070275415663|62164|New Castle, PA Urban Area|74146683|732171|G3500|S|27590275409656|42073|Lawrence County|925571230|11444141|G4020|H1|A|74146683|732171
27070271485034|62353|New Freedom--Shrewsbury, PA Urban Area|15849482|22309|G3500|S|27590318124846|42133|York County|2342295972|16503210|G4020|H1|A|15849482|22309
27070334300977|62407|New Haven, CT Urban Area|771848509|25633001|G3500|S|27590331903538|09003|Hartford County|1903467948|40619801|G4020|H4|N|8170|0
27070334300977|62407|New Haven, CT Urban Area|771848509|25633001|G3500|S|27590334171251|09007|Middlesex County|956493753|180679141|G4020|H4|N|116021385|2617495
27070334300977|62407|New Haven, CT Urban Area|771848509|25633001|G3500|S|27590338916281|09009|New Haven County|1565143226|667604268|G4020|H4|N|644128500|22897685
27070334300977|62407|New Haven, CT Urban Area|771848509|25633001|G3500|S|27590349989035|09011|New London County|1722511318|276863144|G4020|H4|N|11690454|117821
2707032391317830|62434|New Iberia, LA Urban Area|64278368|701477|G3500|S|2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|64278368|701477
27070359981823|62488|New Lexington, OH Urban Area|5622753|6111|G3500|S|27590359940078|39127|Perry County|1056544080|11790392|G4020|H1|A|5622753|6111
27070133201511|62515|New London, WI Urban Area|11865621|212943|G3500|S|27590155499559|55087|Outagamie County|1651265932|18261063|G4020|H1|A|4217228|66987
27070133201511|62515|New London, WI Urban Area|11865621|212943|G3500|S|27590133196097|55135|Waupaca County|1936521055|45270535|G4020|H1|A|7648393|145956
27070156522578|62569|Newman, CA Urban Area|5399593|0|G3500|S|27590156479732|06099|Stanislaus County|3874667294|46351770|G4020|H1|A|5399593|0
27070759633249|62623|New Martinsville, WV--OH Urban Area|9986688|161646|G3500|S|27590759632966|39111|Monroe County|1180317743|4495411|G4020|H1|A|2468194|0
27070759633249|62623|New Martinsville, WV--OH Urban Area|9986688|161646|G3500|S|27590786403353|54103|Wetzel County|927389119|8449879|G4020|H1|A|7518494|161646
2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|258134908|20951737
2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|207933897|15833491
2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|48813270|2060818
2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|2759070208086|22087|St. Bernard Parish|977762466|4604191570|G4020|H1|A|42113198|2259528
2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|63238984|15347195
2707032391317972|62704|New Paltz, NY Urban Area|12658583|17799|G3500|S|27590312215964|36111|Ulster County|2911757764|94596811|G4020|H1|A|12658583|17799
27070375593285|62731|New Philadelphia--Dover, OH Urban Area|61663477|928870|G3500|S|27590375583852|39157|Tuscarawas County|1469530293|10408848|G4020|H1|A|61663477|928870
27070316329406|62758|Newport, AR Urban Area|11859762|54671|G3500|S|27590316262175|05067|Jackson County|1641044497|20284490|G4020|H1|A|11859762|54671
27070528383042|62839|Newport, OR Urban Area|24377706|716917|G3500|S|27590528382947|41041|Lincoln County|2540730649|553147948|G4020|H1|A|24377706|716917
27070214710745|62893|Newport, TN Urban Area|25647476|0|G3500|S|27590214654112|47029|Cocke County|1129584563|17932684|G4020|H1|A|25590993|0
27070214710745|62893|Newport, TN Urban Area|25647476|0|G3500|S|27590221486846|47089|Jefferson County|712435044|101640417|G4020|H1|A|56483|0
27070228306012|62947|New Prague, MN Urban Area|8439834|0|G3500|S|27590228281412|27079|Le Sueur County|1162060231|65125082|G4020|H1|A|3353086|0
27070228306012|62947|New Prague, MN Urban Area|8439834|0|G3500|S|27590466651619|27139|Scott County|922742777|31378277|G4020|H1|A|5086748|0
27070759414986|62974|New Richmond, WI Urban Area|11969956|43075|G3500|S|27590240238597|55109|St. Croix County|1870380099|33740130|G4020|H1|A|11969956|43075
2707070542712|63001|New Roads, LA Urban Area|18962526|12357556|G3500|S|2759070542670|22077|Pointe Coupee Parish|1442300231|86716680|G4020|H1|A|18962526|12357556
27070463659212|63028|New Tazewell--Tazewell, TN Urban Area|17260234|0|G3500|S|27590463640707|47025|Claiborne County|1125619421|18052387|G4020|H1|A|17260234|0
27070133242127|63082|Newton, IA Urban Area|18475406|0|G3500|S|27590133147486|19099|Jasper County|1891795109|6544165|G4020|H1|A|18475406|0
27070178242881|63109|Newton, KS Urban Area|29651283|19913|G3500|S|27590178176721|20079|Harvey County|1397961179|2503283|G4020|H1|A|29651283|19913
270704485568282|63137|Newton, NJ Urban Area|20465957|1100653|G3500|S|27590987955419|34037|Sussex County|1343325260|43712954|G4020|H1|A|20465957|1100653
2707032391317903|63152|Newton Falls, OH Urban Area|11616337|250469|G3500|S|27590375031319|39155|Trumbull County|1600873954|47856112|G4020|H1|A|11616337|250469
27070205109260|63163|New Ulm, MN Urban Area|15069130|0|G3500|S|27590205101164|27015|Brown County|1582765944|18533953|G4020|H1|A|15069130|0
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590707071850|34003|Bergen County|602918754|35387155|G4020|H1|A|561645741|34440508
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590427877450|34013|Essex County|326557433|8638155|G4020|H1|A|317395189|8324972
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590460489405|34017|Hudson County|119640822|41836491|G4020|H1|A|119640822|41836491
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590290428178|34019|Hunterdon County|1108086284|24761598|G4020|H1|A|20899693|133770
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590294160922|34021|Mercer County|581297767|11434809|G4020|H1|A|34741860|715541
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590423714411|34023|Middlesex County|800881307|35356734|G4020|H1|A|618389053|20038696
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590304345349|34025|Monmouth County|1212585330|500431205|G4020|H1|A|710775631|33547285
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590700476051|34027|Morris County|1193911893|53230151|G4020|H1|A|610490672|29686505
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590537426549|34029|Ocean County|1627252596|742162038|G4020|H1|A|609504437|37819787
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590427877451|34031|Passaic County|481772300|32052581|G4020|H1|A|211530341|9047689
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590311648660|34035|Somerset County|781829190|7996119|G4020|H1|A|437288794|3548234
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590987955419|34037|Sussex County|1343325260|43712954|G4020|H1|A|20432697|4573614
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590311648661|34039|Union County|266163567|6847407|G4020|H1|A|266163567|6847407
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590281559526|34041|Warren County|923435921|15822933|G4020|H1|A|15676831|263605
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590287318864|36005|Bronx County|109224611|39362153|G4020|H6|C|102800438|30306050
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590297862198|36047|Kings County|179684485|71158757|G4020|H6|C|173900192|19716714
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590303791235|36059|Nassau County|736959587|437291722|G4020|H1|A|634673409|25733188
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590460844234|36061|New York County|58679457|29014840|G4020|H6|C|58679457|29014840
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590696185754|36079|Putnam County|596224258|41226168|G4020|H1|A|121753269|8870710
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590307869814|36081|Queens County|281594050|188444349|G4020|H6|C|268832296|20452248
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590311059161|36085|Richmond County|148982680|117441533|G4020|H6|C|146865983|16895972
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590696995934|36087|Rockland County|449217749|66844037|G4020|H1|A|314669618|56549245
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590498683575|36103|Suffolk County|2359930478|3786764809|G4020|H1|A|1425825803|37969025
27070287355931|63217|New York--Jersey City--Newark, NY--NJ Urban Area|8412591091|548707462|G3500|S|27590701443680|36119|Westchester County|1115568257|179637627|G4020|H1|A|610015298|72375366
2707032391318056|63232|Nice, CA Urban Area|9829386|489524|G3500|S|27590894017015|06033|Lake County|3254452700|188748214|G4020|H1|A|9829386|489524
