"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"0500000US46105","Perkins County, South Dakota","1725","null","80","null",
"0500000US46107","Potter County, South Dakota","1611","null","62","null",
"0500000US46109","Roberts County, South Dakota","4815","null","39","null",
"0500000US46111","Sanborn County, South Dakota","1114","null","65","null",
"0500000US46115","Spink County, South Dakota","3010","null","28","null",
"0500000US46117","Stanley County, South Dakota","1475","null","77","null",
"0500000US46119","Sully County, South Dakota","838","null","56","null",
"0500000US46121","Todd County, South Dakota","2903","null","46","null",
"0500000US46123","Tripp County, South Dakota","2806","null","45","null",
"0500000US46125","Turner County, South Dakota","3885","null","40","null",
"0500000US46127","Union County, South Dakota","7143","null","47","null",
"0500000US46129","Walworth County, South Dakota","2942","null","58","null",
"0500000US46135","Yankton County, South Dakota","10307","null","280","null",
"0500000US46137","Ziebach County, South Dakota","902","null","24","null",
"0500000US47001","Anderson County, Tennessee","35139","null","195","null",
"0500000US47003","Bedford County, Tennessee","19510","null","90","null",
"0500000US47005","Benton County, Tennessee","8559","null","54","null",
"0500000US47007","Bledsoe County, Tennessee","5855","null","197","null",
"0500000US47009","Blount County, Tennessee","59231","null","145","null",
"0500000US47011","Bradley County, Tennessee","44465","null","176","null",
"0500000US47013","Campbell County, Tennessee","19982","null","99","null",
"0500000US47015","Cannon County, Tennessee","6317","null","61","null",
"0500000US47017","Carroll County, Tennessee","13099","null","126","null",
"0500000US47019","Carter County, Tennessee","27820","null","147","null",
"0500000US47021","Cheatham County, Tennessee","16590","null","65","null",
"0500000US47023","Chester County, Tennessee","7191","null","135","null",
"0500000US47025","Claiborne County, Tennessee","15296","null","205","null",
"0500000US47027","Clay County, Tennessee","3981","null","39","null",
"0500000US47029","Cocke County, Tennessee","17784","null","57","null",
"0500000US47031","Coffee County, Tennessee","24697","null","97","null",
"0500000US47033","Crockett County, Tennessee","6098","null","57","null",
"0500000US47035","Cumberland County, Tennessee","30096","null","108","null",
"0500000US47037","Davidson County, Tennessee","324727","null","586","null",
"0500000US47039","Decatur County, Tennessee","6593","null","53","null",
"0500000US47041","DeKalb County, Tennessee","9802","null","59","null",
"0500000US47043","Dickson County, Tennessee","22364","null","123","null",
"0500000US47045","Dyer County, Tennessee","16297","null","69","null",
"0500000US47047","Fayette County, Tennessee","17384","null","89","null",
"0500000US47049","Fentress County, Tennessee","9184","null","43","null",
"0500000US47051","Franklin County, Tennessee","19337","null","139","null",
"0500000US47053","Gibson County, Tennessee","22305","null","110","null",
"0500000US47055","Giles County, Tennessee","13900","null","62","null",
"0500000US47057","Grainger County, Tennessee","11563","null","79","null",
"0500000US47059","Greene County, Tennessee","32173","null","247","null",
"0500000US47061","Grundy County, Tennessee","6223","null","47","null",
"0500000US47063","Hamblen County, Tennessee","27357","null","99","null",
"0500000US47065","Hamilton County, Tennessee","161599","null","486","null",
"0500000US47067","Hancock County, Tennessee","3662","null","54","null",
"0500000US47069","Hardeman County, Tennessee","10684","null","351","null",
"0500000US47071","Hardin County, Tennessee","14945","null","68","null",
"0500000US47073","Hawkins County, Tennessee","27043","null","77","null",
"0500000US47075","Haywood County, Tennessee","8267","null","47","null",
"0500000US47077","Henderson County, Tennessee","12875","null","69","null",
"0500000US47079","Henry County, Tennessee","16945","null","78","null",
"0500000US47081","Hickman County, Tennessee","10439","null","145","null",
"0500000US47083","Houston County, Tennessee","3967","null","45","null",
"0500000US47085","Humphreys County, Tennessee","8866","null","52","null",
"0500000US47087","Jackson County, Tennessee","5830","null","34","null",
"0500000US47089","Jefferson County, Tennessee","24687","null","142","null",
"0500000US47091","Johnson County, Tennessee","8746","null","131","null",
"0500000US47093","Knox County, Tennessee","209529","null","355","null",
"0500000US47095","Lake County, Tennessee","2511","null","162","null",
"0500000US47097","Lauderdale County, Tennessee","10728","null","147","null",
"0500000US47099","Lawrence County, Tennessee","18609","null","80","null",
"0500000US47101","Lewis County, Tennessee","5628","null","68","null",
"0500000US47103","Lincoln County, Tennessee","15842","null","88","null",
"0500000US47105","Loudon County, Tennessee","24241","null","63","null",
"0500000US47107","McMinn County, Tennessee","23870","null","86","null",
"0500000US47109","McNairy County, Tennessee","12232","null","75","null",
"0500000US47111","Macon County, Tennessee","10555","null","62","null",
"0500000US47113","Madison County, Tennessee","43533","null","181","null",
"0500000US47115","Marion County, Tennessee","13500","null","71","null",
"0500000US47117","Marshall County, Tennessee","14166","null","72","null",
"0500000US47119","Maury County, Tennessee","42111","null","108","null",
"0500000US47121","Meigs County, Tennessee","5988","null","72","null",
"0500000US47123","Monroe County, Tennessee","21246","null","73","null",
"0500000US47125","Montgomery County, Tennessee","84669","null","141","null",
"0500000US47127","Moore County, Tennessee","2969","null","34","null",
"0500000US47129","Morgan County, Tennessee","8559","null","133","null",
"0500000US47131","Obion County, Tennessee","14376","null","94","null",
"0500000US47133","Overton County, Tennessee","10350","null","98","null",
"0500000US47135","Perry County, Tennessee","4781","null","33","null",
"0500000US47137","Pickett County, Tennessee","3355","null","45","null",
"0500000US47139","Polk County, Tennessee","8539","null","58","null",
"0500000US47141","Putnam County, Tennessee","35033","null","148","null",
"0500000US47143","Rhea County, Tennessee","15039","null","86","null",
"0500000US47145","Roane County, Tennessee","25412","null","92","null",
"0500000US47147","Robertson County, Tennessee","28179","null","117","null",
"0500000US47149","Rutherford County, Tennessee","127965","null","251","null",
"0500000US47151","Scott County, Tennessee","9820","null","60","null",
"0500000US47153","Sequatchie County, Tennessee","6863","null","46","null",
"0500000US47155","Sevier County, Tennessee","55864","null","136","null",
"0500000US47157","Shelby County, Tennessee","400662","null","437","null",
"0500000US47159","Smith County, Tennessee","8521","null","57","null",
"0500000US47161","Stewart County, Tennessee","6688","null","49","null",
"0500000US47163","Sullivan County, Tennessee","75377","null","162","null",
"0500000US47165","Sumner County, Tennessee","77407","null","112","null",
"0500000US47167","Tipton County, Tennessee","23880","null","106","null",
"0500000US47169","Trousdale County, Tennessee","3687","null","486","null",
"0500000US47171","Unicoi County, Tennessee","8736","null","128","null",
"0500000US47173","Union County, Tennessee","9489","null","78","null",
"0500000US47175","Van Buren County, Tennessee","2878","null","41","null",
"0500000US47177","Warren County, Tennessee","18058","null","103","null",
"0500000US47179","Washington County, Tennessee","60391","null","319","null",
"0500000US47181","Wayne County, Tennessee","7194","null","122","null",
"0500000US47183","Weakley County, Tennessee","15015","null","294","null",
"0500000US47185","White County, Tennessee","11894","null","65","null",
"0500000US47187","Williamson County, Tennessee","88740","null","117","null",
"0500000US47189","Wilson County, Tennessee","56971","null","166","null",
"0500000US48001","Anderson County, Texas","20125","null","398","null",
"0500000US48003","Andrews County, Texas","6870","null","34","null",
"0500000US48005","Angelina County, Texas","36445","null","171","null",
"0500000US48007","Aransas County, Texas","15542","null","66","null",
"0500000US48009","Archer County, Texas","3901","null","31","null",
"0500000US48011","Armstrong County, Texas","874","null","42","null",
"0500000US48013","Atascosa County, Texas","18695","null","52","null",
"0500000US48015","Austin County, Texas","13696","null","44","null",
"0500000US48017","Bailey County, Texas","2519","null","199","null",
"0500000US48019","Bandera County, Texas","11431","null","63","null",
"0500000US48021","Bastrop County, Texas","35622","null","114","null",
"0500000US48023","Baylor County, Texas","2226","null","128","null",
"0500000US48025","Bee County, Texas","10580","null","225","null",
"0500000US48027","Bell County, Texas","145962","null","431","null",
"0500000US48029","Bexar County, Texas","778063","null","1048","null",
"0500000US48031","Blanco County, Texas","6016","null","27","null",
"0500000US48033","Borden County, Texas","357","null","41","null",
"0500000US48035","Bosque County, Texas","9328","null","59","null",
"0500000US48037","Bowie County, Texas","39507","null","250","null",
"0500000US48039","Brazoria County, Texas","139707","null","588","null",
"0500000US48041","Brazos County, Texas","95177","null","803","null",
"0500000US48043","Brewster County, Texas","5872","null","44","null",
"0500000US48045","Briscoe County, Texas","924","null","71","null",
"0500000US48047","Brooks County, Texas","3450","null","231","null",
"0500000US48049","Brown County, Texas","18792","null","113","null",
"0500000US48051","Burleson County, Texas","9284","null","42","null",
"0500000US48053","Burnet County, Texas","23127","null","83","null",
"0500000US48055","Caldwell County, Texas","16019","null","162","null",
"0500000US48057","Calhoun County, Texas","10703","null","37","null",
"0500000US48059","Callahan County, Texas","6505","null","25","null",
"0500000US48061","Cameron County, Texas","153836","null","155","null",
"0500000US48063","Camp County, Texas","5755","null","40","null",
"0500000US48065","Carson County, Texas","2781","null","18","null",
"0500000US48067","Cass County, Texas","13951","null","78","null",
"0500000US48069","Castro County, Texas","3036","null","25","null",
"0500000US48071","Chambers County, Texas","16550","null","59","null",
"0500000US48073","Cherokee County, Texas","20873","null","164","null",
"0500000US48075","Childress County, Texas","2790","null","205","null",
"0500000US48077","Clay County, Texas","5140","null","50","null",
"0500000US48079","Cochran County, Texas","1258","null","36","null",
"0500000US48081","Coke County, Texas","2196","null","24","null",
"0500000US48083","Coleman County, Texas","4962","null","41","null",
"0500000US48085","Collin County, Texas","392627","null","519","null",
"0500000US48087","Collingsworth County, Texas","1544","null","81","null",
"0500000US48089","Colorado County, Texas","10047","null","55","null",
"0500000US48091","Comal County, Texas","67379","null","116","null",
"0500000US48093","Comanche County, Texas","6956","null","25","null",
"0500000US48095","Concho County, Texas","1443","null","155","null",
"0500000US48097","Cooke County, Texas","17570","null","89","null",
"0500000US48099","Coryell County, Texas","28413","null","495","null",
"0500000US48101","Cottle County, Texas","1050","null","109","null",
"0500000US48103","Crane County, Texas","1804","null","21","null",
"0500000US48105","Crockett County, Texas","1786","null","137","null",
"0500000US48107","Crosby County, Texas","2679","null","31","null",
"0500000US48109","Culberson County, Texas","989","null","190","null",
"0500000US48111","Dallam County, Texas","3017","null","25","null",
"0500000US48113","Dallas County, Texas","1028817","null","741","null",
"0500000US48115","Dawson County, Texas","4919","null","177","null",
"0500000US48117","Deaf Smith County, Texas","6994","null","46","null",
"0500000US48119","Delta County, Texas","2423","null","34","null",
"0500000US48121","Denton County, Texas","339202","null","381","null",
"0500000US48123","DeWitt County, Texas","9194","null","102","null",
"0500000US48125","Dickens County, Texas","1096","null","81","null",
"0500000US48127","Dimmit County, Texas","4033","null","28","null",
"0500000US48129","Donley County, Texas","1961","null","57","null",
"0500000US48131","Duval County, Texas","4527","null","49","null",
"0500000US48133","Eastland County, Texas","9452","null","76","null",
"0500000US48135","Ector County, Texas","64563","null","119","null",
"0500000US48137","Edwards County, Texas","1107","null","123","null",
"0500000US48139","Ellis County, Texas","66793","null","114","null",
"0500000US48141","El Paso County, Texas","314174","null","478","null",
"0500000US48143","Erath County, Texas","18134","null","167","null",
"0500000US48145","Falls County, Texas","7471","null","161","null",
"0500000US48147","Fannin County, Texas","14596","null","188","null",
"0500000US48149","Fayette County, Texas","13227","null","60","null",
"0500000US48151","Fisher County, Texas","2046","null","122","null",
"0500000US48153","Floyd County, Texas","2646","null","21","null",
"0500000US48155","Foard County, Texas","719","null","79","null",
"0500000US48157","Fort Bend County, Texas","271768","null","228","null",
"0500000US48159","Franklin County, Texas","5173","null","30","null",
"0500000US48161","Freestone County, Texas","9075","null","170","null",
"0500000US48163","Frio County, Texas","6283","null","247","null",
"0500000US48165","Gaines County, Texas","7476","null","43","null",
"0500000US48167","Galveston County, Texas","154283","null","205","null",
"0500000US48169","Garza County, Texas","2223","null","166","null",
"0500000US48171","Gillespie County, Texas","13975","null","43","null",
"0500000US48173","Glasscock County, Texas","526","null","73","null",
"0500000US48175","Goliad County, Texas","3527","null","32","null",
"0500000US48177","Gonzales County, Texas","8909","null","58","null",
"0500000US48179","Gray County, Texas","10005","null","120","null",
"0500000US48181","Grayson County, Texas","57980","null","175","null",
"0500000US48183","Gregg County, Texas","53024","null","301","null",
"0500000US48185","Grimes County, Texas","11876","null","827","null",
"0500000US48187","Guadalupe County, Texas","63125","null","138","null",
"0500000US48189","Hale County, Texas","13403","null","169","null",
"0500000US48191","Hall County, Texas","1765","null","13","null",
"0500000US48193","Hamilton County, Texas","4363","null","29","null",
"0500000US48195","Hansford County, Texas","2288","null","32","null",
"0500000US48197","Hardeman County, Texas","1784","null","84","null",
"0500000US48199","Hardin County, Texas","23980","null","92","null",
"0500000US48201","Harris County, Texas","1821640","null","852","null",
"0500000US48203","Harrison County, Texas","29116","null","131","null",
"0500000US48205","Hartley County, Texas","1932","null","101","null",
"0500000US48207","Haskell County, Texas","3114","null","78","null",
"0500000US48209","Hays County, Texas","90450","null","306","null",
"0500000US48211","Hemphill County, Texas","1716","null","85","null",
"0500000US48213","Henderson County, Texas","40629","null","131","null",
"0500000US48215","Hidalgo County, Texas","290393","null","217","null",
"0500000US48217","Hill County, Texas","16184","null","100","null",
"0500000US48219","Hockley County, Texas","9192","null","107","null",
"0500000US48221","Hood County, Texas","27987","null","88","null",
"0500000US48223","Hopkins County, Texas","15632","null","102","null",
"0500000US48225","Houston County, Texas","10853","null","254","null",
"0500000US48227","Howard County, Texas","13887","null","206","null",
"0500000US48229","Hudspeth County, Texas","1157","null","80","null",
"0500000US48231","Hunt County, Texas","40251","null","146","null",
"0500000US48233","Hutchinson County, Texas","10241","null","42","null",
"0500000US48235","Irion County, Texas","846","null","58","null",
"0500000US48237","Jack County, Texas","3817","null","83","null",
"0500000US48239","Jackson County, Texas","6942","null","45","null",
"0500000US48241","Jasper County, Texas","16307","null","74","null",
"0500000US48243","Jeff Davis County, Texas","1755","null","199","null",
"0500000US48245","Jefferson County, Texas","108335","null","621","null",
"0500000US48247","Jim Hogg County, Texas","2252","null","194","null",
"0500000US48249","Jim Wells County, Texas","16187","null","56","null",
"0500000US48251","Johnson County, Texas","65065","null","190","null",
"0500000US48253","Jones County, Texas","7018","null","341","null",
"0500000US48255","Karnes County, Texas","5803","null","248","null",
"0500000US48257","Kaufman County, Texas","49393","null","102","null",
"0500000US48259","Kendall County, Texas","17881","null","58","null",
"0500000US48261","Kenedy County, Texas","119","null","56","null",
"0500000US48263","Kent County, Texas","457","null","71","null",
"0500000US48265","Kerr County, Texas","25053","null","140","null",
"0500000US48267","Kimble County, Texas","2733","null","117","null",
"0500000US48269","King County, Texas","136","null","30","null",
"0500000US48271","Kinney County, Texas","1495","null","170","null",
"0500000US48273","Kleberg County, Texas","13875","null","139","null",
"0500000US48275","Knox County, Texas","1826","null","34","null",
"0500000US48277","Lamar County, Texas","22641","null","74","null",
"0500000US48279","Lamb County, Texas","5909","null","42","null",
"0500000US48281","Lampasas County, Texas","9636","null","57","null",
"0500000US48283","La Salle County, Texas","2387","null","214","null",
"0500000US48285","Lavaca County, Texas","10440","null","77","null",
"0500000US48287","Lee County, Texas","7840","null","43","null",
"0500000US48289","Leon County, Texas","8989","null","22","null",
"0500000US48291","Liberty County, Texas","32638","null","389","null",
"0500000US48293","Limestone County, Texas","10400","null","93","null",
"0500000US48295","Lipscomb County, Texas","1472","null","72","null",
"0500000US48297","Live Oak County, Texas","5955","null","84","null",
"0500000US48299","Llano County, Texas","15196","null","42","null",
"0500000US48301","Loving County, Texas","50","null","28","null",
"0500000US48303","Lubbock County, Texas","131286","null","588","null",
"0500000US48305","Lynn County, Texas","2541","null","35","null",
"0500000US48307","McCulloch County, Texas","4237","null","23","null",
"0500000US48309","McLennan County, Texas","104968","null","292","null",
"0500000US48311","McMullen County, Texas","348","null","60","null",
"0500000US48313","Madison County, Texas","5076","null","299","null",
"0500000US48315","Marion County, Texas","5629","null","40","null",
"0500000US48317","Martin County, Texas","2109","null","75","null",
"0500000US48319","Mason County, Texas","2390","null","142","null",
"0500000US48321","Matagorda County, Texas","18549","null","54","null",
"0500000US48323","Maverick County, Texas","19851","null","72","null",
"0500000US48325","Medina County, Texas","19426","null","147","null",
"0500000US48327","Menard County, Texas","1476","null","120","null",
"0500000US48329","Midland County, Texas","68662","null","132","null",
"0500000US48331","Milam County, Texas","11519","null","60","null",
"0500000US48333","Mills County, Texas","2651","null","136","null",
"0500000US48335","Mitchell County, Texas","3721","null","231","null",
"0500000US48337","Montague County, Texas","10242","null","59","null",
"0500000US48339","Montgomery County, Texas","233351","null","163","null",
"0500000US48341","Moore County, Texas","8171","null","38","null",
"0500000US48343","Morris County, Texas","5822","null","23","null",
"0500000US48345","Motley County, Texas","706","null","69","null",
"0500000US48347","Nacogdoches County, Texas","28787","null","297","null",
"0500000US48349","Navarro County, Texas","21196","null","93","null",
"0500000US48351","Newton County, Texas","6486","null","42","null",
"0500000US48353","Nolan County, Texas","7124","null","49","null",
"0500000US48355","Nueces County, Texas","150840","null","302","null",
"0500000US48357","Ochiltree County, Texas","4305","null","26","null",
"0500000US48359","Oldham County, Texas","792","null","82","null",
"0500000US48361","Orange County, Texas","37111","null","96","null",
"0500000US48363","Palo Pinto County, Texas","15102","null","72","null",
"0500000US48365","Panola County, Texas","10785","null","60","null",
"0500000US48367","Parker County, Texas","56081","null","147","null",
"0500000US48369","Parmer County, Texas","3745","null","21","null",
"0500000US48371","Pecos County, Texas","5784","null","202","null",
"0500000US48373","Polk County, Texas","24660","null","358","null",
"0500000US48375","Potter County, Texas","48792","null","336","null",
"0500000US48377","Presidio County, Texas","3361","null","192","null",
"0500000US48379","Rains County, Texas","5758","null","29","null",
"0500000US48381","Randall County, Texas","59798","null","216","null",
"0500000US48383","Reagan County, Texas","1264","null","85","null",
"0500000US48385","Real County, Texas","1816","null","159","null",
"0500000US48387","Red River County, Texas","6220","null","31","null",
"0500000US48389","Reeves County, Texas","4993","null","110","null",
"0500000US48391","Refugio County, Texas","3310","null","34","null",
"0500000US48393","Roberts County, Texas","402","null","42","null",
"0500000US48395","Robertson County, Texas","8449","null","36","null",
"0500000US48397","Rockwall County, Texas","37221","null","79","null",
"0500000US48399","Runnels County, Texas","5024","null","36","null",
"0500000US48401","Rusk County, Texas","21148","null","266","null",
"0500000US48403","Sabine County, Texas","7638","null","50","null",
"0500000US48405","San Augustine County, Texas","4810","null","50","null",
"0500000US48407","San Jacinto County, Texas","13645","null","178","null",
"0500000US48409","San Patricio County, Texas","29165","null","95","null",
"0500000US48411","San Saba County, Texas","2873","null","105","null",
"0500000US48413","Schleicher County, Texas","1307","null","11","null",
"0500000US48415","Scurry County, Texas","6928","null","249","null",
"0500000US48417","Shackelford County, Texas","1594","null","14","null",
"0500000US48419","Shelby County, Texas","11495","null","41","null",
"0500000US48421","Sherman County, Texas","1120","null","90","null",
"0500000US48423","Smith County, Texas","96357","null","290","null",
"0500000US48425","Somervell County, Texas","3904","null","46","null",
"0500000US48427","Starr County, Texas","22551","null","58","null",
"0500000US48429","Stephens County, Texas","4680","null","136","null",
"0500000US48431","Sterling County, Texas","545","null","63","null",
"0500000US48433","Stonewall County, Texas","721","null","61","null",
"0500000US48435","Sutton County, Texas","1716","null","158","null",
"0500000US48437","Swisher County, Texas","3054","null","125","null",
"0500000US48439","Tarrant County, Texas","797482","null","823","null",
"0500000US48441","Taylor County, Texas","60376","null","324","null",
"0500000US48443","Terrell County, Texas","679","null","115","null",
"0500000US48445","Terry County, Texas","4794","null","160","null",
"0500000US48447","Throckmorton County, Texas","920","null","59","null",
"0500000US48449","Titus County, Texas","12029","null","52","null",
"0500000US48451","Tom Green County, Texas","51040","null","344","null",
"0500000US48453","Travis County, Texas","550078","null","1136","null",
"0500000US48455","Trinity County, Texas","8252","null","42","null",
"0500000US48457","Tyler County, Texas","9552","null","97","null",
"0500000US48459","Upshur County, Texas","17287","null","53","null",
"0500000US48461","Upton County, Texas","1720","null","92","null",
"0500000US48463","Uvalde County, Texas","10146","null","70","null",
"0500000US48465","Val Verde County, Texas","18512","null","181","null",
"0500000US48467","Van Zandt County, Texas","25215","null","60","null",
"0500000US48469","Victoria County, Texas","38685","null","114","null",
"0500000US48471","Walker County, Texas","28026","null","988","null",
"0500000US48473","Waller County, Texas","19101","null","212","null",
"0500000US48475","Ward County, Texas","5096","null","29","null",
"0500000US48477","Washington County, Texas","16785","null","163","null",
"0500000US48479","Webb County, Texas","83990","null","176","null",
"0500000US48481","Wharton County, Texas","17300","null","51","null",
"0500000US48483","Wheeler County, Texas","2613","null","24","null",
"0500000US48485","Wichita County, Texas","55544","null","554","null",
"0500000US48487","Wilbarger County, Texas","5897","null","167","null",
"0500000US48489","Willacy County, Texas","6828","null","145","null",
"0500000US48491","Williamson County, Texas","228770","null","315","null",
"0500000US48493","Wilson County, Texas","18784","null","56","null",
"0500000US48495","Winkler County, Texas","3186","null","25","null",
"0500000US48497","Wise County, Texas","26420","null","112","null",
"0500000US48499","Wood County, Texas","21983","null","118","null",
"0500000US48501","Yoakum County, Texas","3015","null","17","null",
"0500000US48503","Young County, Texas","8570","null","32","null",
"0500000US48505","Zapata County, Texas","6171","null","21","null",
"0500000US48507","Zavala County, Texas","3968","null","27","null",
"0500000US49001","Beaver County, Utah","2878","null","105","null",
"0500000US49003","Box Elder County, Utah","19350","null","56","null",
"0500000US49005","Cache County, Utah","43036","null","127","null",
"0500000US49007","Carbon County, Utah","9597","null","60","null",
"0500000US49009","Daggett County, Utah","1168","null","65","null",
"0500000US49011","Davis County, Utah","113746","null","136","null",
"0500000US49013","Duchesne County, Utah","8846","null","58","null",
"0500000US49015","Emery County, Utah","4125","null","21","null",
"0500000US49017","Garfield County, Utah","3557","null","58","null",
"0500000US49019","Grand County, Utah","5161","null","21","null",
"0500000US49021","Iron County, Utah","21398","null","99","null",
"0500000US49023","Juab County, Utah","3794","null","64","null",
"0500000US49025","Kane County, Utah","5983","null","84","null",
"0500000US49027","Millard County, Utah","4925","null","49","null",
"0500000US49029","Morgan County, Utah","3659","null","23","null",
"0500000US49031","Piute County, Utah","867","null","65","null",
"0500000US49033","Rich County, Utah","3038","null","83","null",
"0500000US49035","Salt Lake County, Utah","421276","null","526","null",
"0500000US49037","San Juan County, Utah","5549","null","70","null",
"0500000US49039","Sanpete County, Utah","10281","null","176","null",
"0500000US49041","Sevier County, Utah","8545","null","76","null",
"0500000US49043","Summit County, Utah","25827","null","56","null",
"0500000US49045","Tooele County, Utah","22632","null","60","null",
"0500000US49047","Uintah County, Utah","13643","null","55","null",
"0500000US49049","Utah County, Utah","187546","null","224","null",
"0500000US49051","Wasatch County, Utah","14108","null","41","null",
"0500000US49053","Washington County, Utah","72586","null","314","null",
"0500000US49055","Wayne County, Utah","1670","null","21","null",
"0500000US49057","Weber County, Utah","94767","null","244","null",
"0500000US50001","Addison County, Vermont","17352","null","175","null",
"0500000US50003","Bennington County, Vermont","20845","null","113","null",
"0500000US50005","Caledonia County, Vermont","16021","null","128","null",
"0500000US50007","Chittenden County, Vermont","72326","null","247","null",
"0500000US50009","Essex County, Vermont","4890","null","32","null",
"0500000US50011","Franklin County, Vermont","22594","null","71","null",
"0500000US50013","Grand Isle County, Vermont","5247","null","24","null",
"0500000US50015","Lamoille County, Vermont","13790","null","106","null",
"0500000US50017","Orange County, Vermont","14975","null","89","null",
"0500000US50019","Orleans County, Vermont","16436","null","107","null",
"0500000US50021","Rutland County, Vermont","33906","null","157","null",
"0500000US50023","Washington County, Vermont","30612","null","150","null",
"0500000US50025","Windham County, Vermont","29923","null","114","null",
"0500000US50027","Windsor County, Vermont","34602","null","103","null",
"0500000US51001","Accomack County, Virginia","21661","null","160","null",
"0500000US51003","Albemarle County, Virginia","46661","null","617","null",
"0500000US51005","Alleghany County, Virginia","7948","null","62","null",
"0500000US51007","Amelia County, Virginia","5675","null","25","null",
"0500000US51009","Amherst County, Virginia","14229","null","98","null",
"0500000US51011","Appomattox County, Virginia","7261","null","69","null",
"0500000US51013","Arlington County, Virginia","117546","null","257","null",
"0500000US51015","Augusta County, Virginia","32502","null","255","null",
"0500000US51017","Bath County, Virginia","3349","null","237","null",
"0500000US51019","Bedford County, Virginia","37207","null","66","null",
"0500000US51021","Bland County, Virginia","3204","null","150","null",
"0500000US51023","Botetourt County, Virginia","14867","null","56","null",
"0500000US51025","Brunswick County, Virginia","7944","null","129","null",
"0500000US51027","Buchanan County, Virginia","10475","null","90","null",
"0500000US51029","Buckingham County, Virginia","7178","null","110","null",
"0500000US51031","Campbell County, Virginia","25159","null","75","null",
"0500000US51033","Caroline County, Virginia","12373","null","228","null",
"0500000US51035","Carroll County, Virginia","16616","null","55","null",
"0500000US51036","Charles City County, Virginia","3261","null","35","null",
"0500000US51037","Charlotte County, Virginia","6003","null","26","null",
"0500000US51041","Chesterfield County, Virginia","136775","null","158","null",
"0500000US51043","Clarke County, Virginia","6341","null","54","null",
"0500000US51045","Craig County, Virginia","2623","null","215","null",
"0500000US51047","Culpeper County, Virginia","19020","null","80","null",
"0500000US51049","Cumberland County, Virginia","4638","null","18","null",
"0500000US51051","Dickenson County, Virginia","7382","null","53","null",
"0500000US51053","Dinwiddie County, Virginia","11775","null","114","null",
"0500000US51057","Essex County, Virginia","5744","null","37","null",
"0500000US51059","Fairfax County, Virginia","425294","null","308","null",
"0500000US51061","Fauquier County, Virginia","27966","null","59","null",
"0500000US51063","Floyd County, Virginia","7933","null","41","null",
"0500000US51065","Fluvanna County, Virginia","11061","null","89","null",
"0500000US51067","Franklin County, Virginia","28339","null","127","null",
"0500000US51069","Frederick County, Virginia","35335","null","109","null",
"0500000US51071","Giles County, Virginia","8312","null","78","null",
"0500000US51073","Gloucester County, Virginia","16952","null","55","null",
"0500000US51075","Goochland County, Virginia","10321","null","130","null",
"0500000US51077","Grayson County, Virginia","8956","null","65","null",
"0500000US51079","Greene County, Virginia","8420","null","38","null",
"0500000US51081","Greensville County, Virginia","4029","null","141","null",
"0500000US51083","Halifax County, Virginia","17387","null","76","null",
"0500000US51085","Hanover County, Virginia","42692","null","160","null",
"0500000US51087","Henrico County, Virginia","139826","null","152","null",
"0500000US51089","Henry County, Virginia","25545","null","84","null",
"0500000US51091","Highland County, Virginia","1800","null","123","null",
"0500000US51093","Isle of Wight County, Virginia","16304","null","53","null",
"0500000US51095","James City County, Virginia","33771","null","103","null",
"0500000US51097","King and Queen County, Virginia","3452","null","16","null",
"0500000US51099","King George County, Virginia","10248","null","50","null",
"0500000US51101","King William County, Virginia","7304","null","38","null",
"0500000US51103","Lancaster County, Virginia","7454","null","48","null",
"0500000US51105","Lee County, Virginia","10947","null","99","null",
"0500000US51107","Loudoun County, Virginia","139439","null","135","null",
"0500000US51109","Louisa County, Virginia","17409","null","38","null",
"0500000US51111","Lunenburg County, Virginia","5880","null","70","null",
"0500000US51113","Madison County, Virginia","6036","null","23","null",
"0500000US51115","Mathews County, Virginia","5502","null","48","null",
"0500000US51117","Mecklenburg County, Virginia","19003","null","137","null",
"0500000US51119","Middlesex County, Virginia","7125","null","66","null",
"0500000US51121","Montgomery County, Virginia","41085","null","272","null",
"0500000US51125","Nelson County, Virginia","9902","null","43","null",
"0500000US51127","New Kent County, Virginia","8919","null","116","null",
"0500000US51131","Northampton County, Virginia","7364","null","57","null",
"0500000US51133","Northumberland County, Virginia","8986","null","31","null",
"0500000US51135","Nottoway County, Virginia","6639","null","177","null",
"0500000US51137","Orange County, Virginia","15529","null","93","null",
"0500000US51139","Page County, Virginia","11750","null","65","null",
"0500000US51141","Patrick County, Virginia","10014","null","75","null",
"0500000US51143","Pittsylvania County, Virginia","29656","null","127","null",
"0500000US51145","Powhatan County, Virginia","11415","null","95","null",
"0500000US51147","Prince Edward County, Virginia","9119","null","215","null",
"0500000US51149","Prince George County, Virginia","13239","null","334","null",
"0500000US51153","Prince William County, Virginia","156845","null","327","null",
"0500000US51155","Pulaski County, Virginia","17016","null","160","null",
"0500000US51157","Rappahannock County, Virginia","3843","null","15","null",
"0500000US51159","Richmond County, Virginia","3934","null","83","null",
"0500000US51161","Roanoke County, Virginia","42007","null","149","null",
"0500000US51163","Rockbridge County, Virginia","11261","null","70","null",
"0500000US51165","Rockingham County, Virginia","35388","null","139","null",
"0500000US51167","Russell County, Virginia","12857","null","47","null",
"0500000US51169","Scott County, Virginia","11790","null","97","null",
