GEOID,Short Name,Full Name,State,DMA Code,Time Zone,FIPS Class
29027,Callaway,Callaway County,MO,604,America/Chicago,H1
29029,Camden,Camden County,MO,619,America/Chicago,H1
29031,Cape Girardeau,Cape Girardeau County,MO,632,America/Chicago,H1
29033,Carroll,Carroll County,MO,616,America/Chicago,H1
29035,Carter,Carter County,MO,632,America/Chicago,H1
29037,Cass,Cass County,MO,616,America/Chicago,H1
29039,Cedar,Cedar County,MO,619,America/Chicago,H1
29041,Chariton,Chariton County,MO,604,America/Chicago,H1
29043,Christian,Christian County,MO,619,America/Chicago,H1
29045,Clark,Clark County,MO,717,America/Chicago,H1
29047,Clay,Clay County,MO,616,America/Chicago,H1
29049,Clinton,Clinton County,MO,616,America/Chicago,H1
29051,Cole,Cole County,MO,604,America/Chicago,H1
29053,Cooper,Cooper County,MO,604,America/Chicago,H1
29055,Crawford,Crawford County,MO,609,America/Chicago,H1
29057,Dade,Dade County,MO,619,America/Chicago,H1
29059,Dallas,Dallas County,MO,619,America/Chicago,H1
29061,Daviess,Daviess County,MO,616,America/Chicago,H1
29063,DeKalb,DeKalb County,MO,638,America/Chicago,H1
29065,Dent,Dent County,MO,619,America/Chicago,H1
29067,Douglas,Douglas County,MO,619,America/Chicago,H1
29069,Dunklin,Dunklin County,MO,632,America/Chicago,H1
29071,Franklin,Franklin County,MO,609,America/Chicago,H1
29073,Gasconade,Gasconade County,MO,609,America/Chicago,H1
29075,Gentry,Gentry County,MO,616,America/Chicago,H1
29077,Greene,Greene County,MO,619,America/Chicago,H1
29079,Grundy,Grundy County,MO,616,America/Chicago,H1
29081,Harrison,Harrison County,MO,616,America/Chicago,H1
29083,Henry,Henry County,MO,616,America/Chicago,H1
29085,Hickory,Hickory County,MO,619,America/Chicago,H1
29087,Holt,Holt County,MO,616,America/Chicago,H1
29089,Howard,Howard County,MO,604,America/Chicago,H1
29091,Howell,Howell County,MO,619,America/Chicago,H1
29093,Iron,Iron County,MO,609,America/Chicago,H1
29095,Jackson,Jackson County,MO,616,America/Chicago,H1
29097,Jasper,Jasper County,MO,603,America/Chicago,H1
29099,Jefferson,Jefferson County,MO,609,America/Chicago,H1
29101,Johnson,Johnson County,MO,616,America/Chicago,H1
29103,Knox,Knox County,MO,717,America/Chicago,H1
29105,Laclede,Laclede County,MO,619,America/Chicago,H1
29107,Lafayette,Lafayette County,MO,616,America/Chicago,H1
29109,Lawrence,Lawrence County,MO,619,America/Chicago,H1
29111,Lewis,Lewis County,MO,717,America/Chicago,H1
29113,Lincoln,Lincoln County,MO,609,America/Chicago,H1
29115,Linn,Linn County,MO,616,America/Chicago,H1
29117,Livingston,Livingston County,MO,616,America/Chicago,H1
29121,Macon,Macon County,MO,631,America/Chicago,H1
29123,Madison,Madison County,MO,632,America/Chicago,H1
29125,Maries,Maries County,MO,604,America/Chicago,H1
29127,Marion,Marion County,MO,717,America/Chicago,H1
29119,McDonald,McDonald County,MO,603,America/Chicago,H1
29129,Mercer,Mercer County,MO,616,America/Chicago,H1
29131,Miller,Miller County,MO,604,America/Chicago,H1
29133,Mississippi,Mississippi County,MO,632,America/Chicago,H1
29135,Moniteau,Moniteau County,MO,604,America/Chicago,H1
29137,Monroe,Monroe County,MO,717,America/Chicago,H1
29139,Montgomery,Montgomery County,MO,604,America/Chicago,H1
29141,Morgan,Morgan County,MO,604,America/Chicago,H1
29143,New Madrid,New Madrid County,MO,632,America/Chicago,H1
29145,Newton,Newton County,MO,603,America/Chicago,H1
29147,Nodaway,Nodaway County,MO,616,America/Chicago,H1
29149,Oregon,Oregon County,MO,619,America/Chicago,H1
29151,Osage,Osage County,MO,604,America/Chicago,H1
29153,Ozark,Ozark County,MO,619,America/Chicago,H1
29155,Pemiscot,Pemiscot County,MO,640,America/Chicago,H1
29157,Perry,Perry County,MO,632,America/Chicago,H1
29159,Pettis,Pettis County,MO,616,America/Chicago,H1
29161,Phelps,Phelps County,MO,609,America/Chicago,H1
29163,Pike,Pike County,MO,609,America/Chicago,H1
29165,Platte,Platte County,MO,616,America/Chicago,H1
29167,Polk,Polk County,MO,619,America/Chicago,H1
29169,Pulaski,Pulaski County,MO,619,America/Chicago,H1
29171,Putnam,Putnam County,MO,631,America/Chicago,H1
29173,Ralls,Ralls County,MO,717,America/Chicago,H1
29175,Randolph,Randolph County,MO,604,America/Chicago,H1
29177,Ray,Ray County,MO,616,America/Chicago,H1
29179,Reynolds,Reynolds County,MO,609,America/Chicago,H1
29181,Ripley,Ripley County,MO,632,America/Chicago,H1
29183,Saint Charles,Saint Charles County,MO,609,America/Chicago,H1
29185,Saint Clair,Saint Clair County,MO,619,America/Chicago,H1
29187,Saint Francois,Saint Francois County,MO,609,America/Chicago,H1
29189,Saint Louis,Saint Louis County,MO,609,America/Chicago,H1
29195,Saline,Saline County,MO,616,America/Chicago,H1
29197,Schuyler,Schuyler County,MO,631,America/Chicago,H1
29199,Scotland,Scotland County,MO,631,America/Chicago,H1
29201,Scott,Scott County,MO,632,America/Chicago,H1
29203,Shannon,Shannon County,MO,619,America/Chicago,H1
29205,Shelby,Shelby County,MO,717,America/Chicago,H1
29207,Stoddard,Stoddard County,MO,632,America/Chicago,H1
29209,Stone,Stone County,MO,619,America/Chicago,H1
29211,Sullivan,Sullivan County,MO,631,America/Chicago,H1
29213,Taney,Taney County,MO,619,America/Chicago,H1
29215,Texas,Texas County,MO,619,America/Chicago,H1
29217,Vernon,Vernon County,MO,603,America/Chicago,H1
29219,Warren,Warren County,MO,609,America/Chicago,H1
29221,Washington,Washington County,MO,609,America/Chicago,H1
29223,Wayne,Wayne County,MO,632,America/Chicago,H1
29225,Webster,Webster County,MO,619,America/Chicago,H1
29227,Worth,Worth County,MO,616,America/Chicago,H1
29229,Wright,Wright County,MO,619,America/Chicago,H1
29001,Adair,Adair County,MO,631,America/Chicago,H1
29186,Ste. Genevieve,Sainte Genevieve County,MO,609,America/Chicago,H1
29510,Saint Louis City,City of Saint Louis,MO,609,America/Chicago,C7
30049,Lewis and Clark,Lewis and Clark County,MT,766,America/Denver,H1
31001,Adams,Adams County,NE,722,America/Chicago,H1
31003,Antelope,Antelope County,NE,722,America/Chicago,H1
31005,Arthur,Arthur County,NE,751,America/Denver,H1
31007,Banner,Banner County,NE,751,America/Denver,H1
31009,Blaine,Blaine County,NE,722,America/Chicago,H1
31011,Boone,Boone County,NE,722,America/Chicago,H1
31015,Boyd,Boyd County,NE,722,America/Chicago,H1
31017,Brown,Brown County,NE,722,America/Chicago,H1
31019,Buffalo,Buffalo County,NE,722,America/Chicago,H1
31021,Burt,Burt County,NE,652,America/Chicago,H1
31023,Butler,Butler County,NE,722,America/Chicago,H1
31025,Cass,Cass County,NE,652,America/Chicago,H1
31027,Cedar,Cedar County,NE,624,America/Chicago,H1
31029,Chase,Chase County,NE,722,America/Denver,H1
31031,Cherry,Cherry County,NE,751,America/Denver,H1
31033,Cheyenne,Cheyenne County,NE,751,America/Denver,H1
31035,Clay,Clay County,NE,722,America/Chicago,H1
31037,Colfax,Colfax County,NE,652,America/Chicago,H1
31039,Cuming,Cuming County,NE,652,America/Chicago,H1
31041,Custer,Custer County,NE,722,America/Chicago,H1
31043,Dakota,Dakota County,NE,624,America/Chicago,H1
31045,Dawes,Dawes County,NE,751,America/Denver,H1
31047,Dawson,Dawson County,NE,722,America/Chicago,H1
31049,Deuel,Deuel County,NE,751,America/Denver,H1
31051,Dixon,Dixon County,NE,624,America/Chicago,H1
31053,Dodge,Dodge County,NE,652,America/Chicago,H1
31055,Douglas,Douglas County,NE,652,America/Chicago,H1
31057,Dundy,Dundy County,NE,678,America/Denver,H1
31059,Fillmore,Fillmore County,NE,722,America/Chicago,H1
31061,Franklin,Franklin County,NE,722,America/Chicago,H1
31063,Frontier,Frontier County,NE,722,America/Chicago,H1
31065,Furnas,Furnas County,NE,722,America/Chicago,H1
31067,Gage,Gage County,NE,722,America/Chicago,H1
31069,Garden,Garden County,NE,751,America/Denver,H1
31071,Garfield,Garfield County,NE,722,America/Chicago,H1
31073,Gosper,Gosper County,NE,722,America/Chicago,H1
31075,Grant,Grant County,NE,751,America/Denver,H1
31077,Greeley,Greeley County,NE,722,America/Chicago,H1
31079,Hall,Hall County,NE,722,America/Chicago,H1
31081,Hamilton,Hamilton County,NE,722,America/Chicago,H1
31083,Harlan,Harlan County,NE,722,America/Chicago,H1
31085,Hayes,Hayes County,NE,722,America/Chicago,H1
31087,Hitchcock,Hitchcock County,NE,722,America/Chicago,H1
31089,Holt,Holt County,NE,722,America/Chicago,H1
31091,Hooker,Hooker County,NE,751,America/Denver,H1
31093,Howard,Howard County,NE,722,America/Chicago,H1
31095,Jefferson,Jefferson County,NE,722,America/Chicago,H1
31097,Johnson,Johnson County,NE,652,America/Chicago,H1
31099,Kearney,Kearney County,NE,722,America/Chicago,H1
31101,Keith,Keith County,NE,751,America/Denver,H1
31103,Keya Paha,Keya Paha County,NE,722,America/Chicago,H1
31105,Kimball,Kimball County,NE,751,America/Denver,H1
31107,Knox,Knox County,NE,624,America/Chicago,H1
31109,Lancaster,Lancaster County,NE,722,America/Chicago,H1
31111,Lincoln,Lincoln County,NE,740,America/Chicago,H1
31113,Logan,Logan County,NE,740,America/Chicago,H1
31115,Loup,Loup County,NE,722,America/Chicago,H1
31119,Madison,Madison County,NE,624,America/Chicago,H1
31117,McPherson,McPherson County,NE,740,America/Chicago,H1
31121,Merrick,Merrick County,NE,722,America/Chicago,H1
31123,Morrill,Morrill County,NE,764,America/Denver,H1
31125,Nance,Nance County,NE,722,America/Chicago,H1
31127,Nemaha,Nemaha County,NE,652,America/Chicago,H1
31129,Nuckolls,Nuckolls County,NE,722,America/Chicago,H1
31131,Otoe,Otoe County,NE,652,America/Chicago,H1
31133,Pawnee,Pawnee County,NE,722,America/Chicago,H1
31135,Perkins,Perkins County,NE,722,America/Denver,H1
31137,Phelps,Phelps County,NE,722,America/Chicago,H1
31139,Pierce,Pierce County,NE,624,America/Chicago,H1
31141,Platte,Platte County,NE,652,America/Chicago,H1
31143,Polk,Polk County,NE,722,America/Chicago,H1
31145,Red Willow,Red Willow County,NE,722,America/Chicago,H1
31147,Richardson,Richardson County,NE,652,America/Chicago,H1
31149,Rock,Rock County,NE,722,America/Chicago,H1
31151,Saline,Saline County,NE,722,America/Chicago,H1
31153,Sarpy,Sarpy County,NE,652,America/Chicago,H1
31155,Saunders,Saunders County,NE,652,America/Chicago,H1
31157,Scotts Bluff,Scotts Bluff County,NE,759,America/Denver,H1
31159,Seward,Seward County,NE,722,America/Chicago,H1
31161,Sheridan,Sheridan County,NE,751,America/Denver,H1
31163,Sherman,Sherman County,NE,722,America/Chicago,H1
31165,Sioux,Sioux County,NE,759,America/Denver,H1
31167,Stanton,Stanton County,NE,624,America/Chicago,H1
31169,Thayer,Thayer County,NE,722,America/Chicago,H1
31171,Thomas,Thomas County,NE,740,America/Chicago,H1
31173,Thurston,Thurston County,NE,624,America/Chicago,H1
31175,Valley,Valley County,NE,722,America/Chicago,H1
31177,Washington,Washington County,NE,652,America/Chicago,H1
31179,Wayne,Wayne County,NE,624,America/Chicago,H1
31181,Webster,Webster County,NE,722,America/Chicago,H1
31183,Wheeler,Wheeler County,NE,722,America/Chicago,H1
31185,York,York County,NE,722,America/Chicago,H1
31013,Box Butte,Box Butte County,NE,751,America/Denver,H1
32007,Elko,Elko County,NV,770,America/Los_Angeles,H1
32031,Washoe,Washoe County,NV,811,America/Los_Angeles,H1
32033,White Pine,White Pine County,NV,770,America/Los_Angeles,H1
32001,Churchill,Churchill County,NV,811,America/Los_Angeles,H1
32011,Eureka,Eureka County,NV,770,America/Los_Angeles,H1
32009,Esmeralda,Esmeralda County,NV,811,America/Los_Angeles,H1
32029,Storey,Storey County,NV,811,America/Los_Angeles,H1
32005,Douglas,Douglas County,NV,811,America/Los_Angeles,H1
32021,Mineral,Mineral County,NV,811,America/Los_Angeles,H1
32019,Lyon,Lyon County,NV,811,America/Los_Angeles,H1
32027,Pershing,Pershing County,NV,811,America/Los_Angeles,H1
32510,Carson City City,Carson City,NV,811,America/Los_Angeles,C7
32013,Humboldt,Humboldt County,NV,811,America/Los_Angeles,H1
32015,Lander,Lander County,NV,811,America/Los_Angeles,H1
32023,Nye,Nye County,NV,839,America/Los_Angeles,H1
32003,Clark,Clark County,NV,839,America/Los_Angeles,H1
32017,Lincoln,Lincoln County,NV,839,America/Los_Angeles,H1
33001,Belknap,Belknap County,NH,506,America/New_York,H1
33003,Carroll,Carroll County,NH,500,America/New_York,H1
33005,Cheshire,Cheshire County,NH,506,America/New_York,H1
33007,Coos,Coos County,NH,500,America/New_York,H1
33009,Grafton,Grafton County,NH,523,America/New_York,H1
33011,Hillsborough,Hillsborough County,NH,506,America/New_York,H1
33013,Merrimack,Merrimack County,NH,506,America/New_York,H1
33015,Rockingham,Rockingham County,NH,506,America/New_York,H1
33017,Strafford,Strafford County,NH,506,America/New_York,H1
33019,Sullivan,Sullivan County,NH,523,America/New_York,H1
34019,Hunterdon,Hunterdon County,NJ,501,America/New_York,H1
34021,Mercer,Mercer County,NJ,504,America/New_York,H1
34023,Middlesex,Middlesex County,NJ,501,America/New_York,H1
34027,Morris,Morris County,NJ,501,America/New_York,H1
34031,Passaic,Passaic County,NJ,501,America/New_York,H1
34033,Salem,Salem County,NJ,504,America/New_York,H1
34035,Somerset,Somerset County,NJ,501,America/New_York,H1
34039,Union,Union County,NJ,501,America/New_York,H1
34037,Sussex,Sussex County,NJ,501,America/New_York,H1
34041,Warren,Warren County,NJ,501,America/New_York,H1
34001,Atlantic,Atlantic County,NJ,504,America/New_York,H1
34003,Bergen,Bergen County,NJ,501,America/New_York,H1
34005,Burlington,Burlington County,NJ,504,America/New_York,H1
34007,Camden,Camden County,NJ,504,America/New_York,H1
34009,Cape May,Cape May County,NJ,504,America/New_York,H1
34011,Cumberland,Cumberland County,NJ,504,America/New_York,H1
34013,Essex,Essex County,NJ,501,America/New_York,H1
34015,Gloucester,Gloucester County,NJ,504,America/New_York,H1
34017,Hudson,Hudson County,NJ,501,America/New_York,H1
34029,Ocean,Ocean County,NJ,501,America/New_York,H1
34025,Monmouth,Monmouth County,NJ,501,America/New_York,H1
35017,Grant,Grant County,NM,790,America/Denver,H1
35035,Otero,Otero County,NM,790,America/Denver,H1
35023,Hidalgo,Hidalgo County,NM,790,America/Denver,H1
35031,McKinley,McKinley County,NM,790,America/Denver,H1
35003,Catron,Catron County,NM,790,America/Denver,H1
35013,Doña Ana,Doña Ana County,NM,765,America/Denver,H1
35037,Quay,Quay County,NM,634,America/Denver,H1
35019,Guadalupe,Guadalupe County,NM,790,America/Denver,H1
35057,Torrance,Torrance County,NM,790,America/Denver,H1
35043,Sandoval,Sandoval County,NM,790,America/Denver,H1
35047,San Miguel,San Miguel County,NM,790,America/Denver,H1
35059,Union,Union County,NM,634,America/Denver,H1
35027,Lincoln,Lincoln County,NM,790,America/Denver,H1
35007,Colfax,Colfax County,NM,790,America/Denver,H1
35006,Cibola,Cibola County,NM,790,America/Denver,H1
35061,Valencia,Valencia County,NM,790,America/Denver,H1
35009,Curry,Curry County,NM,634,America/Denver,H1
35011,De Baca,De Baca County,NM,790,America/Denver,H1
35021,Harding,Harding County,NM,790,America/Denver,H1
35055,Taos,Taos County,NM,790,America/Denver,H1
35029,Luna,Luna County,NM,790,America/Denver,H1
35049,Santa Fe,Santa Fe County,NM,790,America/Denver,H1
35015,Eddy,Eddy County,NM,790,America/Denver,H1
35045,San Juan,San Juan County,NM,790,America/Denver,H1
36001,Albany,Albany County,NY,532,America/New_York,H1
36003,Allegany,Allegany County,NY,514,America/New_York,H1
36005,Bronx,Bronx County,NY,501,America/New_York,H6
36007,Broome,Broome County,NY,502,America/New_York,H1
36009,Cattaraugus,Cattaraugus County,NY,514,America/New_York,H1
36011,Cayuga,Cayuga County,NY,555,America/New_York,H1
36013,Chautauqua,Chautauqua County,NY,514,America/New_York,H1
36015,Chemung,Chemung County,NY,565,America/New_York,H1
36017,Chenango,Chenango County,NY,502,America/New_York,H1
36019,Clinton,Clinton County,NY,523,America/New_York,H1
36021,Columbia,Columbia County,NY,532,America/New_York,H1
36023,Cortland,Cortland County,NY,555,America/New_York,H1
36025,Delaware,Delaware County,NY,502,America/New_York,H1
36027,Dutchess,Dutchess County,NY,501,America/New_York,H1
36029,Erie,Erie County,NY,514,America/New_York,H1
36031,Essex,Essex County,NY,523,America/New_York,H1
36033,Franklin,Franklin County,NY,523,America/New_York,H1
36035,Fulton,Fulton County,NY,532,America/New_York,H1
36037,Genesee,Genesee County,NY,514,America/New_York,H1
36039,Greene,Greene County,NY,532,America/New_York,H1
36041,Hamilton,Hamilton County,NY,532,America/New_York,H1
36043,Herkimer,Herkimer County,NY,526,America/New_York,H1
36045,Jefferson,Jefferson County,NY,549,America/New_York,H1
36047,Kings,Kings County,NY,501,America/New_York,H6
36049,Lewis,Lewis County,NY,549,America/New_York,H1
36051,Livingston,Livingston County,NY,538,America/New_York,H1
36053,Madison,Madison County,NY,555,America/New_York,H1
36055,Monroe,Monroe County,NY,538,America/New_York,H1
36057,Montgomery,Montgomery County,NY,532,America/New_York,H1
36059,Nassau,Nassau County,NY,501,America/New_York,H1
36061,New York,New York County,NY,501,America/New_York,H6
36063,Niagara,Niagara County,NY,514,America/New_York,H1
36065,Oneida,Oneida County,NY,555,America/New_York,H1
36067,Onondaga,Onondaga County,NY,555,America/New_York,H1
36069,Ontario,Ontario County,NY,538,America/New_York,H1
36071,Orange,Orange County,NY,501,America/New_York,H1
36073,Orleans,Orleans County,NY,514,America/New_York,H1
36075,Oswego,Oswego County,NY,555,America/New_York,H1
36077,Otsego,Otsego County,NY,526,America/New_York,H1
36079,Putnam,Putnam County,NY,501,America/New_York,H1
36081,Queens,Queens County,NY,501,America/New_York,H6
36083,Rensselaer,Rensselaer County,NY,532,America/New_York,H1
36085,Richmond,Richmond County,NY,501,America/New_York,H6
36087,Rockland,Rockland County,NY,501,America/New_York,H1
36091,Saratoga,Saratoga County,NY,532,America/New_York,H1
36093,Schenectady,Schenectady County,NY,532,America/New_York,H1
36095,Schoharie,Schoharie County,NY,532,America/New_York,H1
36097,Schuyler,Schuyler County,NY,565,America/New_York,H1
36099,Seneca,Seneca County,NY,555,America/New_York,H1
36101,Steuben,Steuben County,NY,565,America/New_York,H1
36103,Suffolk,Suffolk County,NY,501,America/New_York,H1
36105,Sullivan,Sullivan County,NY,501,America/New_York,H1
36107,Tioga,Tioga County,NY,502,America/New_York,H1
36109,Tompkins,Tompkins County,NY,555,America/New_York,H1
36111,Ulster,Ulster County,NY,501,America/New_York,H1
36113,Warren,Warren County,NY,532,America/New_York,H1
36115,Washington,Washington County,NY,532,America/New_York,H1
36117,Wayne,Wayne County,NY,538,America/New_York,H1
36119,Westchester,Westchester County,NY,501,America/New_York,H1
36121,Wyoming,Wyoming County,NY,514,America/New_York,H1
36123,Yates,Yates County,NY,538,America/New_York,H1
36089,Saint Lawrence,Saint Lawrence County,NY,549,America/New_York,H1
37001,Alamance,Alamance County,NC,518,America/New_York,H1
37003,Alexander,Alexander County,NC,517,America/New_York,H1
37005,Alleghany,Alleghany County,NC,518,America/New_York,H1
37007,Anson,Anson County,NC,517,America/New_York,H1
37009,Ashe,Ashe County,NC,517,America/New_York,H1
37011,Avery,Avery County,NC,517,America/New_York,H1
37021,Buncombe,Buncombe County,NC,567,America/New_York,H1
37023,Burke,Burke County,NC,517,America/New_York,H1
