USPS|GEOID|GEOIDFQ|ANSICODE|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
SD|46037|0500000US46037|01265790|Day County|2663775896|162141021|1028.49|62.603|45.355161|-97.58143
SD|46039|0500000US46039|01265781|Deuel County|1612885717|35935423|622.739|13.875|44.75629|-96.690239
SD|46041|0500000US46041|01266994|Dewey County|5963127472|370089902|2302.376|142.893|45.148049|-100.837953
SD|46043|0500000US46043|01266978|Douglas County|1118358781|4832944|431.801|1.866|43.391506|-98.358433
SD|46045|0500000US46045|01266972|Edmunds County|2916275921|64969684|1125.98|25.085|45.41168|-99.205362
SD|46047|0500000US46047|01265787|Fall River County|4506292113|24021148|1739.889|9.275|43.221619|-103.512609
SD|46049|0500000US46049|01265760|Faulk County|2542625556|62622903|981.713|24.179|45.065476|-99.153564
SD|46051|0500000US46051|01265782|Grant County|1764937283|15765681|681.446|6.087|45.172637|-96.772261
SD|46053|0500000US46053|01265765|Gregory County|2628707540|99900744|1014.95|38.572|43.175142|-99.206591
SD|46055|0500000US46055|01266988|Haakon County|4689279888|42452623|1810.541|16.391|44.288097|-101.540856
SD|46057|0500000US46057|01265766|Hamlin County|1313307527|80291058|507.071|31.001|44.680619|-97.178598
SD|46059|0500000US46059|01265783|Hand County|3720862891|9284294|1436.633|3.585|44.546713|-99.004575
SD|46061|0500000US46061|01266979|Hanson County|1125562865|2003166|434.582|0.773|43.680612|-97.796845
SD|46063|0500000US46063|01265792|Harding County|6919333289|16954253|2671.57|6.546|45.596611|-103.473871
SD|46065|0500000US46065|01265774|Hughes County|1920546196|153323261|741.527|59.198|44.384452|-99.975684
SD|46067|0500000US46067|01265771|Hutchinson County|2105694662|3644220|813.013|1.407|43.33671|-97.749383
SD|46069|0500000US46069|01266984|Hyde County|2229019408|14541548|860.629|5.615|44.537174|-99.472736
SD|46071|0500000US46071|01265794|Jackson County|4827433507|19106096|1863.883|7.377|43.677506|-101.626323
SD|46073|0500000US46073|01265778|Jerauld County|1362677260|16727973|526.133|6.459|44.06341|-98.62317
SD|46075|0500000US46075|01266981|Jones County|2511427860|3147180|969.668|1.215|43.951991|-100.686138
SD|46077|0500000US46077|01265780|Kingsbury County|2155483580|81655106|832.237|31.527|44.362969|-97.499313
SD|46079|0500000US46079|01265776|Lake County|1457916151|31746795|562.905|12.258|44.02845|-97.123223
SD|46081|0500000US46081|01266996|Lawrence County|2072127358|667509|800.053|0.258|44.348514|-103.806362
SD|46083|0500000US46083|01265769|Lincoln County|1495182110|1179561|577.293|0.455|43.279422|-96.722288
SD|46085|0500000US46085|01265789|Lyman County|4253498698|167300444|1642.285|64.595|43.894812|-99.841925
SD|46087|0500000US46087|01265773|McCook County|1487184884|6895715|574.205|2.662|43.680416|-97.358048
SD|46089|0500000US46089|01265762|McPherson County|2943956443|38506560|1136.668|14.867|45.784249|-99.211421
SD|46091|0500000US46091|01265759|Marshall County|2170630058|124680567|838.085|48.139|45.737044|-97.58087
SD|46093|0500000US46093|01266991|Meade County|8989677173|30742173|3470.934|11.87|44.605282|-102.714169
SD|46095|0500000US46095|01267177|Mellette County|3385920521|9210222|1307.311|3.556|43.581334|-100.75521
SD|46097|0500000US46097|01265777|Miner County|1476734132|4537900|570.17|1.752|44.021541|-97.608122
SD|46099|0500000US46099|01265772|Minnehaha County|2089757021|18133229|806.86|7.001|43.667472|-96.795726
SD|46101|0500000US46101|01265775|Moody County|1345185721|3690537|519.379|1.425|44.012429|-96.676054
SD|46102|0500000US46102|01266992|Oglala Lakota County|5422402221|7126155|2093.601|2.751|43.333393|-102.561486
SD|46103|0500000US46103|01266995|Pennington County|7191788276|19926710|2776.765|7.694|44.002349|-102.823801
SD|46105|0500000US46105|01266990|Perkins County|7434457140|50539948|2870.46|19.514|45.483387|-102.467995
SD|46107|0500000US46107|01265761|Potter County|2230336531|97172021|861.138|37.518|45.052713|-99.962003
SD|46109|0500000US46109|01265786|Roberts County|2851720399|89929974|1101.055|34.722|45.623397|-96.947551
SD|46111|0500000US46111|01266977|Sanborn County|1474329217|3132216|569.242|1.209|44.018942|-98.091709
SD|46115|0500000US46115|01266987|Spink County|3894043729|16165380|1503.499|6.241|44.923772|-98.339615
SD|46117|0500000US46117|01266998|Stanley County|3741071612|188383651|1444.436|72.735|44.413984|-100.747822
SD|46119|0500000US46119|01266982|Sully County|2607411016|164375674|1006.727|63.466|44.722325|-100.131399
SD|46121|0500000US46121|01266989|Todd County|3596439530|5855476|1388.593|2.261|43.208794|-100.707664
SD|46123|0500000US46123|01265784|Tripp County|4175808486|13340585|1612.289|5.151|43.349729|-99.876219
SD|46125|0500000US46125|01265770|Turner County|1598188443|1636386|617.064|0.632|43.30867|-97.150185
SD|46127|0500000US46127|01265763|Union County|1193354538|16502823|460.757|6.372|42.831106|-96.650829
SD|46129|0500000US46129|01266973|Walworth County|1832300796|96288709|707.455|37.177|45.427605|-100.027856
SD|46135|0500000US46135|01266975|Yankton County|1349873612|28676585|521.189|11.072|43.006603|-97.388361
SD|46137|0500000US46137|01266993|Ziebach County|5079608332|24212305|1961.248|9.348|44.989764|-101.660827
TN|47001|0500000US47001|01639722|Anderson County|873359908|19657734|337.206|7.59|36.116731|-84.195418
TN|47003|0500000US47003|01639723|Bedford County|1226719753|2980759|473.639|1.151|35.51366|-86.458294
TN|47005|0500000US47005|01639724|Benton County|1021248367|108583505|394.306|41.924|36.070948|-88.071232
TN|47007|0500000US47007|01639725|Bledsoe County|1052973469|858669|406.555|0.332|35.593561|-85.20591
TN|47009|0500000US47009|01639726|Blount County|1447398703|20209909|558.844|7.803|35.688185|-83.922973
TN|47011|0500000US47011|01639727|Bradley County|851489206|6959141|328.762|2.687|35.153914|-84.859414
TN|47013|0500000US47013|01639728|Campbell County|1243685307|46425147|480.19|17.925|36.401592|-84.159249
TN|47015|0500000US47015|01648572|Cannon County|687992379|156144|265.635|0.06|35.808394|-86.062404
TN|47017|0500000US47017|01639729|Carroll County|1547925980|6308712|597.658|2.436|35.965748|-88.452379
TN|47019|0500000US47019|01639730|Carter County|883931745|16593371|341.288|6.407|36.284744|-82.126593
TN|47021|0500000US47021|01639731|Cheatham County|783466438|11821692|302.498|4.564|36.255169|-87.100808
TN|47023|0500000US47023|01639732|Chester County|740053475|575590|285.736|0.222|35.420253|-88.611353
TN|47025|0500000US47025|01639733|Claiborne County|1125719727|17952086|434.643|6.931|36.501572|-83.660698
TN|47027|0500000US47027|01648573|Clay County|612608184|59089285|236.529|22.815|36.545749|-85.545717
TN|47029|0500000US47029|01639734|Cocke County|1129592395|17924853|436.138|6.921|35.916198|-83.119224
TN|47031|0500000US47031|01639735|Coffee County|1111010402|14479480|428.964|5.591|35.488765|-86.078202
TN|47033|0500000US47033|01648574|Crockett County|687714873|545783|265.528|0.211|35.818795|-89.132494
TN|47035|0500000US47035|01639736|Cumberland County|1764581464|9092132|681.309|3.51|35.952398|-84.994761
TN|47037|0500000US47037|01639737|Davidson County|1304112169|56341206|503.521|21.753|36.169129|-86.78479
TN|47039|0500000US47039|01639739|Decatur County|864741777|28501002|333.879|11.004|35.603136|-88.110292
TN|47041|0500000US47041|01639738|DeKalb County|788475293|63639368|304.432|24.571|35.982219|-85.833596
TN|47043|0500000US47043|01639740|Dickson County|1268833485|3679792|489.899|1.421|36.145533|-87.364155
TN|47045|0500000US47045|01639741|Dyer County|1326982064|35839863|512.351|13.838|36.052312|-89.404636
TN|47047|0500000US47047|01639742|Fayette County|1823673514|3692989|704.124|1.426|35.196993|-89.413803
TN|47049|0500000US47049|01639743|Fentress County|1291385619|841022|498.607|0.325|36.369892|-84.937764
TN|47051|0500000US47051|01639744|Franklin County|1436148699|55038670|554.5|21.251|35.155926|-86.099203
TN|47053|0500000US47053|01639745|Gibson County|1561102696|2345193|602.745|0.905|35.991632|-88.933812
TN|47055|0500000US47055|01639746|Giles County|1582304898|642572|610.931|0.248|35.202723|-87.035319
TN|47057|0500000US47057|01648575|Grainger County|726715759|56600343|280.587|21.854|36.277509|-83.509546
TN|47059|0500000US47059|01639747|Greene County|1611409726|5099752|622.169|1.969|36.179487|-82.847523
TN|47061|0500000US47061|01639748|Grundy County|933545795|1755421|360.444|0.678|35.393352|-85.710374
TN|47063|0500000US47063|01648576|Hamblen County|417476230|37852325|161.188|14.615|36.218397|-83.266071
TN|47065|0500000US47065|01639749|Hamilton County|1404199889|86782108|542.165|33.507|35.159186|-85.202296
TN|47067|0500000US47067|01648577|Hancock County|575816010|2988719|222.324|1.154|36.521353|-83.227493
TN|47069|0500000US47069|01639750|Hardeman County|1729509832|6768751|667.768|2.613|35.218785|-88.988697
TN|47071|0500000US47071|01639751|Hardin County|1495684381|48706058|577.487|18.806|35.201893|-88.185696
TN|47073|0500000US47073|01639752|Hawkins County|1261468093|32541837|487.056|12.564|36.452089|-82.931485
TN|47075|0500000US47075|01639753|Haywood County|1380741524|2472509|533.107|0.955|35.586678|-89.282691
TN|47077|0500000US47077|01639754|Henderson County|1346816749|15219341|520.009|5.876|35.653994|-88.387674
TN|47079|0500000US47079|01639755|Henry County|1455320355|81582236|561.902|31.499|36.325295|-88.300288
TN|47081|0500000US47081|01639756|Hickman County|1586324714|373710|612.483|0.144|35.802327|-87.467116
TN|47083|0500000US47083|01648578|Houston County|518758195|17303404|200.294|6.681|36.285782|-87.705598
TN|47085|0500000US47085|01639757|Humphreys County|1374668726|67184110|530.763|25.94|36.040822|-87.790453
TN|47087|0500000US47087|01639758|Jackson County|799813549|27751888|308.81|10.715|36.35425|-85.674128
TN|47089|0500000US47089|01639759|Jefferson County|712648024|101427377|275.155|39.161|36.048452|-83.441216
TN|47091|0500000US47091|01639760|Johnson County|772956196|11007739|298.44|4.25|36.453203|-81.861247
TN|47093|0500000US47093|01639761|Knox County|1316556091|45461428|508.325|17.553|35.992726|-83.937721
TN|47095|0500000US47095|01639762|Lake County|429381241|72799687|165.785|28.108|36.333905|-89.485536
TN|47097|0500000US47097|01639763|Lauderdale County|1222203226|80251266|471.895|30.985|35.762951|-89.627732
TN|47099|0500000US47099|01639764|Lawrence County|1598359116|2218403|617.13|0.857|35.220476|-87.396546
TN|47101|0500000US47101|01639765|Lewis County|730614743|1024940|282.092|0.396|35.523245|-87.496984
TN|47103|0500000US47103|01639766|Lincoln County|1477179213|971039|570.342|0.375|35.142784|-86.593403
TN|47105|0500000US47105|01639767|Loudon County|593811377|46869994|229.272|18.097|35.735085|-84.314085
TN|47107|0500000US47107|01639773|McMinn County|1113997329|5340568|430.117|2.062|35.424472|-84.619949
TN|47109|0500000US47109|01639774|McNairy County|1457761040|1987307|562.845|0.767|35.175375|-88.56374
TN|47111|0500000US47111|01639768|Macon County|795498344|246690|307.144|0.095|36.537757|-86.00096
TN|47113|0500000US47113|01639769|Madison County|1443073932|3757608|557.174|1.451|35.606056|-88.833424
TN|47115|0500000US47115|01639770|Marion County|1290471995|36486486|498.254|14.088|35.133422|-85.618399
TN|47117|0500000US47117|01639771|Marshall County|972442314|1801922|375.462|0.696|35.468329|-86.765868
TN|47119|0500000US47119|01639772|Maury County|1587876688|6344505|613.083|2.45|35.615696|-87.077763
TN|47121|0500000US47121|01639775|Meigs County|505397668|55738399|195.135|21.521|35.512203|-84.816102
TN|47123|0500000US47123|01639776|Monroe County|1646646987|43545177|635.774|16.813|35.447818|-84.249705
TN|47125|0500000US47125|01639777|Montgomery County|1396441762|12068783|539.169|4.66|36.500354|-87.380887
TN|47127|0500000US47127|01648579|Moore County|334684850|3093435|129.223|1.194|35.288888|-86.358684
TN|47129|0500000US47129|01639778|Morgan County|1352439679|823018|522.18|0.318|36.138697|-84.639262
TN|47131|0500000US47131|01639779|Obion County|1411156591|27440690|544.851|10.595|36.361892|-89.148078
TN|47133|0500000US47133|01639780|Overton County|1122727660|3486591|433.488|1.346|36.34485|-85.283076
TN|47135|0500000US47135|01639781|Perry County|1074235996|20984700|414.765|8.102|35.663752|-87.869326
TN|47137|0500000US47137|01648580|Pickett County|422090560|29845401|162.97|11.523|36.559364|-85.075741
TN|47139|0500000US47139|01639782|Polk County|1125622661|19906880|434.605|7.686|35.109437|-84.541112
TN|47141|0500000US47141|01639783|Putnam County|1038860598|3777708|401.106|1.459|36.14094|-85.49618
TN|47143|0500000US47143|01639784|Rhea County|817126428|54354267|315.494|20.986|35.60059|-84.949548
TN|47145|0500000US47145|01639785|Roane County|934385983|88599487|360.768|34.208|35.84725|-84.523929
TN|47147|0500000US47147|01639786|Robertson County|1233703851|457701|476.336|0.177|36.524385|-86.872594
TN|47149|0500000US47149|01639787|Rutherford County|1604621552|11677845|619.548|4.509|35.843369|-86.417213
TN|47151|0500000US47151|01639788|Scott County|1378652171|2418741|532.301|0.934|36.430592|-84.504091
TN|47153|0500000US47153|01652643|Sequatchie County|688550847|498315|265.851|0.192|35.372336|-85.410082
TN|47155|0500000US47155|01639789|Sevier County|1534615544|13412243|592.518|5.178|35.787822|-83.5249
TN|47157|0500000US47157|01639790|Shelby County|1949677140|74570153|752.775|28.792|35.184553|-89.894612
TN|47159|0500000US47159|01639791|Smith County|813976205|28690306|314.278|11.077|36.271671|-85.942372
TN|47161|0500000US47161|01639792|Stewart County|1190815051|86082173|459.776|33.237|36.449545|-87.806244
TN|47163|0500000US47163|01639793|Sullivan County|1071077095|41857118|413.545|16.161|36.509681|-82.301336
TN|47165|0500000US47165|01639794|Sumner County|1371276555|35630992|529.453|13.757|36.472423|-86.458405
TN|47167|0500000US47167|01639795|Tipton County|1180026943|32703276|455.611|12.627|35.498763|-89.747145
TN|47169|0500000US47169|01648581|Trousdale County|296143585|5960709|114.342|2.301|36.39303|-86.156691
TN|47171|0500000US47171|01648582|Unicoi County|481902933|825726|186.064|0.319|36.100129|-82.418218
TN|47173|0500000US47173|01648583|Union County|579077904|61005196|223.583|23.554|36.28414|-83.836088
TN|47175|0500000US47175|01648584|Van Buren County|708142395|2893456|273.415|1.117|35.699234|-85.458409
TN|47177|0500000US47177|01639796|Warren County|1120619164|3524883|432.673|1.361|35.67825|-85.777343
TN|47179|0500000US47179|01639797|Washington County|845756038|8485270|326.548|3.276|36.295665|-82.495037
TN|47181|0500000US47181|01639798|Wayne County|1901333938|4023436|734.109|1.553|35.242847|-87.819843
TN|47183|0500000US47183|01639799|Weakley County|1503107799|3707114|580.353|1.431|36.303596|-88.721194
TN|47185|0500000US47185|01639800|White County|975592110|7113368|376.678|2.746|35.927049|-85.455785
TN|47187|0500000US47187|01639801|Williamson County|1509732488|3011571|582.911|1.163|35.894845|-86.897888
TN|47189|0500000US47189|01639802|Wilson County|1479109879|32273794|571.088|12.461|36.149431|-86.291181
TX|48001|0500000US48001|01383786|Anderson County|2752164822|39845046|1062.617|15.384|31.841261|-95.661727
TX|48003|0500000US48003|01383787|Andrews County|3886758047|1049250|1500.686|0.405|32.312258|-102.640206
TX|48005|0500000US48005|01383788|Angelina County|2066465877|173295025|797.867|66.91|31.251896|-94.611134
TX|48007|0500000US48007|01383789|Aransas County|653378692|714021910|252.271|275.685|28.122621|-96.967501
TX|48009|0500000US48009|01383790|Archer County|2339508191|57767719|903.289|22.304|33.616305|-98.687267
TX|48011|0500000US48011|01383791|Armstrong County|2354619569|12181682|909.124|4.703|34.964179|-101.356636
TX|48013|0500000US48013|01383792|Atascosa County|3158599699|4992623|1219.542|1.928|28.891478|-98.535381
TX|48015|0500000US48015|01383793|Austin County|1674464129|25547962|646.514|9.864|29.891901|-96.27017
TX|48017|0500000US48017|01383794|Bailey County|2141847185|1775275|826.972|0.685|34.067521|-102.830345
TX|48019|0500000US48019|01383795|Bandera County|2048663907|17291422|790.994|6.676|29.756389|-99.248285
TX|48021|0500000US48021|01383796|Bastrop County|2300495954|19013891|888.226|7.341|30.100772|-97.310639
TX|48023|0500000US48023|01383797|Baylor County|2246764167|86991452|867.481|33.588|33.618802|-99.208189
TX|48025|0500000US48025|01383798|Bee County|2279809495|246409|880.239|0.095|28.416077|-97.742586
TX|48027|0500000US48027|01383799|Bell County|2729422873|94370903|1053.836|36.437|31.037009|-97.479635
TX|48029|0500000US48029|01383800|Bexar County|3212669817|40545342|1240.419|15.655|29.448671|-98.520147
TX|48031|0500000US48031|01383801|Blanco County|1836953705|10813186|709.252|4.175|30.266203|-98.399332
TX|48033|0500000US48033|01383802|Borden County|2324366073|22297606|897.443|8.609|32.73859|-101.439199
TX|48035|0500000US48035|01383803|Bosque County|2545897277|50825122|982.976|19.624|31.900819|-97.637641
TX|48037|0500000US48037|01383804|Bowie County|2291984431|98383191|884.94|37.986|33.446065|-94.422393
TX|48039|0500000US48039|01383805|Brazoria County|3530976528|635433867|1363.318|245.342|29.167817|-95.434647
TX|48041|0500000US48041|01383806|Brazos County|1518120826|13180343|586.15|5.089|30.656713|-96.302394
TX|48043|0500000US48043|01383807|Brewster County|16015872745|22061017|6183.763|8.518|29.808997|-103.252458
TX|48045|0500000US48045|01383808|Briscoe County|2330991073|4068657|900.001|1.571|34.525172|-101.205893
TX|48047|0500000US48047|01383809|Brooks County|2443277006|741627|943.355|0.286|27.034994|-98.215276
TX|48049|0500000US48049|01383810|Brown County|2446120264|32375524|944.452|12.5|31.764137|-98.998456
TX|48051|0500000US48051|01383811|Burleson County|1707015416|46043534|659.082|17.778|30.493487|-96.622091
TX|48053|0500000US48053|01383812|Burnet County|2576636841|69745131|994.845|26.929|30.78963|-98.201187
TX|48055|0500000US48055|01383813|Caldwell County|1410360828|4944168|544.543|1.909|29.832399|-97.628141
TX|48057|0500000US48057|01383814|Calhoun County|1312958751|1361633026|506.936|525.729|28.441719|-96.579574
TX|48059|0500000US48059|01383815|Callahan County|2329363242|4898783|899.372|1.891|32.29315|-99.372249
TX|48061|0500000US48061|01383816|Cameron County|2309547317|1004825171|891.721|387.965|26.102923|-97.478958
TX|48063|0500000US48063|01383817|Camp County|507243984|19127754|195.848|7.385|32.974581|-94.979085
TX|48065|0500000US48065|01383818|Carson County|2383397230|10026604|920.235|3.871|35.405496|-101.355356
TX|48067|0500000US48067|01383819|Cass County|2426682339|60495293|936.947|23.357|33.083698|-94.357579
TX|48069|0500000US48069|01383820|Castro County|2316600397|12557414|894.444|4.848|34.533621|-102.258786
TX|48071|0500000US48071|01383821|Chambers County|1546824138|709406157|597.232|273.903|29.696374|-94.669445
TX|48073|0500000US48073|01383822|Cherokee County|2727137854|23876781|1052.954|9.219|31.843879|-95.156343
TX|48075|0500000US48075|01383823|Childress County|1803954631|44560655|696.511|17.205|34.524661|-100.208194
TX|48077|0500000US48077|01383824|Clay County|2819874502|72504155|1088.76|27.994|33.785904|-98.212917
TX|48079|0500000US48079|01383825|Cochran County|2007453828|229068|775.082|0.088|33.60844|-102.830449
TX|48081|0500000US48081|01383826|Coke County|2361153630|42331400|911.647|16.344|31.87711|-100.635231
TX|48083|0500000US48083|01383827|Coleman County|3271088264|47808289|1262.974|18.459|31.914205|-99.346622
TX|48085|0500000US48085|01383828|Collin County|2179508355|114885444|841.513|44.358|33.194482|-96.579428
TX|48087|0500000US48087|01383829|Collingsworth County|2378750405|2278703|918.441|0.88|34.963358|-100.272135
TX|48089|0500000US48089|01383830|Colorado County|2487142720|34691167|960.291|13.394|29.596262|-96.508888
TX|48091|0500000US48091|01383831|Comal County|1449193932|39744160|559.537|15.345|29.812377|-98.258129
TX|48093|0500000US48093|01383832|Comanche County|2428768923|25719485|937.753|9.93|31.951645|-98.549617
TX|48095|0500000US48095|01383833|Concho County|2547914004|25740025|983.755|9.938|31.318883|-99.863649
TX|48097|0500000US48097|01383834|Cooke County|2265789897|61319327|874.826|23.676|33.639196|-97.210343
TX|48099|0500000US48099|01383835|Coryell County|2725307442|11833644|1052.247|4.569|31.391177|-97.798022
TX|48101|0500000US48101|01383836|Cottle County|2332448733|2723997|900.564|1.052|34.091906|-100.276442
TX|48103|0500000US48103|01383837|Crane County|2033319715|1695980|785.069|0.655|31.439608|-102.492504
TX|48105|0500000US48105|01383838|Crockett County|7270935060|53329|2807.324|0.021|30.717532|-101.404211
TX|48107|0500000US48107|01383839|Crosby County|2331503446|3873557|900.199|1.496|33.609144|-101.29871
TX|48109|0500000US48109|01383840|Culberson County|9873439551|556134|3812.156|0.215|31.445908|-104.526945
TX|48111|0500000US48111|01383841|Dallam County|3893666623|4609040|1503.353|1.78|36.28637|-102.59402
TX|48113|0500000US48113|01383842|Dallas County|2261546161|91828840|873.188|35.455|32.766987|-96.778424
TX|48115|0500000US48115|01383843|Dawson County|2331789617|4712668|900.309|1.82|32.742528|-101.948771
TX|48117|0500000US48117|01383845|Deaf Smith County|3876750569|3926557|1496.822|1.516|34.940766|-102.607564
TX|48119|0500000US48119|01383846|Delta County|665192723|54647564|256.832|21.1|33.385933|-95.67335
TX|48121|0500000US48121|01383847|Denton County|2275982083|188809040|878.762|72.9|33.205132|-97.12114
TX|48123|0500000US48123|01383844|DeWitt County|2354237964|3919919|908.976|1.513|29.082346|-97.361654
TX|48125|0500000US48125|01383848|Dickens County|2335454675|9057848|901.724|3.497|33.615362|-100.787618
TX|48127|0500000US48127|01383849|Dimmit County|3441795903|14575999|1328.885|5.628|28.423587|-99.765871
TX|48129|0500000US48129|01383850|Donley County|2401014207|15563758|927.037|6.009|34.955036|-100.815846
TX|48131|0500000US48131|01383851|Duval County|4645084663|5478267|1793.477|2.115|27.681123|-98.497393
TX|48133|0500000US48133|01383852|Eastland County|2399644814|14002276|926.508|5.406|32.324645|-98.83656
TX|48135|0500000US48135|01383853|Ector County|2325508574|10188915|897.884|3.934|31.865301|-102.542507
TX|48137|0500000US48137|01383854|Edwards County|5485263222|5196312|2117.872|2.006|29.985933|-100.3074
TX|48139|0500000US48139|01383856|Ellis County|2423713609|41842799|935.801|16.156|32.346878|-96.79694
TX|48141|0500000US48141|01383855|El Paso County|2625018844|4548525|1013.525|1.756|31.766456|-106.24152
TX|48143|0500000US48143|01383857|Erath County|2805419699|17166727|1083.179|6.628|32.236207|-98.218336
TX|48145|0500000US48145|01383858|Falls County|1982623101|21693054|765.495|8.376|31.25193|-96.934127
TX|48147|0500000US48147|01383859|Fannin County|2273850350|54247784|877.939|20.945|33.591161|-96.104988
TX|48149|0500000US48149|01383860|Fayette County|2460316910|25574662|949.934|9.874|29.877886|-96.921231
TX|48151|0500000US48151|01383861|Fisher County|2328272091|7258480|898.951|2.803|32.740473|-100.40312
TX|48153|0500000US48153|01383862|Floyd County|2569637283|983737|992.143|0.38|34.07373|-101.303274
TX|48155|0500000US48155|01383863|Foard County|1824374449|8518912|704.395|3.289|33.963306|-99.816828
TX|48157|0500000US48157|01383864|Fort Bend County|2232800006|60708395|862.089|23.44|29.526602|-95.771015
TX|48159|0500000US48159|01383865|Franklin County|736599928|26845123|284.403|10.365|33.175846|-95.219066
TX|48161|0500000US48161|01383866|Freestone County|2273311864|36936963|877.731|14.261|31.701749|-96.144957
TX|48163|0500000US48163|01383867|Frio County|2935753504|2193621|1133.501|0.847|28.869383|-99.109005
TX|48165|0500000US48165|01383868|Gaines County|3891102468|1262946|1502.363|0.488|32.743942|-102.631561
TX|48167|0500000US48167|01383869|Galveston County|982674727|1280831812|379.413|494.532|29.233927|-94.888197
TX|48169|0500000US48169|01383870|Garza County|2313937122|7209242|893.416|2.784|33.183792|-101.301134
TX|48171|0500000US48171|01383871|Gillespie County|2740737111|8994843|1058.205|3.473|30.325095|-98.941845
TX|48173|0500000US48173|01383872|Glasscock County|2331552975|2245302|900.218|0.867|31.868006|-101.521494
TX|48175|0500000US48175|01383873|Goliad County|2206698615|19050015|852.011|7.355|28.6607|-97.430415
TX|48177|0500000US48177|01383874|Gonzales County|2762704890|8204086|1066.686|3.168|29.461912|-97.49192
TX|48179|0500000US48179|01383875|Gray County|2398261682|8700790|925.974|3.359|35.402542|-100.812374
TX|48181|0500000US48181|01383876|Grayson County|2416024459|120093899|932.832|46.369|33.624548|-96.675777
TX|48183|0500000US48183|01383877|Gregg County|708052135|6206460|273.38|2.396|32.486401|-94.816277
TX|48185|0500000US48185|01383878|Grimes County|2039536830|36601048|787.47|14.132|30.543231|-95.988082
TX|48187|0500000US48187|01383879|Guadalupe County|1842133758|9159633|711.252|3.537|29.582671|-97.948995
TX|48189|0500000US48189|01383880|Hale County|2602109425|246678|1004.68|0.095|34.068436|-101.822888
TX|48191|0500000US48191|01383881|Hall County|2288233615|53366403|883.492|20.605|34.453189|-100.576343
TX|48193|0500000US48193|01383882|Hamilton County|2165008743|1238628|835.915|0.478|31.707342|-98.111756
TX|48195|0500000US48195|01383883|Hansford County|2382296645|1548341|919.81|0.598|36.272847|-101.35693
TX|48197|0500000US48197|01383884|Hardeman County|1800337387|4548860|695.114|1.756|34.289904|-99.745697
TX|48199|0500000US48199|01383885|Hardin County|2306585576|17997152|890.578|6.949|30.329648|-94.393178
TX|48201|0500000US48201|01383886|Harris County|4421377571|181131335|1707.103|69.935|29.857273|-95.393037
TX|48203|0500000US48203|01383887|Harrison County|2331154964|40635396|900.064|15.689|32.547991|-94.374434
TX|48205|0500000US48205|01383888|Hartley County|3786445021|3013675|1461.955|1.164|35.840244|-102.610047
TX|48207|0500000US48207|01383889|Haskell County|2339103808|18465208|903.133|7.129|33.175964|-99.730774
TX|48209|0500000US48209|01383890|Hays County|1753067087|5015351|676.863|1.936|30.061225|-98.029267
TX|48211|0500000US48211|01383891|Hemphill County|2347270015|15205586|906.286|5.871|35.815956|-100.27921
TX|48213|0500000US48213|01383892|Henderson County|2263100622|193314985|873.788|74.639|32.211633|-95.853418
TX|48215|0500000US48215|01383893|Hidalgo County|4069432987|30081130|1571.217|11.614|26.396384|-98.18099
TX|48217|0500000US48217|01383894|Hill County|2483433292|69541634|958.859|26.85|31.982641|-97.130632
TX|48219|0500000US48219|01383895|Hockley County|2352723975|446119|908.392|0.172|33.605932|-102.343398
TX|48221|0500000US48221|01383896|Hood County|1089715666|41744992|420.742|16.118|32.430149|-97.831677
TX|48223|0500000US48223|01383897|Hopkins County|1987637216|65631763|767.431|25.341|33.148967|-95.565434
TX|48225|0500000US48225|01383898|Houston County|3188268198|14446047|1230.997|5.578|31.323036|-95.4216
TX|48227|0500000US48227|01383899|Howard County|2333034777|8846149|900.79|3.416|32.30343|-101.438721
TX|48229|0500000US48229|01383900|Hudspeth County|11837584099|2114586|4570.517|0.816|31.450868|-105.377549
TX|48231|0500000US48231|01383901|Hunt County|2176686831|107754674|840.424|41.604|33.123308|-96.08423
TX|48233|0500000US48233|01383902|Hutchinson County|2298449955|19465689|887.437|7.516|35.837047|-101.362746
TX|48235|0500000US48235|01383903|Irion County|2723485995|176317|1051.544|0.068|31.303424|-100.981304
TX|48237|0500000US48237|01383904|Jack County|2359405663|23704611|910.972|9.152|33.232302|-98.171104
TX|48239|0500000US48239|01383905|Jackson County|2148246692|71039573|829.443|27.429|28.959802|-96.58908
TX|48241|0500000US48241|01383906|Jasper County|2431105357|80399907|938.655|31.043|30.752932|-94.022294
TX|48243|0500000US48243|01383907|Jeff Davis County|5865172238|206206|2264.556|0.08|30.625357|-104.191873
TX|48245|0500000US48245|01383908|Jefferson County|2270734658|611202935|876.736|235.987|29.854027|-94.149318
TX|48247|0500000US48247|01383909|Jim Hogg County|2942674719|92565|1136.173|0.036|27.053231|-98.747572
TX|48249|0500000US48249|01383910|Jim Wells County|2240795356|8723371|865.176|3.368|27.733516|-98.090814
TX|48251|0500000US48251|01383911|Johnson County|1877902258|23779865|725.062|9.181|32.379654|-97.364906
TX|48253|0500000US48253|01383912|Jones County|2405078242|22095884|928.606|8.531|32.743709|-99.87443
TX|48255|0500000US48255|01383913|Karnes County|1936669681|15010314|747.752|5.796|28.908996|-97.852205
TX|48257|0500000US48257|01383914|Kaufman County|2022040603|69411618|780.714|26.8|32.598944|-96.288377
