GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
35191|400C200US35191|Greensburg, IN Urban Area|22670308|90945|8.753|0.035|39.34888|-85.501758
35245|400C200US35245|Green Valley, AZ Urban Area|52238885|39434|20.17|0.015|31.866988|-110.990056
35272|400C200US35272|Greenville, AL Urban Area|14521135|0|5.607|0.|31.834026|-86.627146
35299|400C200US35299|Greenville, IL Urban Area|7734388|0|2.986|0.|38.887645|-89.402676
35309|400C200US35309|Greenville, KY Urban Area|14140638|251381|5.46|0.097|37.216897|-87.172015
35326|400C200US35326|Greenville, MI Urban Area|17204684|314787|6.643|0.122|43.180285|-85.264773
35353|400C200US35353|Greenville, MS Urban Area|43476656|59169|16.786|0.023|33.398811|-91.041757
35380|400C200US35380|Greenville, NC Urban Area|171917986|909392|66.378|0.351|35.577899|-77.36578
35407|400C200US35407|Greenville, OH Urban Area|17123210|159658|6.611|0.062|40.104708|-84.62145
35434|400C200US35434|Greenville, PA Urban Area|20543558|29203|7.932|0.011|41.397006|-80.389358
35461|400C200US35461|Greenville, SC Urban Area|678931970|5730475|262.137|2.213|34.863762|-82.397044
35488|400C200US35488|Greenville, TX Urban Area|44813284|62711|17.303|0.024|33.112637|-96.102347
35542|400C200US35542|Greenwood, AR Urban Area|17124674|370594|6.612|0.143|35.217094|-94.261301
35569|400C200US35569|Greenwood, MS Urban Area|27653706|71918|10.677|0.028|33.515505|-90.175915
35596|400C200US35596|Greenwood, SC Urban Area|91987166|668785|35.516|0.258|34.200701|-82.169918
35623|400C200US35623|Grenada, MS Urban Area|18429296|0|7.116|0.|33.76538|-89.8084
35677|400C200US35677|Gridley, CA Urban Area|10308730|0|3.98|0.|39.359231|-121.698567
35688|400C200US35688|Griffin, GA Urban Area|72303116|978787|27.916|0.378|33.244647|-84.274797
35704|400C200US35704|Grinnell, IA Urban Area|11226086|106334|4.334|0.041|41.74279|-92.724935
35716|400C200US35716|Grissom AFB, IN Urban Area|11151968|6730|4.306|0.003|40.657128|-86.145425
35785|400C200US35785|Grove, OK Urban Area|26382400|9493|10.186|0.004|36.58898|-94.7867
35812|400C200US35812|Grove City, PA Urban Area|15741576|5227|6.078|0.002|41.152357|-80.085363
35839|400C200US35839|Guadalupe, CA Urban Area|2958579|9150|1.142|0.004|34.964929|-120.573127
35852|400C200US35852|Guánica, PR Urban Area|7531738|1038|2.908|0.|17.965471|-66.939216
35866|400C200US35866|Guayama, PR Urban Area|56417504|344542|21.783|0.133|17.991631|-66.051477
35920|400C200US35920|Gulfport--Biloxi, MS Urban Area|436754634|31109361|168.632|12.011|30.405084|-89.042203
35974|400C200US35974|Gun Barrel City, TX Urban Area|47689086|62287|18.413|0.024|32.272461|-96.114677
36001|400C200US36001|Gunnison, CO Urban Area|9468677|11725|3.656|0.005|38.54055|-106.9385
36055|400C200US36055|Gustine, CA Urban Area|3015850|0|1.164|0.|37.253699|-121.003968
36082|400C200US36082|Guthrie, OK Urban Area|17702146|0|6.835|0.|35.872228|-97.419973
36109|400C200US36109|Guymon, OK Urban Area|12471336|0|4.815|0.|36.689903|-101.475838
36136|400C200US36136|Gypsum, CO Urban Area|14958782|291101|5.776|0.112|39.640476|-106.946081
36190|400C200US36190|Hagerstown, MD--WV--PA--VA Urban Area|312793121|192957|120.77|0.075|39.685014|-77.726496
36217|400C200US36217|Hailey, ID Urban Area|13755421|13358|5.311|0.005|43.502129|-114.290412
36271|400C200US36271|Half Moon Bay, CA Urban Area|21591482|7038|8.337|0.003|37.460503|-122.44367
36384|400C200US36384|Hamburg--Vernon--Highland Lakes, NJ Urban Area|56472101|2471909|21.804|0.954|41.197847|-74.48458
36406|400C200US36406|Hamilton, MT Urban Area|10305124|9471|3.979|0.004|46.23891|-114.15407
36514|400C200US36514|Hammond, LA Urban Area|198043061|717662|76.465|0.277|30.484827|-90.476454
36541|400C200US36541|Hammonton, NJ Urban Area|21400078|373780|8.263|0.144|39.637221|-74.793248
36568|400C200US36568|Hampshire, IL Urban Area|7057712|0|2.725|0.|42.094122|-88.517971
36585|400C200US36585|Hampstead, NC Urban Area|81464213|577117|31.454|0.223|34.412168|-77.606311
36595|400C200US36595|Hampstead--Manchester, MD Urban Area|20423372|25976|7.886|0.01|39.627344|-76.860088
36703|400C200US36703|Hanford, CA Urban Area|47217648|0|18.231|0.|36.331388|-119.659017
36730|400C200US36730|Hannibal, MO Urban Area|27475127|22458|10.608|0.009|39.709099|-91.389416
36784|400C200US36784|Hanover, PA Urban Area|66594243|122012|25.712|0.047|39.80299|-76.989774
36838|400C200US36838|Harlan, IA Urban Area|6729756|0|2.598|0.|41.650583|-95.326029
36865|400C200US36865|Harlan, KY Urban Area|12437432|598920|4.802|0.231|36.855334|-83.344548
36892|400C200US36892|Harlingen, TX Urban Area|140268290|1882097|54.158|0.727|26.184437|-97.716275
36946|400C200US36946|Harriman--Kingston--Rockwood, TN Urban Area|78973328|396963|30.492|0.153|35.919399|-84.537943
36973|400C200US36973|Harrington, DE Urban Area|8705125|18927|3.361|0.007|38.922467|-75.56445
37000|400C200US37000|Harrisburg, IL Urban Area|13705781|80137|5.292|0.031|37.73503|-88.547426
37081|400C200US37081|Harrisburg, PA Urban Area|648144691|29252924|250.25|11.295|40.246448|-76.877022
37091|400C200US37091|Harrisburg, SD Urban Area|6334692|0|2.446|0.|43.431651|-96.705555
37108|400C200US37108|Harrison, AR Urban Area|32079720|74408|12.386|0.029|36.245126|-93.119068
37145|400C200US37145|Harrison, OH--IN Urban Area|19299514|74367|7.452|0.029|39.256312|-84.784563
37162|400C200US37162|Harrisonburg, VA Urban Area|80554472|190066|31.102|0.073|38.419421|-78.886787
37189|400C200US37189|Harrisonville, MO Urban Area|17698824|91613|6.834|0.035|38.648541|-94.350536
37216|400C200US37216|Harrodsburg, KY Urban Area|16905659|42574|6.527|0.016|37.76662|-84.850115
37243|400C200US37243|Hartford, CT Urban Area|1388154403|23579407|535.969|9.104|41.770271|-72.70287
37297|400C200US37297|Hartford, WI Urban Area|38523529|4011408|14.874|1.549|43.320292|-88.378037
37324|400C200US37324|Hartford City, IN Urban Area|9120160|50358|3.521|0.019|40.453228|-85.371784
37351|400C200US37351|Hartselle, AL Urban Area|36164451|138022|13.963|0.053|34.43215|-86.936707
37405|400C200US37405|Hartsville, SC Urban Area|32901319|1116627|12.703|0.431|34.372805|-80.088219
37432|400C200US37432|Hartwell, GA Urban Area|17543546|30670|6.774|0.012|34.354557|-82.929568
37459|400C200US37459|Harvard, IL Urban Area|11301822|0|4.364|0.|42.422279|-88.612287
37513|400C200US37513|Hastings, MI Urban Area|12273778|918644|4.739|0.355|42.653897|-85.296362
37540|400C200US37540|Hastings, MN Urban Area|19070744|88223|7.363|0.034|44.726821|-92.860766
37567|400C200US37567|Hastings, NE Urban Area|33198378|372240|12.818|0.144|40.593945|-98.384133
37594|400C200US37594|Hattiesburg, MS Urban Area|164772735|3865803|63.619|1.493|31.318002|-89.345604
37675|400C200US37675|Havelock, NC Urban Area|40744987|295668|15.732|0.114|34.897783|-76.89844
37702|400C200US37702|Havre, MT Urban Area|10573737|1241|4.083|0.|48.546196|-109.680886
37770|400C200US37770|Hayes, MI Urban Area|8415552|779727|3.249|0.301|44.01635|-84.795707
37783|400C200US37783|Hays, KS Urban Area|25389158|0|9.803|0.|38.8791|-99.319529
37837|400C200US37837|Hazard, KY Urban Area|20069925|776088|7.749|0.3|37.264522|-83.201719
37891|400C200US37891|Hazlehurst, GA Urban Area|12808085|189963|4.945|0.073|31.864618|-82.604187
37945|400C200US37945|Hazleton, PA Urban Area|49258948|60118|19.019|0.023|40.965395|-75.999034
37980|400C200US37980|Heartland, TX Urban Area|7165791|142320|2.767|0.055|32.680655|-96.455118
38053|400C200US38053|Heber, UT Urban Area|34038795|0|13.142|0.|40.508328|-111.426055
38060|400C200US38060|Heber-Overgaard, AZ Urban Area|23887617|0|9.223|0.|34.40944|-110.560453
38080|400C200US38080|Heber Springs, AR Urban Area|20132960|44302|7.773|0.017|35.500847|-92.048889
38161|400C200US38161|Helena, MT Urban Area|82029991|181934|31.672|0.07|46.606891|-112.046869
38172|400C200US38172|Helena-West Helena, AR Urban Area|15827669|0|6.111|0.|34.541974|-90.63339
38215|400C200US38215|Hemet, CA Urban Area|96059313|228507|37.089|0.088|33.754403|-116.961386
38242|400C200US38242|Hempstead, TX Urban Area|7844261|2782|3.029|0.001|30.094985|-96.075641
38258|400C200US38258|Henderson, KY Urban Area|39529013|262283|15.262|0.101|37.836666|-87.580104
38269|400C200US38269|Henderson, NC Urban Area|42149864|75226|16.274|0.029|36.315611|-78.402245
38296|400C200US38296|Henderson, TN Urban Area|14008291|22914|5.409|0.009|35.446277|-88.651325
38323|400C200US38323|Henderson, TX Urban Area|27194750|142220|10.5|0.055|32.158691|-94.805108
38404|400C200US38404|Henryetta, OK Urban Area|13518640|0|5.22|0.|35.446763|-95.980541
38431|400C200US38431|Hereford, TX Urban Area|17284576|0|6.674|0.|34.823555|-102.398037
38485|400C200US38485|Hermiston, OR Urban Area|40105044|40332|15.485|0.016|45.852433|-119.277662
38620|400C200US38620|Hibbing, MN Urban Area|17810945|28709|6.877|0.011|47.410656|-92.933784
38647|400C200US38647|Hickory, NC Urban Area|573288772|5389220|221.348|2.081|35.754921|-81.421074
38701|400C200US38701|Hidden Meadows, CA Urban Area|9724301|0|3.755|0.|33.229646|-117.104334
38718|400C200US38718|Higgins Lake, MI Urban Area|11728919|8374|4.529|0.003|44.42823|-84.709716
38728|400C200US38728|Higginsville, MO Urban Area|5465532|37046|2.11|0.014|39.07455|-93.724928
38755|400C200US38755|Highland, IL Urban Area|13754925|105545|5.311|0.041|38.748532|-89.675786
38809|400C200US38809|High Point, NC Urban Area|261054466|4244897|100.794|1.639|35.941676|-80.014817
38863|400C200US38863|Hillsboro, IL Urban Area|10085297|124986|3.894|0.048|39.153564|-89.484766
38917|400C200US38917|Hillsboro, OH Urban Area|12503730|0|4.828|0.|39.20848|-83.613298
38944|400C200US38944|Hillsboro, TX Urban Area|15419241|58724|5.953|0.023|32.014523|-97.112823
38978|400C200US38978|Hillsborough, NC Urban Area|28412510|356612|10.97|0.138|36.06931|-79.092399
38998|400C200US38998|Hillsdale, MI Urban Area|17315162|251255|6.685|0.097|41.927774|-84.620701
39052|400C200US39052|Hilo, HI Urban Area|60651108|273163|23.418|0.105|19.707288|-155.084022
39069|400C200US39069|Hilton, NY Urban Area|10435567|0|4.029|0.|43.290427|-77.803124
39133|400C200US39133|Hinesville, GA Urban Area|96432007|291852|37.233|0.113|31.82911|-81.622761
39214|400C200US39214|Hobbs, NM Urban Area|67322680|131505|25.993|0.051|32.729089|-103.160588
39349|400C200US39349|Holden Beach, NC Urban Area|50621230|306474|19.545|0.118|33.932149|-78.283954
39376|400C200US39376|Holdenville, OK Urban Area|6480701|20981|2.502|0.008|35.083304|-96.394766
39403|400C200US39403|Holdrege, NE Urban Area|7599843|36417|2.934|0.014|40.442498|-99.375743
39430|400C200US39430|Holland, MI Urban Area|167841142|8743597|64.804|3.376|42.800365|-86.101547
39511|400C200US39511|Hollister, CA Urban Area|34133553|28164|13.179|0.011|36.849925|-121.391074
39538|400C200US39538|Holly, MI Urban Area|13175757|1040427|5.087|0.402|42.796919|-83.623611
39565|400C200US39565|Holly Springs, MS Urban Area|13772183|0|5.317|0.|34.769416|-89.444678
39589|400C200US39589|Holts Summit, MO Urban Area|12272832|337645|4.739|0.13|38.637866|-92.125387
39619|400C200US39619|Holtville, CA Urban Area|4188863|11902|1.617|0.005|32.813781|-115.378319
39781|400C200US39781|Hondo, TX Urban Area|7863465|11836|3.036|0.005|29.34866|-99.143456
39835|400C200US39835|Honesdale, PA Urban Area|10305903|546956|3.979|0.211|41.562555|-75.248114
39889|400C200US39889|Honolulu, HI Urban Area|375665867|8405833|145.045|3.246|21.358753|-157.934894
39916|400C200US39916|Hood River, OR--WA Urban Area|24166246|16290|9.331|0.006|45.711784|-121.517389
39970|400C200US39970|Hoopeston, IL Urban Area|5851429|0|2.259|0.|40.465118|-87.671726
40024|400C200US40024|Hope, AR Urban Area|20376390|163144|7.867|0.063|33.665463|-93.591694
40078|400C200US40078|Hopkinsville, KY Urban Area|59110367|285341|22.823|0.11|36.850909|-87.488212
40132|400C200US40132|Hornell, NY Urban Area|14960340|0|5.776|0.|42.34733|-77.668776
40153|400C200US40153|Hornsby Bend, TX Urban Area|9835213|0|3.797|0.|30.248757|-97.578657
40186|400C200US40186|Horse Cave, KY Urban Area|9568539|42693|3.694|0.016|37.158992|-85.929315
40189|400C200US40189|Horseshoe Bay, TX Urban Area|21965578|259131|8.481|0.1|30.545379|-98.373833
40213|400C200US40213|Hot Springs, AR Urban Area|130126715|12060857|50.242|4.657|34.476076|-93.079133
40267|400C200US40267|Hot Springs Village, AR Urban Area|52135054|6156214|20.129|2.377|34.655229|-92.951495
40294|400C200US40294|Houghton--Hancock, MI Urban Area|20582627|615840|7.947|0.238|47.119388|-88.577222
40321|400C200US40321|Houghton Lake, MI Urban Area|28246270|835966|10.906|0.323|44.300623|-84.691613
40348|400C200US40348|Houlton, ME Urban Area|6486468|0|2.504|0.|46.123633|-67.840818
40375|400C200US40375|Houma, LA Urban Area|245753235|1629552|94.886|0.629|29.676994|-90.749497
40429|400C200US40429|Houston, TX Urban Area|4540250252|65791956|1753.|25.402|29.773021|-95.400395
40537|400C200US40537|Hudson, NY Urban Area|16621164|143736|6.417|0.055|42.258478|-73.761574
40547|400C200US40547|Hudson, WI--MN Urban Area|35457900|1871133|13.69|0.722|44.967676|-92.739174
40564|400C200US40564|Hugo, OK Urban Area|10256322|25215|3.96|0.01|34.007431|-95.508245
40618|400C200US40618|Humboldt, IA Urban Area|9491008|95051|3.664|0.037|42.727164|-94.223327
40645|400C200US40645|Humboldt, TN Urban Area|13705608|0|5.292|0.|35.827716|-88.90801
40672|400C200US40672|Huntingburg, IN Urban Area|9495275|74862|3.666|0.029|38.301042|-86.958245
40699|400C200US40699|Huntingdon, PA Urban Area|10669560|215459|4.12|0.083|40.500389|-78.014217
40726|400C200US40726|Huntington, IN Urban Area|25453780|438361|9.828|0.169|40.884572|-85.496722
40753|400C200US40753|Huntington, WV--KY--OH Urban Area|334072374|27098814|128.986|10.463|38.449032|-82.363352
40780|400C200US40780|Huntsville, AL Urban Area|556266545|2588501|214.776|0.999|34.740944|-86.66154
40807|400C200US40807|Huntsville, TX Urban Area|44022221|741871|16.997|0.286|30.714805|-95.546641
40813|400C200US40813|Huntsville Southeast, AL Urban Area|27740050|98513|10.71|0.038|34.658413|-86.480718
40834|400C200US40834|Huron, CA Urban Area|3344395|0|1.291|0.|36.203112|-120.096834
40861|400C200US40861|Huron, SD Urban Area|20432914|234275|7.889|0.09|44.361451|-98.219524
40888|400C200US40888|Hurricane, UT Urban Area|26533662|0|10.245|0.|37.181219|-113.316908
40915|400C200US40915|Hutchinson, KS Urban Area|63461156|375618|24.502|0.145|38.064198|-97.911897
40942|400C200US40942|Hutchinson, MN Urban Area|20935865|719906|8.083|0.278|44.887301|-94.376839
40969|400C200US40969|Idabel, OK Urban Area|10796252|37105|4.168|0.014|33.89082|-94.826635
40996|400C200US40996|Idaho Falls, ID Urban Area|106812386|726722|41.24|0.281|43.494388|-112.005613
41023|400C200US41023|Ilion--Herkimer, NY Urban Area|21010108|79716|8.112|0.031|43.007715|-75.050401
41077|400C200US41077|Immokalee, FL Urban Area|27454575|827081|10.6|0.319|26.426505|-81.418684
41100|400C200US41100|Incline Village, NV--CA Urban Area|54645569|92291|21.099|0.036|39.258394|-119.956887
41131|400C200US41131|Independence, IA Urban Area|12402427|185740|4.789|0.072|42.464889|-91.898269
41158|400C200US41158|Independence, KS Urban Area|11917156|6752|4.601|0.003|37.232118|-95.717779
41185|400C200US41185|Indiana--White, PA Urban Area|35618448|100489|13.752|0.039|40.603104|-79.162699
41212|400C200US41212|Indianapolis, IN Urban Area|1869879293|27442357|721.964|10.596|39.815038|-86.144068
41224|400C200US41224|Indian Head, MD Urban Area|9641567|13287|3.723|0.005|38.594528|-77.164112
41239|400C200US41239|Indianola, IA Urban Area|22535638|0|8.701|0.|41.36374|-93.565439
41266|400C200US41266|Indianola, MS Urban Area|13244433|225273|5.114|0.087|33.446193|-90.648584
41320|400C200US41320|Indiantown, FL Urban Area|3863749|56559|1.492|0.022|27.024015|-80.473189
41347|400C200US41347|Indio--Palm Desert--Palm Springs, CA Urban Area|393224879|3669713|151.825|1.417|33.748469|-116.346592
41365|400C200US41365|Inman, SC Urban Area|35445583|67142|13.686|0.026|35.047636|-82.095796
41401|400C200US41401|International Falls, MN Urban Area|19112078|65179|7.379|0.025|48.591808|-93.384879
41482|400C200US41482|Iola, KS Urban Area|10881656|120449|4.201|0.047|37.927986|-95.394994
41509|400C200US41509|Ione, CA Urban Area|4392032|0|1.696|0.|38.354632|-120.942949
41536|400C200US41536|Ionia, MI Urban Area|12730063|878|4.915|0.|42.978662|-85.073188
41590|400C200US41590|Iowa City, IA Urban Area|131805643|1350450|50.89|0.521|41.682832|-91.570692
41617|400C200US41617|Iowa Falls, IA Urban Area|10540424|200898|4.07|0.078|42.517099|-93.265924
41644|400C200US41644|Iowa Park, TX Urban Area|7939350|187040|3.065|0.072|33.956997|-98.67436
41657|400C200US41657|Ipswich, MA Urban Area|15740284|458892|6.077|0.177|42.682881|-70.837093
41671|400C200US41671|Iron Mountain--Kingsford, MI--WI Urban Area|34138755|603248|13.181|0.233|45.807622|-88.04126
41752|400C200US41752|Ironwood, MI--WI Urban Area|15645238|130062|6.041|0.05|46.452788|-90.175211
41806|400C200US41806|Irvine, KY Urban Area|7182929|0|2.773|0.|37.689438|-83.950292
41820|400C200US41820|Isanti, MN Urban Area|8373906|78814|3.233|0.03|45.490324|-93.248844
41833|400C200US41833|Ishpeming, MI Urban Area|15125810|190940|5.84|0.074|46.497317|-87.663453
41914|400C200US41914|Ithaca, NY Urban Area|63613207|546627|24.561|0.211|42.458874|-76.492416
42049|400C200US42049|Jackson, CA Urban Area|12502012|0|4.827|0.|38.354224|-120.770204
42076|400C200US42076|Jackson, GA Urban Area|12215339|35351|4.716|0.014|33.290355|-83.958221
42157|400C200US42157|Jackson, MI Urban Area|134759851|3056070|52.031|1.18|42.240704|-84.403293
42211|400C200US42211|Jackson, MS Urban Area|614247550|6876890|237.162|2.655|32.327687|-90.156706
42238|400C200US42238|Jackson, OH Urban Area|10438218|0|4.03|0.|39.04574|-82.636338
42265|400C200US42265|Jackson, TN Urban Area|123676719|22895|47.752|0.009|35.661914|-88.822844
42292|400C200US42292|Jackson, WI Urban Area|9334432|51899|3.604|0.02|43.324403|-88.164104
42319|400C200US42319|Jackson, WY Urban Area|7461515|77503|2.881|0.03|43.472345|-110.773154
42346|400C200US42346|Jacksonville, FL Urban Area|1485026075|193424785|573.372|74.682|30.251861|-81.633677
42373|400C200US42373|Jacksonville, IL Urban Area|31658292|306226|12.223|0.118|39.726327|-90.237121
42400|400C200US42400|Jacksonville, NC Urban Area|195925661|1756988|75.647|0.678|34.752668|-77.41241
42427|400C200US42427|Jacksonville, TX Urban Area|27333421|0|10.553|0.|31.96123|-95.2613
42481|400C200US42481|Jamestown, NY Urban Area|68328429|404719|26.382|0.156|42.111393|-79.214085
42508|400C200US42508|Jamestown, ND Urban Area|24327909|81976|9.393|0.032|46.911242|-98.702103
42562|400C200US42562|Janesville, WI Urban Area|94929326|1402703|36.652|0.542|42.692249|-89.005536
42616|400C200US42616|Jasper, AL Urban Area|43161115|72286|16.665|0.028|33.850876|-87.263137
42670|400C200US42670|Jasper, GA Urban Area|21266098|139907|8.211|0.054|34.468578|-84.444241
42697|400C200US42697|Jasper, IN Urban Area|29851593|161831|11.526|0.062|38.395217|-86.940747
42751|400C200US42751|Jasper, TX Urban Area|22120902|13407|8.541|0.005|30.919495|-93.998774
42778|400C200US42778|Jayuya, PR Urban Area|22090070|378|8.529|0.|18.206145|-66.601287
42805|400C200US42805|Jeanerette, LA Urban Area|7332330|155296|2.831|0.06|29.917617|-91.674975
