GEOID	NAME	UATYPE	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                      
71830	Powell, WY Urban Area		6844083	0	2.643	0.	44.755814	-108.758628                                                                                                                                   
71857	Prairie du Chien, WI--IA Urban Area		14403149	303373	5.561	0.117	43.051168	-91.140278                                                                                                             
71884	Prairie du Sac--Sauk City, WI Urban Area		7452989	0	2.878	0.	43.283853	-89.7326                                                                                                                   
71911	Prairie Grove, AR Urban Area		6241057	22103	2.41	0.009	35.981401	-94.312265                                                                                                                       
71965	Pratt, KS Urban Area		9493554	0	3.665	0.	37.647369	-98.73189                                                                                                                                      
72112	Prescott--Prescott Valley, AZ Urban Area		126284901	70	48.759	0.	34.55138	-112.467632                                                                                                             
72122	Prescott Valley East, AZ Urban Area		9457680	0	3.652	0.	34.557075	-112.26478                                                                                                                      
72154	Presque Isle, ME Urban Area		13832878	156831	5.341	0.061	46.687027	-68.021097                                                                                                                     
72208	Prestonsburg, KY Urban Area		16737805	1048482	6.463	0.405	37.710175	-82.771643                                                                                                                    
72235	Price, UT Urban Area		26072681	0	10.067	0.	39.611082	-110.803325                                                                                                                                  
72262	Princess Anne, MD Urban Area		7780748	44434	3.004	0.017	38.203362	-75.693599                                                                                                                      
72289	Princeton, IL Urban Area		16056336	0	6.199	0.	41.378305	-89.468257                                                                                                                                
72316	Princeton, IN Urban Area		11002170	14066	4.248	0.005	38.354124	-87.574506                                                                                                                         
72343	Princeton, KY Urban Area		15810500	35314	6.104	0.014	37.107383	-87.883831                                                                                                                         
72370	Princeton, MN Urban Area		10768349	198994	4.158	0.077	45.568215	-93.590254                                                                                                                        
72397	Princeton, TX Urban Area		21331024	156654	8.236	0.06	33.182182	-96.520768                                                                                                                         
72410	Princeville, HI Urban Area		7542253	219610	2.912	0.085	22.219681	-159.481445                                                                                                                      
72424	Prineville, OR Urban Area		21215762	0	8.191	0.	44.306894	-120.851188                                                                                                                              
72451	Prosser, WA Urban Area		12153579	419304	4.693	0.162	46.209036	-119.767727                                                                                                                         
72505	Providence, RI--MA Urban Area		1409596312	86254260	544.248	33.303	41.801631	-71.378                                                                                                               
72532	Provincetown, MA Urban Area		31973241	324971	12.345	0.125	42.072856	-70.179068                                                                                                                    
72559	Provo--Orem, UT Urban Area		417266962	744640	161.108	0.288	40.30078	-111.749316                                                                                                                   
72586	Pryor Creek, OK Urban Area		18690813	67873	7.217	0.026	36.283717	-95.319338                                                                                                                       
72613	Pueblo, CO Urban Area		141893226	1902467	54.785	0.735	38.265919	-104.596443                                                                                                                       
72620	Pueblo West, CO Urban Area		57144582	36776	22.064	0.014	38.318908	-104.75702                                                                                                                      
72640	Pukalani--Haiku-Pauwela--Makawao, HI Urban Area		41320426	108128	15.954	0.042	20.88348	-156.31409                                                                                                 
72667	Pulaski, TN Urban Area		13076286	0	5.049	0.	35.198952	-87.037226                                                                                                                                  
72694	Pulaski, VA Urban Area		39909690	176687	15.409	0.068	37.080062	-80.722304                                                                                                                         
72748	Pullman, WA Urban Area		21071354	0	8.136	0.	46.734444	-117.176283                                                                                                                                 
72775	Punxsutawney, PA Urban Area		9882435	127234	3.816	0.049	40.944645	-78.973949                                                                                                                      
72803	Pupukea, HI Urban Area		20217356	96763	7.806	0.037	21.639526	-158.040708                                                                                                                          
72829	Purcell, OK Urban Area		12414544	28171	4.793	0.011	35.012843	-97.357617                                                                                                                           
72856	Purcellville, VA Urban Area		19465921	70834	7.516	0.027	39.13892	-77.722611                                                                                                                       
72868	Putnam--Killingly, CT Urban Area		80286195	1805532	30.999	0.697	41.792088	-71.906384                                                                                                              
72937	Quartzsite, AZ Urban Area		8473647	0	3.272	0.	33.670703	-114.219807                                                                                                                               
73018	Quincy, FL Urban Area		15939641	0	6.154	0.	30.580944	-84.580241                                                                                                                                   
73045	Quincy, IL Urban Area		58857921	127969	22.725	0.049	39.936613	-91.373138                                                                                                                          
73072	Quincy, WA Urban Area		13560306	0	5.236	0.	47.238298	-119.851497                                                                                                                                  
73153	Racine, WI Urban Area		135342164	1383882	52.256	0.534	42.738183	-87.83284                                                                                                                         
73207	Radford, VA Urban Area		28631229	460092	11.055	0.178	37.132658	-80.560244                                                                                                                         
73251	Rainbow Springs, FL Urban Area		14797799	69853	5.713	0.027	29.092377	-82.454174                                                                                                                   
73261	Raleigh, NC Urban Area		1436898457	13820879	554.79	5.336	35.778831	-78.679426                                                                                                                     
73288	Ramona, CA Urban Area		17847252	0	6.891	0.	33.03557	-116.872321                                                                                                                                   
73315	Rancho Calaveras, CA Urban Area		18677258	8976	7.211	0.003	38.144049	-120.845677                                                                                                                  
73353	Ranson--Charles Town, WV Urban Area		29499151	89975	11.39	0.035	39.299861	-77.849829                                                                                                              
73369	Rantoul, IL Urban Area		23306949	269802	8.999	0.104	40.297325	-88.158122                                                                                                                          
73396	Rapid City, SD Urban Area		130350591	159937	50.329	0.062	44.073345	-103.221984                                                                                                                    
73423	Rathdrum, ID Urban Area		10481793	0	4.047	0.	47.803733	-116.884524                                                                                                                                
73450	Raton, NM Urban Area		12159757	0	4.695	0.	36.895465	-104.439362                                                                                                                                   
73477	Ravena--Bethlehem, NY Urban Area		30498326	33976	11.775	0.013	42.542982	-73.810021                                                                                                                
73531	Rawlins, WY Urban Area		12424280	0	4.797	0.	41.794422	-107.230481                                                                                                                                 
73558	Raymond, NH Urban Area		15724171	508800	6.071	0.196	43.033794	-71.167819                                                                                                                          
73612	Raymondville, TX Urban Area		14562704	151218	5.623	0.058	26.444897	-97.78555                                                                                                                      
73639	Rayne, LA Urban Area		12315531	0	4.755	0.	30.237782	-92.262297                                                                                                                                    
73693	Reading, PA Urban Area		248950277	2113848	96.12	0.816	40.364436	-75.951377                                                                                                                        
73720	Red Bluff, CA Urban Area		25951674	283729	10.02	0.11	40.180371	-122.230526                                                                                                                        
73774	Redding, CA Urban Area		173673846	3174940	67.056	1.226	40.566076	-122.35499                                                                                                                       
73882	Redmond, OR Urban Area		37085975	1879	14.319	0.001	44.264433	-121.18202                                                                                                                           
73909	Red Oak, IA Urban Area		7452383	0	2.877	0.	41.015116	-95.224664                                                                                                                                   
73963	Red Wing, MN Urban Area		21267219	128505	8.211	0.05	44.555106	-92.545522                                                                                                                          
73990	Redwood Falls, MN Urban Area		8520508	13019	3.29	0.005	44.540757	-95.103551                                                                                                                       
74044	Reedley--Dinuba, CA Urban Area		25055200	29051	9.674	0.011	36.59624	-119.443141                                                                                                                   
74071	Reedsburg, WI Urban Area		14788151	72466	5.71	0.028	43.535403	-89.993304                                                                                                                          
74098	Reedsport, OR Urban Area		5444761	5291	2.102	0.002	43.703017	-124.109402                                                                                                                          
74152	Reidsville, NC Urban Area		33254305	104345	12.84	0.04	36.346784	-79.666926                                                                                                                        
74179	Reno, NV--CA Urban Area		428481883	2854935	165.438	1.102	39.529188	-119.795728                                                                                                                    
74206	Rensselaer, IN Urban Area		8373943	12773	3.233	0.005	40.936388	-87.149786                                                                                                                         
74233	Republic, MO Urban Area		19378479	0	7.482	0.	37.118679	-93.468302                                                                                                                                 
74260	Rexburg, ID Urban Area		24295671	194821	9.381	0.075	43.829234	-111.782395                                                                                                                         
74341	Rhinelander, WI Urban Area		25790119	3140525	9.958	1.213	45.644218	-89.419109                                                                                                                     
74368	Rice Lake, WI Urban Area		21527052	0	8.312	0.	45.495325	-91.736456                                                                                                                                
74395	Richfield, UT Urban Area		12277329	0	4.74	0.	38.758254	-112.090877                                                                                                                                
74557	Richland Center, WI Urban Area		7313993	218772	2.824	0.084	43.338687	-90.384701                                                                                                                   
74584	Richlands, VA Urban Area		21463060	273397	8.287	0.106	37.084195	-81.794324                                                                                                                        
74638	Richmond, IN--OH Urban Area		64573230	472708	24.932	0.183	39.833046	-84.890904                                                                                                                    
74665	Richmond, KY Urban Area		61246286	307327	23.647	0.119	37.769225	-84.311501                                                                                                                        
74692	Richmond, MI Urban Area		7657553	90906	2.957	0.035	42.808277	-82.754935                                                                                                                           
74719	Richmond, MO Urban Area		11397452	32998	4.401	0.013	39.272541	-93.971118                                                                                                                          
74746	Richmond, VA Urban Area		1327032384	27163173	512.37	10.488	37.485386	-77.48408                                                                                                                    
74827	Ridgecrest, CA Urban Area		37046345	1077	14.304	0.	35.625478	-117.676309                                                                                                                          
74837	Ridgefield, CT Urban Area		74581626	1314525	28.796	0.508	41.290933	-73.481284                                                                                                                     
74840	Ridgefield, WA Urban Area		16694470	27675	6.446	0.011	45.809131	-122.710833                                                                                                                       
74908	Ridgway, PA Urban Area		6495687	98944	2.508	0.038	41.429462	-78.738099                                                                                                                            
74935	Rifle, CO Urban Area		10359908	0	4.	0.	39.543116	-107.777586                                                                                                                                      
74962	Rigby, ID Urban Area		19727352	57802	7.617	0.022	43.654491	-111.918783                                                                                                                            
74989	Rincon, GA Urban Area		22781308	14197	8.796	0.005	32.291561	-81.220108                                                                                                                            
75072	Rio Grande City--Roma, TX Urban Area		50484162	356185	19.492	0.138	26.387806	-98.872672                                                                                                           
75092	Rio Verde, AZ Urban Area		7922293	14833	3.059	0.006	33.733435	-111.67824                                                                                                                          
75097	Rio Vista, CA Urban Area		9346684	67292	3.609	0.026	38.168229	-121.690387                                                                                                                         
75151	Ripley, TN Urban Area		19321604	22153	7.46	0.009	35.746081	-89.534107                                                                                                                             
75198	Ripon, CA Urban Area		10906620	5479	4.211	0.002	37.742007	-121.130373                                                                                                                             
75205	Ripon, WI Urban Area		11112561	132997	4.291	0.051	43.844578	-88.838097                                                                                                                            
75232	Rising Sun, MD Urban Area		13414018	154880	5.179	0.06	39.68932	-76.084508                                                                                                                         
75286	River Falls, WI Urban Area		16383892	203328	6.326	0.079	44.859561	-92.622957                                                                                                                      
75313	Riverhead--Southold, NY Urban Area		136742192	6069854	52.796	2.344	41.000841	-72.540048                                                                                                           
75340	Riverside--San Bernardino, CA Urban Area		1576262962	6669932	608.599	2.575	33.988008	-117.382515                                                                                                  
75367	Riverton, WY Urban Area		17852509	20785	6.893	0.008	43.025719	-108.394972                                                                                                                         
75421	Roanoke, VA Urban Area		325042584	2047241	125.5	0.79	37.29532	-79.963399                                                                                                                          
75448	Roanoke Rapids, NC Urban Area		40956545	87583	15.813	0.034	36.450942	-77.656395                                                                                                                   
75475	Roaring Spring, PA Urban Area		14528029	0	5.609	0.	40.29804	-78.445447                                                                                                                            
75502	Robertsdale, AL Urban Area		15229695	14294	5.88	0.006	30.541723	-87.703946                                                                                                                        
75529	Robinson, IL Urban Area		11667402	29100	4.505	0.011	39.004568	-87.73552                                                                                                                           
75556	Robstown, TX Urban Area		9491860	0	3.665	0.	27.788465	-97.669129                                                                                                                                  
75583	Rochelle, IL Urban Area		24779638	49946	9.567	0.019	41.919781	-89.067516                                                                                                                          
75610	Rochester, IN Urban Area		13175226	2891414	5.087	1.116	41.059659	-86.201162                                                                                                                       
75637	Rochester, MN Urban Area		133625394	657765	51.593	0.254	44.015956	-92.475536                                                                                                                      
75664	Rochester, NY Urban Area		755835080	15837381	291.83	6.115	43.144967	-77.577117                                                                                                                    
75679	Rockaway Beach, OR Urban Area		5022724	23095	1.939	0.009	45.610577	-123.942706                                                                                                                    
75691	Rockdale, TX Urban Area		8550757	0	3.301	0.	30.654204	-97.012499                                                                                                                                  
75718	Rockford, IL Urban Area		346575451	5432787	133.814	2.098	42.291696	-89.017318                                                                                                                     
75745	Rock Hill, SC Urban Area		375939994	6949428	145.151	2.683	34.982847	-80.971771                                                                                                                    
75772	Rockingham, NC Urban Area		59902877	126876	23.129	0.049	34.915201	-79.741522                                                                                                                      
75799	Rockland, ME Urban Area		34253504	304429	13.225	0.118	44.088801	-69.121339                                                                                                                        
75826	Rockmart, GA Urban Area		21131335	318605	8.159	0.123	34.005566	-85.057519                                                                                                                         
75853	Rockport, TX Urban Area		49426428	1562198	19.084	0.603	28.065287	-97.049835                                                                                                                       
75880	Rock Springs, WY Urban Area		35364968	0	13.654	0.	41.594918	-109.239132                                                                                                                           
75988	Rocky Mount, NC Urban Area		116314303	200938	44.909	0.078	35.960053	-77.83026                                                                                                                     
76015	Rocky Mount, VA Urban Area		17498784	29033	6.756	0.011	37.001543	-79.886732                                                                                                                       
76069	Rogersville, TN Urban Area		15832923	0	6.113	0.	36.401223	-83.005511                                                                                                                              
76123	Rolla, MO Urban Area		29966745	43306	11.57	0.017	37.946813	-91.763311                                                                                                                             
76204	Rome, GA Urban Area		116311193	2561622	44.908	0.989	34.26508	-85.190307                                                                                                                           
76231	Rome, NY Urban Area		44872844	63129	17.326	0.024	43.232772	-75.435518                                                                                                                             
76258	Roosevelt, UT Urban Area		8644998	0	3.338	0.	40.305531	-110.008377                                                                                                                                
76285	Rosamond, CA Urban Area		14541027	32394	5.614	0.013	34.850664	-118.187631                                                                                                                         
76339	Roseburg, OR Urban Area		53227551	1465424	20.551	0.566	43.224956	-123.352091                                                                                                                      
76447	Roswell, NM Urban Area		65075175	143362	25.126	0.055	33.369847	-104.52713                                                                                                                         
76474	Round Lake Beach--McHenry--Grayslake, IL--WI Urban Area		330533197	25668695	127.62	9.911	42.396947	-88.118352                                                                                     
76501	Roxboro, NC Urban Area		20966472	12344	8.095	0.005	36.39616	-78.980124                                                                                                                            
76528	Roxborough Park, CO Urban Area		9914675	0	3.828	0.	39.469442	-105.082495                                                                                                                          
76555	Royse City, TX Urban Area		15887855	75670	6.134	0.029	32.978907	-96.324411                                                                                                                        
76636	Ruidoso, NM Urban Area		43729529	0	16.884	0.	33.359473	-105.655587                                                                                                                                
76690	Rumford, ME Urban Area		8086950	245874	3.122	0.095	44.556789	-70.541474                                                                                                                           
76717	Running Springs, CA Urban Area		9435419	23184	3.643	0.009	34.209155	-117.114035                                                                                                                   
76744	Rupert, ID Urban Area		7150532	26291	2.761	0.01	42.616773	-113.677098                                                                                                                             
76798	Rushville, IN Urban Area		7471200	0	2.885	0.	39.613698	-85.447344                                                                                                                                 
76852	Russell, KS Urban Area		5903534	0	2.279	0.	38.889464	-98.857372                                                                                                                                   
76879	Russells Point, OH Urban Area		16170863	99691	6.244	0.038	40.510368	-83.915219                                                                                                                    
76906	Russellville, AL Urban Area		18001111	34674	6.95	0.013	34.507515	-87.727046                                                                                                                       
76933	Russellville, AR Urban Area		50396693	10932	19.458	0.004	35.270151	-93.133095                                                                                                                     
76960	Russellville, KY Urban Area		17371567	35488	6.707	0.014	36.844789	-86.892016                                                                                                                      
76987	Ruston, LA Urban Area		63306524	143866	24.443	0.056	32.534854	-92.643186                                                                                                                          
77014	Rutland, VT Urban Area		35545738	365040	13.724	0.141	43.605714	-72.979739                                                                                                                         
77068	Sacramento, CA Urban Area		1211056402	13327967	467.592	5.146	38.637389	-121.332023                                                                                                                
77095	Safford, AZ Urban Area		27081471	7239	10.456	0.003	32.829557	-109.730845                                                                                                                          
77149	Saginaw, MI Urban Area		170263430	3216898	65.739	1.242	43.435943	-83.969163                                                                                                                       
77158	Sahuarita, AZ Urban Area		12404696	0	4.789	0.	31.978232	-110.979188                                                                                                                               
77176	St. Albans, VT Urban Area		20589866	12608	7.95	0.005	44.811538	-73.084462                                                                                                                         
77230	St. Augustine, FL Urban Area		149637452	9012339	57.775	3.48	29.883433	-81.328263                                                                                                                  
77311	St. Clair, MO Urban Area		10146073	329722	3.917	0.127	38.34409	-90.984644                                                                                                                         
77338	St. Cloud, MN Urban Area		139788429	4356838	53.973	1.682	45.56789	-94.196197                                                                                                                      
77365	Ste. Genevieve, MO Urban Area		8125641	5378	3.137	0.002	37.970257	-90.050849                                                                                                                      
77392	St. Francis, MN Urban Area		10135954	168653	3.914	0.065	45.38137	-93.349895                                                                                                                       
77446	St. George, UT Urban Area		158069619	21969	61.031	0.008	37.10472	-113.563197                                                                                                                      
77473	St. Helen, MI Urban Area		9038323	40658	3.49	0.016	44.361372	-84.416371                                                                                                                           
77500	St. Helena, CA Urban Area		11655591	120675	4.5	0.047	38.512806	-122.468076                                                                                                                        
77527	St. Helens, OR Urban Area		24548073	222774	9.478	0.086	45.849434	-122.837233                                                                                                                      
77554	St. Ignace, MI Urban Area		14750707	77944	5.695	0.03	45.877761	-84.732574                                                                                                                         
77618	St. James, NC Urban Area		23235392	13259	8.971	0.005	33.94436	-78.100306                                                                                                                          
77625	St. James City, FL Urban Area		5037962	1015263	1.945	0.392	26.500406	-82.078843                                                                                                                   
77662	St. Johns, MI Urban Area		12682997	47063	4.897	0.018	42.994629	-84.558011                                                                                                                         
77689	St. Johnsbury, VT Urban Area		8368720	225399	3.231	0.087	44.423571	-72.015445                                                                                                                     
77743	St. Joseph, MO--KS Urban Area		114859427	1124845	44.347	0.434	39.76131	-94.834733                                                                                                                 
77770	St. Louis, MO--IL Urban Area		2357773984	32043669	910.342	12.372	38.636376	-90.341418                                                                                                             
77824	St. Martinville, LA Urban Area		10654790	149407	4.114	0.058	30.134799	-91.828239                                                                                                                  
77851	St. Marys, OH Urban Area		12457154	59290	4.81	0.023	40.547548	-84.394824                                                                                                                          
77878	St. Marys, PA Urban Area		18656568	874	7.203	0.	41.421277	-78.534956                                                                                                                              
78013	St. Peter, MN Urban Area		12988796	0	5.015	0.	44.327335	-93.967452                                                                                                                                
78067	Salamanca, NY Urban Area		12846613	477359	4.96	0.184	42.158131	-78.724752                                                                                                                         
78094	Salem, IL Urban Area		12683023	167909	4.897	0.065	38.625759	-88.954802                                                                                                                            
78121	Salem, IN Urban Area		10382775	7271	4.009	0.003	38.603189	-86.096665                                                                                                                              
78148	Salem, MO Urban Area		8161223	0	3.151	0.	37.639331	-91.536022                                                                                                                                     
78175	Salem, NJ Urban Area		7962412	177232	3.074	0.068	39.567698	-75.479549                                                                                                                             
78202	Salem, OH Urban Area		27496341	15590	10.616	0.006	40.903654	-80.857469                                                                                                                            
78229	Salem, OR Urban Area		188246605	173163	72.682	0.067	44.933155	-123.003454                                                                                                                         
78256	Salida, CO Urban Area		7380783	0	2.85	0.	38.5329	-106.001487                                                                                                                                      
78283	Salina, KS Urban Area		58341006	58589	22.526	0.023	38.814888	-97.614946                                                                                                                           
78310	Salinas, CA Urban Area		77392698	101332	29.881	0.039	36.674424	-121.662088                                                                                                                        
78337	Salinas--Coco, PR Urban Area		13362231	30944	5.159	0.012	17.982882	-66.284515                                                                                                                     
78364	Salisbury, MD--DE Urban Area		125342260	4257892	48.395	1.644	38.368534	-75.591485                                                                                                                 
78418	Sallisaw, OK Urban Area		14075544	66774	5.435	0.026	35.45908	-94.789047                                                                                                                           
78499	Salt Lake City, UT Urban Area		777978885	596485	300.379	0.23	40.645768	-111.931835                                                                                                                
78553	San Angelo, TX Urban Area		127579343	2639628	49.259	1.019	31.43715	-100.457615                                                                                                                    
78580	San Antonio, TX Urban Area		1588815940	8685178	613.445	3.353	29.508417	-98.51856                                                                                                                  
78634	Sandersville, GA Urban Area		21537789	115345	8.316	0.045	32.969926	-82.807029                                                                                                                     
78661	San Diego, CA Urban Area		1747528465	37840081	674.725	14.61	32.911871	-117.130452                                                                                                                 
78699	San Diego Country Estates, CA Urban Area		8522759	0	3.291	0.	33.010573	-116.804228                                                                                                                
78715	Sandpoint, ID Urban Area		23962523	372879	9.252	0.144	48.282721	-116.554577                                                                                                                       
78774	Sandusky--Port Clinton, OH Urban Area		139336526	13775534	53.798	5.319	41.550922	-82.836851                                                                                                       
78823	Sandy, OR Urban Area		10900428	2984	4.209	0.001	45.399272	-122.272319                                                                                                                             
78850	Sanford, ME Urban Area		15481402	350678	5.977	0.135	43.435951	-70.764266                                                                                                                          
78877	Sanford, NC Urban Area		88887817	2214217	34.32	0.855	35.462985	-79.166127                                                                                                                         
78904	San Francisco--Oakland, CA Urban Area		1330155766	31748393	513.576	12.258	37.784954	-122.270088                                                                                                   
78931	Sanger, CA Urban Area		12469371	0	4.814	0.	36.702809	-119.56164                                                                                                                                   
78958	Sanger, TX Urban Area		11371906	57008	4.391	0.022	33.360075	-97.174112                                                                                                                            
78985	San Germán--Cabo Rojo--Sabana Grande, PR Urban Area		182823924	1496050	70.589	0.578	18.078439	-67.056143                                                                                          
79039	San Jose, CA Urban Area		739220253	1271373	285.415	0.491	37.337217	-121.957483                                                                                                                    
79093	San Juan, PR Urban Area		1977909693	23606234	763.675	9.114	18.284277	-66.103198                                                                                                                   
79120	San Luis, AZ Urban Area		9564312	54603	3.693	0.021	32.495152	-114.771548                                                                                                                          
79147	San Luis Obispo, CA Urban Area		36496852	55665	14.092	0.021	35.263501	-120.662387                                                                                                                 
79201	San Marcos, TX Urban Area		63672698	115445	24.584	0.045	29.868361	-97.937406                                                                                                                      
79282	Santa Barbara, CA Urban Area		141935838	2691811	54.802	1.039	34.429742	-119.727769                                                                                                                
79309	Santa Clarita, CA Urban Area		201623702	1439891	77.847	0.556	34.429766	-118.523096                                                                                                                
79336	Santa Cruz, CA Urban Area		156564183	507058	60.45	0.196	37.063401	-122.000434                                                                                                                     
79363	Santa Fe, NM Urban Area		121214402	205406	46.801	0.079	35.650032	-105.998441                                                                                                                      
79390	Santa Isabel, PR Urban Area		7760929	11547	2.997	0.004	17.970725	-66.40167                                                                                                                        
79417	Santa Maria, CA Urban Area		70087991	197276	27.061	0.076	34.913974	-120.440575                                                                                                                    
79444	Santa Paula, CA Urban Area		12851318	10736	4.962	0.004	34.351315	-119.071574                                                                                                                      
79498	Santa Rosa, CA Urban Area		205625199	470824	79.392	0.182	38.452021	-122.728683                                                                                                                    
79579	Saranac Lake, NY Urban Area		8023763	668094	3.098	0.258	44.320612	-74.12739                                                                                                                       
79633	Saratoga Springs, NY Urban Area		143950664	548657	55.58	0.212	43.08963	-73.76617                                                                                                                  
79687	Sauk Centre, MN Urban Area		12200885	669942	4.711	0.259	45.742379	-94.941285                                                                                                                      
79714	Sault Ste. Marie, MI Urban Area		21188717	200900	8.181	0.078	46.47953	-84.349991                                                                                                                  
79768	Savannah, GA Urban Area		533162703	8957188	205.855	3.458	32.050799	-81.16825                                                                                                                      
79795	Savannah, MO Urban Area		8474446	22313	3.272	0.009	39.938773	-94.826592                                                                                                                           
79822	Savannah, TN Urban Area		23059595	340	8.903	0.	35.215351	-88.229778                                                                                                                               
79903	Sayre--Waverly, PA--NY Urban Area		20679289	103233	7.984	0.04	41.987522	-76.527113                                                                                                                
79917	Scappoose, OR Urban Area		14996854	3907	5.79	0.002	45.744097	-122.87805                                                                                                                           
79957	Schuyler, NE Urban Area		6642535	153118	2.565	0.059	41.448762	-97.060337                                                                                                                          
79973	Schuylkill Haven--Orwigsburg, PA Urban Area		26583397	22563	10.264	0.009	40.633226	-76.164604                                                                                                     
80038	Scott City, MO Urban Area		12280910	2613	4.742	0.001	37.221017	-89.534719                                                                                                                         
80065	Scottsbluff, NE Urban Area		38002994	409822	14.673	0.158	41.851462	-103.659371                                                                                                                    
80092	Scottsboro, AL Urban Area		31983849	0	12.349	0.	34.652044	-86.03394                                                                                                                               
80119	Scottsburg, IN Urban Area		12545460	62602	4.844	0.024	38.69248	-85.785542                                                                                                                         
80173	Scottsville, KY Urban Area		12362413	16054	4.773	0.006	36.749261	-86.207621                                                                                                                       
