GEOID,GNIS ID,Name,Short Name,State,County GEOID,Urban Area GEOID,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
4006700,2409861,City of Blanchard,Blanchard,OK,40087,08209,C1,7670,2947,76841672,254837,35.1523337,-97.6611949
4808536,2409862,City of Blanco,Blanco,TX,48031,,C1,1739,781,9033330,147386,30.0987152,-98.416872
4906370,2409863,City of Blanding,Blanding,UT,49037,08245,C1,3375,1110,34207260,106385,37.6213481,-109.5072338
1608470,2409864,City of Bliss,Bliss,ID,16047,,C1,318,138,1912127,1216,42.9241601,-114.948007
3507880,2409865,City of Bloomfield,Bloomfield,NM,35045,08353,C1,8112,3100,48552220,119664,36.739751,-107.9733065
1608560,2409866,City of Bloomington,Bloomington,ID,16007,,C1,206,120,2466215,1178,42.1907953,-111.4041386
4808812,2409867,City of Blossom,Blossom,TX,48277,,C1,1494,623,6615080,109283,33.663355,-95.38371
0607162,2409868,City of Blue Lake,Blue Lake,CA,06023,,C1,1253,572,1535452,75885,40.8813502,-123.992871
4808860,2409869,City of Blue Mound,Blue Mound,TX,48439,22042,C1,2394,792,1307181,0,32.8542563,-97.3383692
4808872,2409870,City of Blue Ridge,Blue Ridge,TX,48085,,C1,822,323,2887368,0,33.2982244,-96.3976885
4906810,2409871,City of Bluffdale,Bluffdale,UT,49035,78499,C1,7598,2059,28434938,13039,40.474307,-111.9383047
0607218,2409872,City of Blythe,Blythe,CA,06065,08623,C1,20817,5473,68908186,2027110,33.6109571,-114.5586278
4107200,2409873,City of Boardman,Boardman,OR,41049,08677,C1,3220,1017,9765525,1037107,45.8371934,-119.6957221
4809160,2409874,City of Boerne,Boerne,TX,48259,08704,C1,10471,4498,29270449,785545,29.7844554,-98.7291095
4809172,2409875,City of Bogata,Bogata,TX,48387,,C1,1153,613,3663615,0,33.4697933,-95.2135506
1608830,2409876,City of Boise City,Boise City,ID,16001,08785,C1,205671,92700,216694676,2494576,43.6006037,-116.2315866
4007300,2409877,City of Boise City,Boise City,OK,40025,,C1,1266,754,3753931,0,36.7309255,-102.5111567
4809328,2409878,City of Bonham,Bonham,TX,48147,08920,C1,10127,3411,25467530,0,33.5880223,-96.1900931
1609370,2409879,City of Bonners Ferry,Bonners Ferry,ID,16021,09001,C1,2543,1254,6095899,401448,48.6927165,-116.3182945
5307170,2409880,City of Bonney Lake,Bonney Lake,WA,53053,80389,C1,17374,6394,21000238,174970,47.1753192,-122.1857005
4809556,2409881,City of Borger,Borger,TX,48233,09217,C1,13251,6325,22760828,14997,35.6598081,-101.4011884
5307380,2409882,City of Bothell,Bothell,WA,53033,80389,C1,33505,14255,35376330,0,47.7735736,-122.2043632
0807850,2409883,City of Boulder,Boulder,CO,08013,09298,C1,97385,43479,68088758,2688818,40.0248849,-105.2522829
3206500,2409884,City of Boulder City,Boulder City,NV,32003,09325,C1,15023,7412,539404136,83408,35.8407284,-114.9256805
4907690,2409885,City of Bountiful,Bountiful,UT,49011,64945,C1,42552,15193,34199211,55354,40.8721632,-111.8646847
1609730,2409886,City of Bovill,Bovill,ID,16057,,C1,260,127,412486,0,46.858679,-116.3935512
4809628,2409887,City of Bovina,Bovina,TX,48369,,C1,1868,637,3051379,0,34.5156573,-102.8846564
4809640,2409888,City of Bowie,Bowie,TX,48337,09352,C1,5218,2489,14293146,63028,33.5566584,-97.844002
3008950,2409889,City of Bozeman,Bozeman,MT,30031,09514,C1,37280,17464,52104414,128595,45.6828226,-111.0547089
4809868,2409890,City of Brackettville,Brackettville,TX,48271,09532,C1,1688,753,7307751,900756,29.3180903,-100.4109014
0607946,2409891,City of Bradbury,Bradbury,CA,06037,51445,C1,1048,400,5069881,3236,34.1535453,-117.968357
4809916,2409892,City of Brady,Brady,TX,48307,09568,C1,5528,2623,22686352,6466455,31.1373605,-99.4118837
0608058,2409893,City of Brawley,Brawley,CA,06025,09730,C1,24953,8231,21024316,0,32.9783553,-115.5286702
4810072,2409894,City of Brazoria,Brazoria,TX,48039,09784,C1,3019,1257,7002647,78,29.0454823,-95.5672737
4810087,2409895,City of Brazos Bend,Brazos Bend,TX,48221,34165,C1,305,132,1629241,802302,32.4751756,-97.7610337
4810090,2409896,City of Brazos Country,Brazos Country,TX,48015,,C1,469,179,5367218,126842,29.7547393,-96.0422735
0608100,2409897,City of Brea,Brea,CA,06059,51445,C1,39282,14785,31558393,99672,33.9254416,-117.8653744
4810132,2409898,City of Breckenridge,Breckenridge,TX,48429,09838,C1,5780,2704,10870048,9818,32.7566315,-98.9125148
5307695,2409899,City of Bremerton,Bremerton,WA,53035,09946,C1,37729,17273,73707582,9562862,47.5435887,-122.7120993
4810144,2409900,City of Bremond,Bremond,TX,48395,,C1,929,516,2294431,0,31.1657093,-96.6759745
4810156,2409901,City of Brenham,Brenham,TX,48477,09973,C1,15716,6377,33552113,131223,30.1584119,-96.3961892
0608142,2409902,City of Brentwood,Brentwood,CA,06013,02683,C1,51481,17523,38484833,0,37.9355702,-121.718965
5307835,2409903,City of Brewster,Brewster,WA,53047,,C1,2370,730,2984374,8512,48.101569,-119.7858407
4810216,2409904,City of Briaroaks,Briaroaks,TX,48251,22042,C1,492,200,2766242,0,32.4957799,-97.3033156
4810252,2409905,City of Bridge City,Bridge City,TX,48361,70993,C1,7840,3563,16672826,1831893,30.0298578,-93.8406199
4008750,2409906,City of Bridgeport,Bridgeport,OK,40015,,C1,116,55,1388438,0,35.5475896,-98.3774737
4810264,2409907,City of Bridgeport,Bridgeport,TX,48497,10135,C1,5976,1877,20312379,11713,33.2093566,-97.7716071
5307870,2409908,City of Bridgeport,Bridgeport,WA,53017,,C1,2409,745,2657377,4646,48.0063838,-119.6736939
5307940,2409909,City of Brier,Brier,WA,53061,80389,C1,6087,2220,5705265,0,47.7921862,-122.2733286
4908460,2409910,City of Brigham City,Brigham City,UT,49003,64945,C1,17899,6350,63483688,875302,41.50342,-112.0453621
0808675,2409911,City of Brighton,Brighton,CO,08001,23527,C1,33352,11387,54783169,857057,39.9713683,-104.7965981
0608310,2409912,City of Brisbane,Brisbane,CA,06081,78904,C1,4282,1934,8017478,43981465,37.6897178,-122.3400151
4008900,2409913,City of Bristow,Bristow,OK,40037,10378,C1,4222,2054,9183463,154874,35.8338247,-96.394141
4009050,2409914,City of Broken Arrow,Broken Arrow,OK,40143,88948,C1,98850,38013,160029477,1579677,36.0365715,-95.7809395
4009100,2409915,City of Broken Bow,Broken Bow,OK,40089,10540,C1,4120,1793,15841206,109701,34.0278445,-94.7419657
4108650,2409916,City of Brookings,Brookings,OR,41015,10621,C1,6336,3183,10737027,21449,42.0676039,-124.3031135
4810636,2409917,City of Brookshire,Brookshire,TX,48473,10702,C1,4702,1659,9040011,0,29.7826398,-95.9544851
4810648,2409918,City of Brookside Village,Brookside Village,TX,48039,40429,C1,1523,575,5349945,0,29.5907395,-95.3181463
0809280,2409919,City of Broomfield,Broomfield,CO,08014,46126,C1,55889,22646,85478796,1411395,39.9541357,-105.0526649
4810708,2409920,City of Browndell,Browndell,TX,48241,,C1,197,116,6328674,0,31.1253738,-93.9801376
4810720,2409921,City of Brownfield,Brownfield,TX,48445,10837,C1,9657,3571,16866541,100429,33.1756637,-102.2730227
4810756,2409922,City of Brownsboro,Brownsboro,TX,48213,,C1,1039,421,6145167,0,32.29842,-95.6130416
4109050,2409923,City of Brownsville,Brownsville,OR,41043,,C1,1668,685,3467271,0,44.3922632,-122.9833879
4810768,2409924,City of Brownsville,Brownsville,TX,48061,36892,C1,175023,53936,342694115,35653553,25.9980026,-97.4565282
4810780,2409925,City of Brownwood,Brownwood,TX,48049,10999,C1,19288,8448,38307808,66388,31.7124379,-98.9765566
0809555,2409926,City of Brush,Brush,CO,08087,11080,C1,5463,2295,6624108,0,40.258133,-103.6320926
4810912,2409927,City of Bryan,Bryan,TX,48041,18748,C1,76201,30582,118345802,245808,30.665706,-96.367201
4810960,2409928,City of Bryson,Bryson,TX,48237,,C1,539,255,3407572,281875,33.1637668,-98.389198
5308570,2409929,City of Buckley,Buckley,WA,53053,80389,C1,4354,1669,9994433,294013,47.1615327,-122.0200353
4811080,2409930,City of Buda,Buda,TX,48209,04384,C1,7295,2630,14939470,15898,30.0846519,-97.8440543
0608758,2409931,City of Buellton,Buellton,CA,06083,82873,C1,4828,1845,4097749,1684,34.6152907,-120.1944182
0608786,2409932,City of Buena Park,Buena Park,CA,06059,51445,C1,80530,24623,27243794,65361,33.8571755,-118.0046234
4811116,2409933,City of Buffalo,Buffalo,TX,48289,,C1,1856,824,12197559,50813,31.4600111,-96.066081
5610685,2409934,City of Buffalo,Buffalo,WY,56019,11377,C1,4585,2300,11590015,1106,44.342593,-106.7137144
1610810,2409935,City of Buhl,Buhl,ID,16083,11404,C1,4122,1766,4865489,0,42.5983628,-114.7595364
0408220,2409936,City of Bullhead City,Bullhead City,AZ,04015,11431,C1,39540,23464,153800679,2019583,35.1205435,-114.5461206
4811224,2409937,City of Bulverde,Bulverde,TX,48091,78580,C1,4630,1781,41715954,50311,29.7736576,-98.435892
4811300,2409938,City of Bunker Hill Village,Bunker Hill Village,TX,48201,40429,C1,3633,1259,3734401,0,29.764761,-95.5317421
0608954,2409939,City of Burbank,Burbank,CA,06037,51445,C1,103340,44309,44845853,94285,34.1879654,-118.3234148
5308850,2409940,City of Burien,Burien,WA,53033,80389,C1,33313,14322,26055449,169931,47.4762231,-122.3393567
4811368,2409941,City of Burkburnett,Burkburnett,TX,48485,11593,C1,10811,4676,29896376,0,34.0747581,-98.5671035
4811380,2409942,City of Burke,Burke,TX,48005,24067,C1,737,289,7292761,78419,31.2344338,-94.7665178
4811428,2409943,City of Burleson,Burleson,TX,48251,22042,C1,36690,13591,73108284,170994,32.5172429,-97.3346708
1611260,2409944,City of Burley,Burley,ID,16031,11620,C1,10345,3885,15825470,847182,42.5379251,-113.7928688
0609066,2409945,City of Burlingame,Burlingame,CA,06081,78904,C1,28806,13027,11409759,4275105,37.5894164,-122.3630753
0810600,2409946,City of Burlington,Burlington,CO,08063,11647,C1,4254,1478,5568607,0,39.3044908,-102.2714628
5308920,2409947,City of Burlington,Burlington,WA,53057,60490,C1,8388,3419,11080823,408794,48.4676368,-122.3297886
4811464,2409948,City of Burnet,Burnet,TX,48053,11809,C1,5987,2277,26862240,88469,30.7478756,-98.2391356
4109800,2409949,City of Burns,Burns,OR,41025,11863,C1,2806,1490,9260024,0,43.588187,-119.0613935
1611710,2409950,City of Butte City,Butte City,ID,16023,,C1,74,51,438672,0,43.6069878,-113.240739
4811644,2409951,City of Byers,Byers,TX,48077,,C1,496,236,2575188,56194,34.0695934,-98.1912466
4010700,2409952,City of Cache,Cache,OK,40031,12120,C1,2796,1140,9099277,37702,34.6296898,-98.6179932
4811692,2409953,City of Cactus,Cactus,TX,48341,12133,C1,3179,908,5519026,0,36.0443745,-102.0080308
4811716,2409954,City of Caddo Mills,Caddo Mills,TX,48231,,C1,1338,534,10915060,24658,32.9960488,-96.2366755
0609598,2409955,City of Calabasas,Calabasas,CA,06037,51445,C1,23058,8878,35435451,90645,34.1374641,-118.6688347
1612250,2409956,City of Caldwell,Caldwell,ID,16027,60976,C1,46237,16323,57529594,144030,43.6457695,-116.6593435
4811836,2409957,City of Caldwell,Caldwell,TX,48051,12349,C1,4104,1646,10095175,67197,30.5306928,-96.7006349
0609710,2409958,City of Calexico,Calexico,CA,06025,26416,C1,38572,10651,22357283,0,32.6849022,-115.4943609
3208500,2409959,City of Caliente,Caliente,NV,32017,,C1,1130,530,141926173,0,37.6449252,-114.4925055
0609780,2409960,City of California City,California City,CA,06029,12565,C1,14120,5210,527349257,220795,35.1577813,-117.8719935
0609864,2409961,City of Calimesa,Calimesa,CA,06065,75340,C1,7879,3687,38481117,0,33.987341,-117.0542119
0609878,2409962,City of Calipatria,Calipatria,CA,06025,12592,C1,7705,1121,9579217,0,33.1692757,-115.492249
0609892,2409963,City of Calistoga,Calistoga,CA,06055,12646,C1,5155,2319,6673846,46827,38.5817314,-122.5824653
4811968,2409964,City of Callisburg,Callisburg,TX,48097,,C1,353,141,5303428,0,33.6987108,-97.0159177
4811992,2409965,City of Calvert,Calvert,TX,48395,,C1,1192,675,10074878,0,30.979149,-96.6715424
0610046,2409966,City of Camarillo,Camarillo,CA,06111,12754,C1,65201,25702,50970066,42896,34.2229804,-119.0321852
5309480,2409967,City of Camas,Camas,WA,53011,71317,C1,19355,7072,36105187,4443423,45.6002593,-122.4305663
1612520,2409968,City of Cambridge,Cambridge,ID,16087,,C1,328,178,1253215,37223,44.5718535,-116.6777563
4812040,2409969,City of Cameron,Cameron,TX,48331,13078,C1,5552,2360,13567875,0,30.8607108,-96.9762162
4812388,2409970,City of Camp Wood,Camp Wood,TX,48385,,C1,706,365,1304230,0,29.6690472,-100.010865
0610345,2409971,City of Campbell,Campbell,CA,06085,79039,C1,39349,16950,15752388,57451,37.2803303,-121.954189
4812112,2409972,City of Campbell,Campbell,TX,48231,,C1,638,292,3453319,18542,33.1480823,-95.9534561
4812412,2409973,City of Canadian,Canadian,TX,48211,13177,C1,2649,1068,3362788,0,35.9096783,-100.3838803
4110750,2409974,City of Canby,Canby,OR,41005,13221,C1,15829,5890,11602590,102677,45.2652826,-122.6866799
4110850,2409975,City of Cannon Beach,Cannon Beach,OR,41007,,C1,1690,1812,4067853,0,45.8880037,-123.9601336
0811810,2409976,City of Cañon City,Cañon City,CO,08043,13267,C1,16400,7295,32231030,31525,38.4429367,-105.2203625
4812496,2409977,City of Canton,Canton,TX,48467,13429,C1,3581,1539,15267902,1215491,32.5540951,-95.8639688
4812532,2409978,City of Canyon,Canyon,TX,48381,13456,C1,13303,5611,18249930,68135,34.9826492,-101.910551
0610928,2409979,City of Canyon Lake,Canyon Lake,CA,06065,60799,C1,10561,4532,10155028,1925635,33.6884363,-117.2621304
4111000,2409980,City of Canyonville,Canyonville,OR,41019,,C1,1884,820,2855396,0,42.9274214,-123.2781085
0611040,2409981,City of Capitola,Capitola,CA,06087,79336,C1,9918,5534,4126219,213680,36.9768948,-121.9538381
1612790,2409982,City of Carey,Carey,ID,16013,,C1,604,240,8687107,8704,43.3104837,-113.9448293
3208900,2409983,City of Carlin,Carlin,NV,32007,,C1,2368,1043,27045255,0,40.7190134,-116.1080429
0611194,2409984,City of Carlsbad,Carlsbad,CA,06073,78661,C1,105328,44673,97772827,3378216,33.1245544,-117.2835365
3512150,2409985,City of Carlsbad,Carlsbad,NM,35015,13807,C1,26138,11243,80644713,715373,32.4067093,-104.2376105
4111150,2409986,City of Carlton,Carlton,OR,41071,13821,C1,2007,769,2279051,0,45.2945106,-123.1753317
0611250,2409987,City of Carmel-by-the-Sea,Carmel-by-the-Sea,CA,06053,80362,C1,3722,3417,2761716,0,36.5529461,-121.9218891
4812916,2409988,City of Carmine,Carmine,TX,48149,,C1,250,151,4240167,0,30.1485345,-96.6906809
5310215,2409989,City of Carnation,Carnation,WA,53033,80389,C1,1786,665,2983372,71349,47.6442226,-121.9040854
0611446,2409990,City of Carpinteria,Carpinteria,CA,06083,79282,C1,13040,5429,6702631,17315479,34.377405,-119.5135855
4812988,2409991,City of Carrizo Springs,Carrizo Springs,TX,48127,13969,C1,5368,2102,8004177,30807,28.5266014,-99.8588788
4813024,2409992,City of Carrollton,Carrollton,TX,48121,23500,C1,119097,45508,94752603,2263059,32.9885405,-96.9000206
0469130,2409993,Stanfield Census Designated Place,Stanfield,AZ,04021,,U1,740,222,10200368,21287,32.8793738,-111.9635961
0673906,2409994,Stanford Census Designated Place,Stanford,CA,06085,79039,U1,13809,3999,7073379,117653,37.4251536,-122.1673637
4972720,2409995,Stansbury Park Census Designated Place,Stansbury Park,UT,49045,84304,U1,5145,1505,6021807,490768,40.6355659,-112.3054366
3070825,2409996,Starr School Census Designated Place,Starr School,MT,30035,,U1,252,71,10947259,9631,48.5976286,-113.1432928
5367595,2409997,Startup Census Designated Place,Startup,WA,53061,85573,U1,676,292,10649577,188824,47.8670731,-121.749516
3269200,2409998,Stateline Census Designated Place,Stateline,NV,32005,83305,U1,842,463,1861292,272684,38.9678162,-119.9439405
0469585,2409999,Steamboat Census Designated Place,Steamboat,AZ,04001,,U1,284,92,6202949,1816,35.7535303,-109.8503641
5368025,2410000,Stimson Crossing Census Designated Place,Stimson Crossing,WA,53061,,U1,,,,,48.1120723,-122.2106
0674172,2410001,Stinson Beach Census Designated Place,Stinson Beach,CA,06041,,U1,632,773,3731342,47864,37.9050237,-122.6457136
0874080,2410002,Stonegate Census Designated Place,Stonegate,CO,08035,23527,U1,8962,3134,4752121,31977,39.5356312,-104.8032553
4870460,2410003,Stonewall Census Designated Place,Stonewall,TX,48171,,U1,505,249,39010950,371259,30.249695,-98.6592869
4070512,2410004,Stoney Point Census Designated Place,Stoney Point,OK,40135,,U1,238,100,58787243,102066,35.584683,-94.6635148
0675168,2410005,Storrie Census Designated Place,Storrie,CA,06063,,U1,4,9,217322,0,39.9202096,-121.3186883
5673615,2410006,Story Census Designated Place,Story,WY,56033,,U1,828,647,18465851,0,44.5730772,-106.914175
4870520,2410007,Stowell Census Designated Place,Stowell,TX,48071,96454,U1,1756,656,26027651,506458,29.7814095,-94.3794036
0874375,2410008,Strasburg Census Designated Place,Strasburg,CO,08005,,U1,2447,970,53884825,64011,39.718076,-104.3194968
0675252,2410009,Stratford Census Designated Place,Stratford,CA,06031,,U1,1277,328,1768697,0,36.1884415,-119.822352
0675280,2410010,Strathmore Census Designated Place,Strathmore,CA,06107,71074,U1,2819,751,3642430,33920,36.14381,-119.0611939
0874430,2410011,Stratmoor Census Designated Place,Stratmoor,CO,08041,18856,U1,6900,2355,6852920,55282,38.7731838,-104.778701
0470040,2410012,Strawberry Census Designated Place,Strawberry,AZ,04007,,U1,961,1293,24507172,10057,34.4017392,-111.5002273
0675315,2410013,Strawberry Census Designated Place,Strawberry,CA,06041,78904,U1,5393,2729,3442195,1509897,37.891481,-122.506773
5368200,2410015,Sudden Valley Census Designated Place,Sudden Valley,WA,53073,06652,U1,6441,2892,16197560,4823649,48.719874,-122.3467861
0675714,2410016,Summerland Census Designated Place,Summerland,CA,06083,79282,U1,1448,823,5135029,16969,34.4254051,-119.5892586
3270900,2410017,Summerlin South Census Designated Place,Summerlin South,NV,32003,47995,U2,24085,11542,25084230,0,36.1242523,-115.3324473
0470240,2410018,Summit Census Designated Place,Summit,AZ,04019,88732,U1,5372,1708,9597863,0,32.06208,-110.9483758
5368365,2410019,Summit Census Designated Place,Summit,WA,53053,80389,U1,7985,3316,13176093,4083,47.1694295,-122.3627995
4974095,2410020,Summit Park Census Designated Place,Summit Park,UT,49043,85681,U1,7775,3184,40839673,0,40.7431747,-111.5814798
5368417,2410021,Summitview Census Designated Place,Summitview,WA,53077,97507,U1,967,356,6552247,0,46.5979617,-120.651424
0470320,2410022,Sun City Census Designated Place,Sun City,AZ,04013,69184,U1,37499,28169,37347941,451036,33.6164772,-112.2819156
0470355,2410024,Sun City West Census Designated Place,Sun City West,AZ,04013,69184,U1,24535,18218,28195730,8243,33.6693618,-112.3575156
0470530,2410025,Sun Lakes Census Designated Place,Sun Lakes,AZ,04013,69184,U1,13975,10028,13917266,56165,33.2171909,-111.8694642
3072380,2410026,Sun Prairie Census Designated Place,Sun Prairie,MT,30013,,U1,1630,672,13718893,308344,47.5385334,-111.4918455
3072475,2410027,Sun River Census Designated Place,Sun River,MT,30013,,U1,124,61,4819966,0,47.5305396,-111.7239862
3271600,2410028,Sun Valley Census Designated Place,Sun Valley,NV,32031,74179,U1,19299,6648,38520155,0,39.6104766,-119.7765319
4171100,2410029,Sunnyside Census Designated Place,Sunnyside,OR,41005,,U1,,,,,45.4319359,-122.5573
0676015,2410030,Sunnyside-Tahoe City Census Designated Place,Sunnyside-Tahoe City,CA,06061,,U2,1557,2119,8761079,0,39.1504301,-120.1613438
0676022,2410031,Sunnyslope Census Designated Place,Sunnyslope,CA,06065,75340,U1,5153,1242,3816501,0,34.019924,-117.42534
5368785,2410032,Sunnyslope Census Designated Place,Sunnyslope,WA,53007,93862,U1,3252,1228,20736455,121300,47.4912481,-120.3492459
0677042,2410033,Sunol Census Designated Place,Sunol,CA,06001,,U1,913,394,72545910,864654,37.5893511,-121.8853487
0677049,2410034,Sunol-Midtown Census Designated Place,Sunol-Midtown,CA,06085,,U2,,,,,37.3246335,-121.90871
3271400,2410035,Sunrise Manor Census Designated Place,Sunrise Manor,NV,32003,47995,U1,189372,70255,86444678,0,36.1785253,-115.0489641
0471230,2410036,Supai Census Designated Place,Supai,AZ,04005,,U1,208,49,4481079,0,36.2299662,-112.6926101
5369170,2410037,Suquamish Census Designated Place,Suquamish,WA,53035,09946,U1,4140,1956,17696538,2012479,47.7246015,-122.5791145
3271800,2410038,Sutcliffe Census Designated Place,Sutcliffe,NV,32031,,U1,253,120,25888191,0,39.9460584,-119.6305167
0677378,2410039,Sutter Census Designated Place,Sutter,CA,06101,,U1,2904,1082,7862038,0,39.1556503,-121.74924
5675137,2410040,Sweeney Ranch Census Designated Place,Sweeney Ranch,WY,56037,,U1,,,,,41.4819602,-109.01018
0471650,2410041,Swift Trail Junction Census Designated Place,Swift Trail Junction,AZ,04009,,U1,2935,679,9499776,85622,32.730454,-109.7147034
4071965,2410042,Sycamore Census Designated Place,Sycamore,OK,40041,,U1,177,55,10710756,0,36.3940346,-94.7159991
4071972,2410043,Sycamore Census Designated Place,Sycamore,OK,40135,,U2,,,,,35.5373314,-94.93835
0876190,2410044,Tabernash Census Designated Place,Tabernash,CO,08049,,U1,417,301,12294567,0,39.9788451,-105.8443704
5675355,2410045,Table Rock Census Designated Place,Table Rock,WY,56037,,U1,0,0,9077584,0,41.6219853,-108.404045
0471790,2410046,Tacna Census Designated Place,Tacna,AZ,04027,,U1,602,291,4979076,0,32.7004339,-113.9617845
0677588,2410047,Taft Heights Census Designated Place,Taft Heights,CA,06029,86329,U1,1949,776,766308,0,35.1337502,-119.4711401
0677595,2410048,Taft Mosswood Census Designated Place,Taft Mosswood,CA,06077,85087,U2,1530,420,1224238,33968,37.9139369,-121.2831127
4072075,2410049,Tagg Flats Census Designated Place,Tagg Flats,OK,40041,,U1,13,5,12999257,0,36.3387232,-94.9036473
0677700,2410050,Tahoe Vista Census Designated Place,Tahoe Vista,CA,06061,41100,U1,1433,1446,7033552,0,39.2483087,-120.0534991
5370175,2410051,Taholah Census Designated Place,Taholah,WA,53027,,U1,840,239,8955710,175384,47.3283994,-124.2725868
3576060,2410052,Tajique Census Designated Place,Tajique,NM,35057,,U1,130,68,7002817,0,34.7600392,-106.3010199
0677784,2410053,Talmage Census Designated Place,Talmage,CA,06045,89380,U1,1130,382,4117638,4089,39.1313886,-123.1647621
0677805,2410054,Tamalpais-Homestead Valley Census Designated Place,Tamalpais-Homestead Valley,CA,06041,78904,U2,10735,4703,12135235,159394,37.8792233,-122.5381056
5370280,2410055,Tanglewilde Census Designated Place,Tanglewilde,WA,53067,65242,U1,5892,2312,3740754,0,47.0511573,-122.7809414
5370315,2410056,Tanner Census Designated Place,Tanner,WA,53033,82675,U1,1018,364,9942526,456766,47.4813108,-121.6922311
0472000,2410057,Tanque Verde Census Designated Place,Tanque Verde,AZ,04019,88732,U1,16901,7340,83695766,0,32.2687569,-110.7437399
3576410,2410058,Taos Pueblo Census Designated Place,Taos Pueblo,NM,35055,86653,U1,1135,484,40350691,0,36.4655762,-105.563475
0677924,2410059,Tara Hills Census Designated Place,Tara Hills,CA,06013,78904,U1,5126,1729,1721647,0,37.9938517,-122.3187529
5675572,2410060,Taylor Census Designated Place,Taylor,WY,56023,,U2,90,33,6695606,0,42.0702539,-110.9897568
0678008,2410061,Taylorsville Census Designated Place,Taylorsville,CA,06063,,U1,140,88,8409829,0,40.0586632,-120.8386746
0678050,2410062,Tecopa Census Designated Place,Tecopa,CA,06027,,U1,150,159,48145645,177237,35.8351846,-116.2075517
0472560,2410063,Teec Nos Pos Census Designated Place,Teec Nos Pos,AZ,04001,,U1,730,258,37009881,26040,36.9220543,-109.075265
0678126,2410064,Temelec Census Designated Place,Temelec,CA,06097,83008,U1,1441,1051,4112404,0,38.2577551,-122.4981977
0678162,2410065,Templeton Census Designated Place,Templeton,CA,06079,27261,U1,7674,3006,20444359,0,35.555984,-120.7182063
4072775,2410066,Tenkiller Census Designated Place,Tenkiller,OK,40021,,U1,633,243,49126467,2709526,35.7975383,-94.8655414
0678176,2410067,Tennant Census Designated Place,Tennant,CA,06093,,U1,41,89,628738,1194,41.5819482,-121.9147624
0678288,2410068,Terra Bella Census Designated Place,Terra Bella,CA,06107,87112,U1,3310,824,7046785,0,35.9567268,-119.0328418
5370805,2410069,Terrace Heights Census Designated Place,Terrace Heights,WA,53077,97507,U1,6937,2866,20768214,1029475,46.6023891,-120.4481508
4172800,2410070,Terrebonne Census Designated Place,Terrebonne,OR,41017,73882,U1,1257,524,2629331,0,44.353349,-121.1808298
3577040,2410071,Tesuque Census Designated Place,Tesuque,NM,35049,,U1,925,718,14710388,0,35.7486333,-105.9210042
5675935,2410072,Teton Village Census Designated Place,Teton Village,WY,56039,,U1,330,554,12845947,0,43.5931375,-110.8441111
4072950,2410073,Texanna Census Designated Place,Texanna,OK,40091,,U1,2261,1884,102818565,660306,35.3571473,-95.5047203
5676467,2410074,The Buttes Census Designated Place,The Buttes,WY,56001,,U1,,,,,41.1708622,-105.5677
0877235,2410075,The Pinery Census Designated Place,The Pinery,CO,08035,23527,U1,10517,3720,26900948,95760,39.446188,-104.7590926
4872656,2410076,The Woodlands Census Designated Place,The Woodlands,TX,48339,40429,U1,93847,37339,111766598,1460733,30.1737774,-95.5135046
0678470,2410077,Thermalito Census Designated Place,Thermalito,CA,06007,65944,U1,6646,2447,32965396,434050,39.4821203,-121.5990822
3577530,2410078,Thoreau Census Designated Place,Thoreau,NM,35031,,U1,1865,656,41213646,4891,35.4209,-108.2235525
0636056,2410079,City of Huntington Park,Huntington Park,CA,06037,51445,C1,58114,15151,7802459,8354,33.9799812,-118.2166671
4835528,2410080,City of Huntsville,Huntsville,TX,48471,40807,C1,38548,12853,92853410,1275564,30.7050123,-95.5544264
0636084,2410081,City of Huron,Huron,CA,06019,40834,C1,6754,1602,4120751,0,36.2039783,-120.0961771
4937170,2410082,City of Hurricane,Hurricane,UT,49053,40888,C1,13748,5461,136637314,2265776,37.1497393,-113.3524651
4835576,2410083,City of Hurst,Hurst,TX,48439,22042,C1,37337,15761,25815893,26149,32.8352618,-97.1808201
4835612,2410084,City of Hutchins,Hutchins,TX,48113,22042,C1,5338,1143,23551868,566287,32.6421119,-96.7092831
4835624,2410085,City of Hutto,Hutto,TX,48491,04384,C1,14698,4917,21698974,88818,30.5371404,-97.5513902
4835636,2410086,City of Huxley,Huxley,TX,48419,,C1,385,291,5289850,109615,31.772017,-93.9138813
4937390,2410087,City of Hyde Park,Hyde Park,UT,49005,50959,C1,3833,1101,11245426,0,41.8008571,-111.8117678
4937500,2410088,City of Hyrum,Hyrum,UT,49005,50959,C1,7609,2200,13130900,29253,41.6317006,-111.8438039
4036750,2410089,City of Idabel,Idabel,OK,40089,40969,C1,7010,3264,43719250,312113,33.9041376,-94.8293865
1639610,2410090,City of Idaho City,Idaho City,ID,16015,,C1,485,294,1722444,4828,43.8280536,-115.8305728
1639700,2410091,City of Idaho Falls,Idaho Falls,ID,16019,40996,C1,56813,22977,60471399,1365576,43.4868126,-112.0361884
0838370,2410092,City of Idaho Springs,Idaho Springs,CO,08019,,C1,1717,934,5826505,88926,39.7444735,-105.5008208
4835732,2410093,City of Idalou,Idalou,TX,48303,,C1,2250,880,2615808,0,33.6623994,-101.6836958
4135800,2410094,City of Idanha,Idanha,OR,41047,,C1,134,86,2773010,82528,44.7102799,-122.104962
