GEOID,GNIS ID,Name,Short Name,State,CBSA,Central,DMA,Time Zone,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
08117,198174,Summit County,Summit,CO,14720,T,751,America/Denver,H1,27994,29842,1575639358,28282990,39.6341708,-106.1163791
08119,198175,Teller County,Teller,CO,17820,F,752,America/Denver,H1,23350,12643,1442767059,4944570,38.882172,-105.1618264
08121,198176,Washington County,Washington,CO,,F,751,America/Denver,H1,4814,2434,6521670287,15207421,39.9710618,-103.2012529
08123,198177,Weld County,Weld,CO,24540,T,751,America/Denver,H1,252825,96281,10326898753,76554163,40.5548278,-104.3925328
08125,198178,Yuma County,Yuma,CO,,F,751,America/Denver,H1,10043,4466,6123779829,11134777,40.0028993,-102.4242263
10005,217269,Sussex County,Sussex,DE,41540,T,576,America/New_York,H1,197145,123036,2424432871,674204700,38.6832972,-75.3395416
10003,217270,New Castle County,New Castle,DE,37980,T,504,America/New_York,H1,538479,217511,1104074798,175385759,39.5783299,-75.6389781
10001,217271,Kent County,Kent,DE,20100,T,504,America/New_York,H1,162310,65338,1518196116,549470508,39.0959543,-75.5046136
06017,277273,El Dorado County,El Dorado,CA,40900,T,862,America/Los_Angeles,H1,181058,88159,4423396606,203243236,38.778738,-120.5246469
06019,277274,Fresno County,Fresno,CA,23420,T,866,America/Los_Angeles,H1,930450,315531,15431126407,137815999,36.7581801,-119.6493226
06021,277275,Glenn County,Glenn,CA,,F,868,America/Los_Angeles,H1,28122,10778,3403106702,33750196,39.5984048,-122.3922068
06025,277277,Imperial County,Imperial,CA,20940,T,771,America/Los_Angeles,H1,174528,56067,10817352524,790247942,33.039506,-115.3653197
06031,277280,Kings County,Kings,CA,25260,T,866,America/Los_Angeles,H1,152982,43867,3598582308,5468555,36.0753605,-119.8155027
06033,277281,Lake County,Lake,CA,17340,T,807,America/Los_Angeles,H1,64665,35492,3254227528,188962335,39.0996453,-122.7531839
06037,277283,Los Angeles County,Los Angeles,CA,31080,T,803,America/Los_Angeles,H1,9818605,3445076,10509869649,1795012906,34.1980015,-118.261017
06039,277284,Madera County,Madera,CA,31460,T,866,America/Los_Angeles,H1,150865,49140,5534982985,41957504,37.2180441,-119.7626445
06041,277285,Marin County,Marin,CA,41860,T,807,America/Los_Angeles,H1,252409,111214,1347585521,797420433,38.0551833,-122.7488586
06043,277286,Mariposa County,Mariposa,CA,,F,866,America/Los_Angeles,H1,18251,10188,3752416976,36271400,37.5815223,-119.905517
06045,277287,Mendocino County,Mendocino,CA,46380,T,807,America/Los_Angeles,H1,87841,40323,9081386386,962952644,39.4336238,-123.4315539
06047,277288,Merced County,Merced,CA,32900,T,866,America/Los_Angeles,H1,255793,83698,5011554741,112760487,37.1918705,-120.717688
06049,277289,Modoc County,Modoc,CA,,F,868,America/Los_Angeles,H1,9686,5192,10146977156,739774453,41.5898336,-120.725029
06051,277290,Mono County,Mono,CA,,F,803,America/Los_Angeles,H1,14202,13912,7896827391,214695487,37.9389903,-118.8867093
06053,277291,Monterey County,Monterey,CA,41500,T,828,America/Los_Angeles,H1,415057,139048,8496702738,1270714482,36.2397744,-121.3089016
06055,277292,Napa County,Napa,CA,34900,T,807,America/Los_Angeles,H1,136484,54759,1938247338,104169342,38.5064737,-122.3305332
06059,277294,Orange County,Orange,CA,31080,T,803,America/Los_Angeles,H1,3010232,1048907,2047561084,407916814,33.6769131,-117.7761462
06061,277295,Placer County,Placer,CA,40900,T,862,America/Los_Angeles,H1,348432,152648,3644136017,247205361,39.0634272,-120.7176516
06063,277296,Plumas County,Plumas,CA,,F,868,America/Los_Angeles,H1,20007,15566,6612350713,156395470,40.0046825,-120.8385976
06065,277297,Riverside County,Riverside,CA,40140,T,803,America/Los_Angeles,H1,2189641,800707,18664696661,251073334,33.7436803,-115.9938489
06067,277298,Sacramento County,Sacramento,CA,40900,T,862,America/Los_Angeles,H1,1418788,555932,2498415670,76077248,38.4493148,-121.3442434
06069,277299,San Benito County,San Benito,CA,41940,F,828,America/Los_Angeles,H1,55269,17870,3596742302,4555039,36.6057059,-121.0749955
06071,277300,San Bernardino County,San Bernardino,CA,40140,T,803,America/Los_Angeles,H1,2035210,699637,51947229509,124028343,34.8414382,-116.1784608
06073,277301,San Diego County,San Diego,CA,41740,T,825,America/Los_Angeles,H1,3095313,1164786,10895120648,826347909,33.0282032,-116.7702074
06075,277302,San Francisco County,San Francisco,CA,41860,T,807,America/Los_Angeles,H6,805235,376942,121399963,479190317,37.7782251,-122.4424955
06077,277303,San Joaquin County,San Joaquin,CA,44700,T,862,America/Los_Angeles,H1,685306,233755,3603505998,91108644,37.934746,-121.2714032
06079,277304,San Luis Obispo County,San Luis Obispo,CA,42020,T,855,America/Los_Angeles,H1,269637,117315,8543248461,820974646,35.3874185,-120.4521969
06081,277305,San Mateo County,San Mateo,CA,41860,T,807,America/Los_Angeles,H1,718451,271031,1161371825,757704380,37.4362097,-122.3556632
06083,277306,Santa Barbara County,Santa Barbara,CA,42200,T,855,America/Los_Angeles,H1,423895,152834,7083838022,2729829365,34.5383441,-120.0307862
06085,277307,Santa Clara County,Santa Clara,CA,41940,T,807,America/Los_Angeles,H1,1781642,631920,3341343470,36174996,37.232484,-121.6962789
06087,277308,Santa Cruz County,Santa Cruz,CA,42100,T,828,America/Los_Angeles,H1,262382,104476,1152986019,419568865,37.0216059,-122.0097874
06091,277310,Sierra County,Sierra,CA,,F,862,America/Los_Angeles,H1,3240,2328,2468813797,23299108,39.5804001,-120.5159964
06093,277311,Siskiyou County,Siskiyou,CA,,F,813,America/Los_Angeles,H1,44900,23910,16259652221,179889482,41.5926866,-122.5403678
06095,277312,Solano County,Solano,CA,46700,T,807,America/Los_Angeles,H1,413344,152698,2128361199,218665937,38.2669191,-121.9400069
06099,277314,Stanislaus County,Stanislaus,CA,33700,T,862,America/Los_Angeles,H1,514453,179503,3871582888,51437339,37.5591374,-120.9976829
06101,277315,Sutter County,Sutter,CA,49700,T,862,America/Los_Angeles,H1,94737,33858,1560235601,15747004,39.034524,-121.6948443
06105,277317,Trinity County,Trinity,CA,,F,868,America/Los_Angeles,H1,13786,8681,8234229734,73407861,40.6506936,-123.1126277
06107,277318,Tulare County,Tulare,CA,47300,T,866,America/Los_Angeles,H1,442179,141696,12494658169,37391616,36.2201566,-118.8004725
06109,277319,Tuolumne County,Tuolumne,CA,43760,T,862,America/Los_Angeles,H1,55365,31244,5752062580,138683578,38.0276014,-119.9547536
06111,277320,Ventura County,Ventura,CA,37100,T,803,America/Los_Angeles,H1,823318,281695,4773691889,945991626,34.3575285,-119.1260272
06113,277321,Yolo County,Yolo,CA,40900,F,862,America/Los_Angeles,H1,200849,75054,2628032408,22969178,38.6866465,-121.9016205
06115,277322,Yuba County,Yuba,CA,49700,T,862,America/Los_Angeles,H1,72155,27635,1636454192,30998568,39.2690077,-121.3512627
12031,293656,Duval County,Duval,FL,27260,T,561,America/New_York,H6,864263,388486,1974068274,404712512,30.3354409,-81.6480088
12027,294452,DeSoto County,DeSoto,FL,11580,T,571,America/New_York,H1,34862,14590,1649975818,6274597,27.1863202,-81.809301
12075,295724,Levy County,Levy,FL,23540,F,592,America/New_York,H1,40801,20123,2896139279,762981297,29.2822056,-82.7886131
12029,295725,Dixie County,Dixie,FL,,F,592,America/New_York,H1,16422,9319,1826078949,410763739,29.5812415,-83.1870325
12019,295726,Clay County,Clay,FL,27260,T,561,America/New_York,H1,190865,75478,1565286048,101496213,29.9830675,-81.8578842
12131,295727,Walton County,Walton,FL,18880,T,656,America/Chicago,H1,55043,45132,2687435898,523099633,30.6184688,-86.1715163
12123,295728,Taylor County,Taylor,FL,,F,530,America/New_York,H1,22570,11004,2702147548,489238369,30.0195666,-83.6189726
12121,295729,Suwannee County,Suwannee,FL,,F,530,America/New_York,H1,41551,19164,1783341092,9594285,30.1956117,-82.9914924
12089,295730,Nassau County,Nassau,FL,27260,F,561,America/New_York,H1,73314,35009,1679967676,200158743,30.6105781,-81.7714179
12079,295731,Madison County,Madison,FL,,F,530,America/New_York,H1,19224,8481,1802497924,51114171,30.444143,-83.4701228
12067,295732,Lafayette County,Lafayette,FL,,F,530,America/New_York,H1,8870,3328,1407428266,11646289,29.9855183,-83.1810673
12065,295733,Jefferson County,Jefferson,FL,45220,F,530,America/New_York,H1,14761,6632,1549059034,99559135,30.4234582,-83.9004745
12063,295734,Jackson County,Jackson,FL,,F,656,America/Chicago,H1,49746,21003,2376987362,95322401,30.795391,-85.2154596
12059,295735,Holmes County,Holmes,FL,,F,656,America/Chicago,H1,19927,8641,1240027821,26598676,30.8678906,-85.8141024
12047,295736,Hamilton County,Hamilton,FL,,F,530,America/New_York,H1,14799,5778,1330711074,13638327,30.4964267,-82.9479591
12033,295737,Escambia County,Escambia,FL,37860,T,686,America/Chicago,H1,297619,136703,1700226567,565247441,30.6143964,-87.3413642
12005,295738,Bay County,Bay,FL,37460,T,656,America/Chicago,H1,168852,99650,1964400618,711453131,30.2376465,-85.6326228
12101,295739,Pasco County,Pasco,FL,45300,T,539,America/New_York,H1,464697,228928,1934425891,314858950,28.3067397,-82.4388684
12119,295740,Sumter County,Sumter,FL,45540,T,534,America/New_York,H1,93420,53026,1416548738,85192294,28.7048225,-82.0809954
12115,295741,Sarasota County,Sarasota,FL,35840,T,539,America/New_York,H1,379448,228413,1439690708,438941172,27.1824778,-82.3649735
12015,295742,Charlotte County,Charlotte,FL,39460,T,571,America/New_York,H1,159978,100632,1761913582,461075444,26.8998458,-81.9503081
12043,295743,Glades County,Glades,FL,,F,571,America/New_York,H1,12884,6979,2087553927,468370788,26.9564757,-81.1889796
12081,295744,Manatee County,Manatee,FL,35840,T,539,America/New_York,H1,322833,172690,1924182235,387844764,27.4775225,-82.3575396
12103,295745,Pinellas County,Pinellas,FL,45300,T,539,America/New_York,H1,916542,503634,709135878,865905939,27.9026762,-82.7395539
12049,295746,Hardee County,Hardee,FL,48100,T,539,America/New_York,H1,27731,9722,1651849564,1439672,27.4926982,-81.8099258
12105,295747,Polk County,Polk,FL,29460,T,539,America/New_York,H1,602095,281214,4656375819,550925774,27.9488658,-81.6976805
12097,295748,Osceola County,Osceola,FL,36740,F,534,America/New_York,H1,268685,128170,3438086444,462191583,28.0626646,-81.1494998
12009,295749,Brevard County,Brevard,FL,37340,T,534,America/New_York,H1,543376,269864,2630557912,1402040884,28.3003141,-80.7012055
12095,295750,Orange County,Orange,FL,36740,T,534,America/New_York,H1,1145956,487839,2339870128,258560561,28.5144161,-81.3234735
12053,295751,Hernando County,Hernando,FL,45300,F,539,America/New_York,H1,172778,84504,1223869127,301688560,28.5561708,-82.4684892
12017,295752,Citrus County,Citrus,FL,26140,T,539,America/New_York,H1,141236,78026,1506586255,496236304,28.8475697,-82.5201067
12011,295753,Broward County,Broward,FL,33100,T,528,America/New_York,H1,1748066,810388,3133329108,292869341,26.1518566,-80.4558852
12021,295754,Collier County,Collier,FL,34940,T,571,America/New_York,H1,321520,197298,5175636190,794325489,26.099239,-81.3809731
12086,295755,Miami-Dade County,Miami-Dade,FL,33100,T,528,America/New_York,H1,2496435,989435,4915061046,1381673402,25.6089682,-80.4986668
12055,295756,Highlands County,Highlands,FL,42700,T,539,America/New_York,H1,98786,55386,2633020110,231596328,27.3434043,-81.3409709
12057,295757,Hillsborough County,Hillsborough,FL,45300,T,539,America/New_York,H1,1229226,536092,2642341101,635973296,27.906229,-82.3469205
12071,295758,Lee County,Lee,FL,15980,T,571,America/New_York,H1,618754,371099,2031879249,1108380339,26.5756897,-81.9154527
12087,295759,Monroe County,Monroe,FL,28580,T,528,America/New_York,H1,73090,52764,2546689189,7133453992,24.9843807,-80.667946
12093,295760,Okeechobee County,Okeechobee,FL,36380,T,548,America/New_York,H1,39996,18509,1991462636,318565354,27.386292,-80.8885759
12099,295761,Palm Beach County,Palm Beach,FL,33100,T,548,America/New_York,H1,1320134,664594,5101663125,1070302119,26.6475682,-80.4365085
12133,295762,Washington County,Washington,FL,,F,656,America/Chicago,H1,24896,10796,1509453502,85860698,30.6105923,-85.6653287
12041,303633,Gilchrist County,Gilchrist,FL,23540,F,592,America/New_York,H1,16939,7307,905658580,14405662,29.7258227,-82.8003665
12007,303634,Bradford County,Bradford,FL,,F,561,America/New_York,H1,28520,11011,761356806,16904947,29.9499596,-82.1687778
12117,303665,Seminole County,Seminole,FL,36740,T,534,America/New_York,H1,422718,181307,800879349,93428200,28.7169753,-81.2363279
12023,306909,Columbia County,Columbia,FL,29380,T,561,America/New_York,H1,67531,28636,2065707648,9722658,30.2242402,-82.621539
12107,306910,Putnam County,Putnam,FL,37260,T,561,America/New_York,H1,74364,37337,1884532662,257184021,29.6086348,-81.7443041
12037,306911,Franklin County,Franklin,FL,,F,656,America/New_York,H1,11549,8652,1384930964,1273675839,29.8116836,-84.8004566
12129,306912,Wakulla County,Wakulla,FL,45220,F,530,America/New_York,H1,30776,12804,1570616974,334904032,30.1477727,-84.3756072
12125,306913,Union County,Union,FL,,F,561,America/New_York,H1,15535,4508,630806354,16049937,30.0438389,-82.3714417
12113,306914,Santa Rosa County,Santa Rosa,FL,37860,T,686,America/Chicago,H1,151372,64760,2620043744,420025582,30.6929038,-87.0184494
12091,306915,Okaloosa County,Okaloosa,FL,18880,T,686,America/Chicago,H1,180822,92407,2409328778,393241055,30.6650297,-86.5921751
12073,306916,Leon County,Leon,FL,45220,T,530,America/New_York,H1,275487,124136,1727138746,90486851,30.4580386,-84.2778813
12045,306917,Gulf County,Gulf,FL,,F,656,America/Chicago,H1,15863,9110,1460784877,496109237,29.9086211,-85.2610063
12039,306918,Gadsden County,Gadsden,FL,45220,F,530,America/New_York,H1,46389,19506,1337293000,31587832,30.5794689,-84.6135993
12013,306919,Calhoun County,Calhoun,FL,,F,656,America/Chicago,H1,14625,5999,1469389276,18074798,30.4060342,-85.1972072
12003,306920,Baker County,Baker,FL,27260,F,561,America/New_York,H1,27115,9687,1515741200,9686121,30.331071,-82.2845873
12127,306921,Volusia County,Volusia,FL,19660,T,534,America/New_York,H1,494593,254226,2851658690,858331481,29.0634497,-81.1485748
12083,306922,Marion County,Marion,FL,36100,T,534,America/New_York,H1,331298,164050,4103955681,202185444,29.2102023,-82.0566757
12061,307624,Indian River County,Indian River,FL,42680,T,548,America/New_York,H1,138028,76346,1302431761,295606459,27.6963908,-80.5740896
12051,307626,Hendry County,Hendry,FL,17500,T,571,America/New_York,H1,39140,14564,2985609243,96465484,26.5534899,-81.1659013
12109,308371,Saint Johns County,St. Johns,FL,27260,F,561,America/New_York,H1,190039,89830,1555689678,572050772,29.9121824,-81.4098865
12111,308372,Saint Lucie County,St. Lucie,FL,38940,T,548,America/New_York,H1,277789,137029,1481280881,300907268,27.3808664,-80.4456031
12035,308547,Flagler County,Flagler,FL,19660,T,534,America/New_York,H1,95696,48595,1257337716,221090860,29.4711478,-81.2929946
12001,308548,Alachua County,Alachua,FL,23540,T,592,America/New_York,H1,247336,112766,2266291505,242910527,29.6747551,-82.3577015
12077,308549,Liberty County,Liberty,FL,,F,656,America/New_York,H1,8365,3357,2164095370,19582542,30.2413631,-84.8829112
12085,308550,Martin County,Martin,FL,38940,T,548,America/New_York,H1,146318,78131,1407565382,542252066,27.0816211,-80.3984704
12069,308551,Lake County,Lake,FL,36740,F,534,America/New_York,H1,297052,144996,2430396019,566126522,28.7614689,-81.7113032
13019,326638,Berrien County,Berrien,GA,,F,525,America/New_York,H1,19286,8709,1170407787,15503056,31.2760599,-83.229622
13045,326650,Carroll County,Carroll,GA,12060,F,524,America/New_York,H1,110527,44607,1292600278,12327627,33.5827979,-85.0797631
13077,326666,Coweta County,Coweta,GA,12060,T,524,America/New_York,H1,127317,50171,1141905439,12754711,33.3534617,-84.7633607
13145,326700,Harris County,Harris,GA,17980,F,522,America/New_York,H1,32024,13397,1201414214,23536240,32.7360042,-84.9089882
13171,326713,Lamar County,Lamar,GA,12060,F,524,America/New_York,H1,18317,7474,475262611,6046031,33.0765358,-84.1394627
13183,326719,Long County,Long,GA,25980,F,507,America/New_York,H1,14464,6039,1036755278,9116399,31.7525848,-81.745767
13185,326720,Lowndes County,Lowndes,GA,46660,T,530,America/New_York,H1,109233,43921,1284805506,37578770,30.8338569,-83.2677077
13263,326757,Talbot County,Talbot,GA,17980,F,522,America/New_York,H1,6865,3399,1013691766,8737087,32.6994863,-84.5330102
13311,326781,White County,White,GA,,F,524,America/New_York,H1,27144,16062,623374958,3939977,34.6463601,-83.747115
13007,342832,Baker County,Baker,GA,,F,525,America/New_York,H1,3451,1652,885629946,18634158,31.3261839,-84.4446695
13043,342852,Candler County,Candler,GA,,F,507,America/New_York,H1,10998,4761,629480666,15058435,32.4034428,-82.0736728
13079,342918,Crawford County,Crawford,GA,31420,F,503,America/New_York,H1,12630,5292,841456435,4054558,32.7145017,-83.9863423
13165,342985,Jenkins County,Jenkins,GA,,F,520,America/New_York,H1,8340,4221,899448996,13452255,32.7924711,-81.963532
13207,343073,Monroe County,Monroe,GA,31420,F,503,America/New_York,H1,26424,10710,1024750743,5575307,33.0138973,-83.9186821
13225,343153,Peach County,Peach,GA,47580,F,503,America/New_York,H1,27695,11050,389190656,2676298,32.5687781,-83.8268782
13287,343238,Turner County,Turner,GA,,F,525,America/New_York,H1,8930,3841,739164599,11881250,31.7163848,-83.624093
13321,343365,Worth County,Worth,GA,10500,F,525,America/New_York,H1,21679,9251,1478111101,10498400,31.5515117,-83.8508757
13177,343390,Lee County,Lee,GA,10500,T,525,America/New_York,H1,28298,10276,921475641,15407913,31.7795066,-84.1411344
13261,343504,Sumter County,Sumter,GA,11140,T,522,America/New_York,H1,32819,13909,1250179595,25787952,32.0399692,-84.1970414
13233,343585,Polk County,Polk,GA,16340,T,524,America/New_York,H1,41475,16908,803754838,4686006,34.0017845,-85.1881534
13205,343645,Mitchell County,Mitchell,GA,,F,525,America/New_York,H1,23498,8996,1326293194,4504169,31.2253197,-84.1943088
13275,343835,Thomas County,Thomas,GA,45620,T,530,America/New_York,H1,44720,20177,1410495980,19742306,30.8636815,-83.9193134
13075,343878,Cook County,Cook,GA,,F,525,America/New_York,H1,17212,7287,588345665,15647080,31.153991,-83.4304651
13071,343936,Colquitt County,Colquitt,GA,34220,T,525,America/New_York,H1,45498,18311,1409350694,32337972,31.1883905,-83.7688483
13037,344074,Calhoun County,Calhoun,GA,,F,606,America/New_York,H1,6694,2409,726147317,8315704,31.5291973,-84.6245077
13201,344088,Miller County,Miller,GA,,F,530,America/New_York,H1,6125,2791,731466754,3216381,31.1639914,-84.7307217
13277,344090,Tift County,Tift,GA,45700,T,525,America/New_York,H1,40118,16434,670585617,25574884,31.4574378,-83.5265943
13197,344107,Marion County,Marion,GA,17980,F,522,America/New_York,H1,8742,4156,947944161,3825422,32.3533782,-84.5246379
13249,344129,Schley County,Schley,GA,11140,F,522,America/New_York,H1,5010,2208,432283853,2376378,32.2616858,-84.3147208
13269,344156,Taylor County,Taylor,GA,,F,503,America/New_York,H1,8906,4563,975612230,7803620,32.5554593,-84.2504642
13005,344784,Bacon County,Bacon,GA,,F,507,America/New_York,H1,11096,4801,669707907,70568892,31.5536748,-82.4526851
13061,344805,Clay County,Clay,GA,,F,522,America/New_York,H1,3183,2102,506035709,56598884,31.6262755,-84.9801029
